VariableName,zawakeID,awakeSeqID,level,costItemMap,exp,attrAddType,natureType,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,extraScene,extraAttrs,skillID,viceHeldItem,activeReq
2471605,2371,6,5,{502=3;52371=13;gold=2100000;501=3;59002=13},188,,,1,1519,7,303,8,303,9,211,10,211,,,,,
2471606,2371,6,6,{502=3;52371=13;gold=2300000;501=3;59002=13},188,,,1,1534,7,306,8,306,9,213,10,213,<0>,{13=3%},,,
2471607,2371,6,7,{502=4;52371=14;gold=2550000;501=3;2152=1;59002=14},188,,,1,1549,7,308,8,308,9,215,10,215,,,,,
2471608,2371,6,8,{502=4;52371=14;gold=2750000;501=3;2152=1;59002=14},188,,,1,1563,7,311,8,311,9,217,10,217,,,79003,,{effort=11;zawakeStage=508;equipAwakeSum=4;equipStarSum=12}
2471701,2371,7,1,{502=2;59002=22;gold=1800000},165,,,1,1558,7,310,8,310,9,216,10,216,,,,,
2471702,2371,7,2,{502=2;59002=22;gold=2100000},165,,,1,1574,7,314,8,314,9,218,10,218,,,,,
2471703,2371,7,3,{502=2;gold=2430000;501=1;59002=23},165,,,1,1590,7,317,8,317,9,220,10,220,,,,,
2471704,2371,7,4,{502=2;gold=2750000;501=2;59002=23},165,,,1,1605,7,320,8,320,9,222,10,222,<0>,{25=300;24=300},,,
2471705,2371,7,5,{502=2;gold=3150000;501=2;59002=25},165,,,1,1621,7,323,8,323,9,225,10,225,,,,,
2471706,2371,7,6,{502=3;gold=3450000;501=2;59002=25},165,,,1,1636,7,326,8,326,9,227,10,227,,,,,
2471707,2371,7,7,{502=3;gold=3830000;501=2;59002=27},165,,,1,1652,7,329,8,329,9,229,10,229,,,,,
2471708,2371,7,8,{gold=4130000;233=1;223=1;59002=27},165,,,1,1667,7,332,8,332,9,231,10,231,<0>,{22=500;23=500},,,
2471801,2371,8,1,{502=2;59002=23;gold=2700000},203,,,1,1656,7,330,8,330,9,230,10,230,,,,,
2471802,2371,8,2,{502=2;59002=23;gold=3150000},203,,,1,1672,7,333,8,333,9,232,10,232,,,,,
2471803,2371,8,3,{502=3;gold=3650000;501=2;59002=24},203,,,1,1689,7,336,8,336,9,234,10,234,,,,,
2471804,2371,8,4,{502=3;gold=4130000;501=2;59002=24},203,,,1,1705,7,340,8,340,9,236,10,236,<0>,{97=300;96=300},,,
2471805,2371,8,5,{502=3;gold=4730000;501=3;59002=26},203,,,1,1722,7,343,8,343,9,239,10,239,,,,,
2471806,2371,8,6,{502=3;gold=5180000;501=3;59002=26},203,,,1,1739,7,346,8,346,9,241,10,241,,,,,
2471807,2371,8,7,{502=4;gold=5750000;2152=1;501=3;59002=28},203,,,1,1755,7,350,8,350,9,243,10,243,,,,,
2471808,2371,8,8,{502=4;19=100;501=3;2152=1;gold=6200000;59002=28},203,,,1,1772,7,353,8,353,9,246,10,246,<0>,{1=8%;7=8%;8=8%;9=8%;10=8%;13=8%},,,{effort=11;zawakeStage=708;nvalueSum=160;equipStarSum=15}
2481101,2381,1,1,{52381=4;59003=4;gold=230000},150,,,1,1322,7,263,8,263,9,183,10,183,,,,,
2481102,2381,1,2,{52381=4;59003=4;gold=270000},150,,,1,1335,7,266,8,266,9,185,10,185,,,,,
2481103,2381,1,3,{52381=5;59003=5;gold=320000},150,,,1,1348,7,268,8,268,9,187,10,187,,,,,
2481104,2381,1,4,{52381=5;59003=5;gold=360000},150,,,1,1362,7,271,8,271,9,188,10,188,<0>,{1=3%},,,
2481105,2381,1,5,{52381=6;59003=6;gold=410000},150,,,1,1375,7,274,8,274,9,190,10,190,,,,,
2481106,2381,1,6,{59003=6;gold=450000;501=1;52381=6},150,,,1,1388,7,276,8,276,9,192,10,192,,,,,
2481107,2381,1,7,{59003=7;gold=500000;501=1;52381=7},150,,,1,1401,7,279,8,279,9,194,10,194,,,,,
2481108,2381,1,8,{59003=7;gold=540000;501=1;52381=7},150,,,1,1415,7,281,8,281,9,196,10,196,<0>,{25=300;24=300},,,
2481201,2381,2,1,{52381=6;59003=6;gold=350000},180,,,1,1454,7,289,8,289,9,201,10,201,,,,,
2481202,2381,2,2,{52381=6;59003=6;gold=410000},180,,,1,1469,7,292,8,292,9,203,10,203,,,,,
2481203,2381,2,3,{59003=7;gold=480000;501=1;52381=7},180,,,1,1483,7,295,8,295,9,205,10,205,,,,,
2481204,2381,2,4,{59003=7;gold=540000;501=1;52381=7},180,,,1,1498,7,298,8,298,9,207,10,207,<0>,{7=3%;8=3%},,,
2481205,2381,2,5,{59003=8;gold=620000;501=1;52381=8},180,,,1,1512,7,301,8,301,9,209,10,209,,,,,
2481206,2381,2,6,{59003=8;gold=680000;501=1;52381=8},180,,,1,1527,7,304,8,304,9,211,10,211,,,,,
2481207,2381,2,7,{59003=9;gold=750000;501=1;52381=9},180,,,1,1541,7,307,8,307,9,213,10,213,,,,,
2481208,2381,2,8,{52381=9;59003=9;gold=810000},180,,,1,1556,7,310,8,310,9,215,10,215,,,79001,,{effort=7;zawakeStage=108;equipAwakeSum=2;equipStarSum=6}
2481301,2381,3,1,{52381=7;59003=7;gold=530000},210,,,1,1586,7,316,8,316,9,220,10,220,,,,,
2481302,2381,3,2,{59003=7;gold=620000;501=1;52381=7},210,,,1,1602,7,319,8,319,9,222,10,222,,,,,
2481303,2381,3,3,{59003=8;gold=720000;501=1;52381=8},210,,,1,1618,7,322,8,322,9,224,10,224,,,,,
2481304,2381,3,4,{59003=8;gold=810000;501=1;52381=8},210,,,1,1634,7,325,8,325,9,226,10,226,<2;12>,{25=500;24=500},,,
2481305,2381,3,5,{59003=9;gold=930000;501=1;52381=9},210,,,1,1650,7,328,8,328,9,228,10,228,,,,,
2481306,2381,3,6,{59003=9;gold=1020000;501=1;52381=9},210,,,1,1666,7,331,8,331,9,231,10,231,,,,,
2481307,2381,3,7,{59003=10;gold=1130000;52381=10;2152=1;501=2},210,,,1,1682,7,335,8,335,9,233,10,233,,,,,
2481308,2381,3,8,{231=1;gold=1220000;501=2;52381=10;59003=10;221=1},210,,,1,1697,7,338,8,338,9,235,10,235,,,79002,,{star=9;goodFeel=180;advance=15;zawakeStage=208}
2481401,2381,4,1,{59003=9;gold=800000;501=1;52381=9},240,,,1,1719,7,342,8,342,9,238,10,238,,,,,
2481402,2381,4,2,{59003=9;gold=930000;501=1;52381=9},240,,,1,1736,7,345,8,345,9,240,10,240,,,,,
2481403,2381,4,3,{59003=10;gold=1080000;501=2;52381=10},240,,,1,1753,7,349,8,349,9,243,10,243,,,,,
2481404,2381,4,4,{59003=10;gold=1220000;501=2;52381=10},240,,,1,1770,7,352,8,352,9,245,10,245,<0>,{14=300;16=300},,,
2481405,2381,4,5,{59003=11;gold=1400000;501=2;52381=11},240,,,1,1787,7,356,8,356,9,247,10,247,,,,,
2481406,2381,4,6,{59003=11;gold=1530000;52381=11;2152=1;501=2},240,,,1,1805,7,359,8,359,9,250,10,250,<0>,{91=300},,,
2481407,2381,4,7,{59003=12;gold=1700000;52381=12;2152=1;501=2},240,,,1,1822,7,362,8,362,9,252,10,252,,,,,
2481408,2381,4,8,{59003=12;gold=1830000;201=1;52381=12;211=1},240,,,1,1839,7,366,8,366,9,255,10,255,,,79004,,{effort=9;zawakeStage=308;nvalueSum=160;equipStarSum=12}
2481501,2381,5,1,{59003=10;gold=1200000;521=2;52381=10;501=2},300,,,1,1851,7,368,8,368,9,256,10,256,,,,,
2481502,2381,5,2,{59003=10;gold=1400000;521=2;52381=10;501=2},300,,,1,1869,7,372,8,372,9,259,10,259,,,,,
2481503,2381,5,3,{59003=11;gold=1620000;521=2;52381=11;501=2},300,,,1,1888,7,376,8,376,9,261,10,261,,,,,
2481504,2381,5,4,{59003=11;gold=1830000;521=2;52381=11;501=2},300,,,1,1906,7,379,8,379,9,264,10,264,<6;10>,{14=500;16=500},,,
2481505,2381,5,5,{59003=12;gold=2100000;521=2;52381=12;501=2},300,,,1,1925,7,383,8,383,9,266,10,266,,,,,
2481506,2381,5,6,{59003=12;gold=2300000;521=3;52381=12;501=3},300,,,1,1943,7,387,8,387,9,269,10,269,,,,,
2481507,2381,5,7,{59003=13;gold=2550000;521=3;52381=13;501=3},300,,,1,1962,7,390,8,390,9,272,10,272,,,,,
2481508,2381,5,8,{231=1;gold=2750000;52381=13;59003=13;221=1},300,,,1,1980,7,394,8,394,9,274,10,274,<0>,{22=300;23=300},,,
2481601,2381,6,1,{59003=11;gold=1800000;521=2;52381=11;501=2},375,,,1,1983,7,395,8,395,9,275,10,275,,,,,
2481602,2381,6,2,{59003=11;gold=2100000;521=2;52381=11;501=2},375,,,1,2003,7,398,8,398,9,277,10,277,,,,,
2481603,2381,6,3,{59003=12;gold=2430000;521=3;52381=12;501=2},375,,,1,2023,7,402,8,402,9,280,10,280,,,,,
2481604,2381,6,4,{59003=12;gold=2750000;521=3;52381=12;501=2},375,,,1,2042,7,406,8,406,9,283,10,283,<13>,{22=800;23=800},,,
2481605,2381,6,5,{59003=13;gold=3150000;521=3;52381=13;501=3},375,,,1,2062,7,410,8,410,9,285,10,285,,,,,
2481606,2381,6,6,{59003=13;gold=3450000;521=3;52381=13;501=3},375,,,1,2082,7,414,8,414,9,288,10,288,<0>,{13=3%},,,
2481607,2381,6,7,{59003=14;211=1;gold=3830000;201=1;2153=1;52381=14},375,,,1,2102,7,418,8,418,9,291,10,291,,,,,
2481608,2381,6,8,{59003=14;52381=14;gold=4130000;521=8;2153=1;501=6},375,,,1,2122,7,422,8,422,9,294,10,294,,,79003,,{effort=11;zawakeStage=508;equipAwakeSum=6;equipStarSum=18}
2481701,2381,7,1,{59003=22;gold=2700000;521=2;501=2},330,,,1,2115,7,421,8,421,9,293,10,293,,,,,
2481702,2381,7,2,{59003=22;gold=3150000;521=2;501=2},330,,,1,2136,7,425,8,425,9,296,10,296,,,,,
2481703,2381,7,3,{59003=23;gold=3650000;521=2;501=2},330,,,1,2158,7,429,8,429,9,299,10,299,,,,,
2481704,2381,7,4,{59003=23;gold=4130000;521=2;501=2},330,,,1,2179,7,433,8,433,9,302,10,302,<0>,{25=300;24=300},,,
2481705,2381,7,5,{59003=25;gold=4730000;521=2;501=2},330,,,1,2200,7,438,8,438,9,305,10,305,,,,,
2481706,2381,7,6,{59003=25;gold=5180000;521=3;501=3},330,,,1,2221,7,442,8,442,9,307,10,307,,,,,
2481707,2381,7,7,{59003=27;gold=5750000;521=3;501=3},330,,,1,2242,7,446,8,446,9,310,10,310,,,,,
2481708,2381,7,8,{59003=27;gold=6200000;231=1;221=1},330,,,1,2263,7,450,8,450,9,313,10,313,<0>,{22=500;23=500},,,
2481801,2381,8,1,{59003=23;gold=4050000;521=2;501=2},405,,,1,2247,7,447,8,447,9,311,10,311,,,,,
2481802,2381,8,2,{59003=23;gold=4730000;521=2;501=2},405,,,1,2270,7,452,8,452,9,314,10,314,,,,,
2481803,2381,8,3,{59003=24;gold=5480000;521=3;501=2},405,,,1,2292,7,456,8,456,9,317,10,317,,,,,
2481804,2381,8,4,{59003=24;gold=6200000;521=3;501=2},405,,,1,2315,7,461,8,461,9,320,10,320,<0>,{97=300;96=300},,,
2481805,2381,8,5,{59003=26;gold=7100000;521=3;501=3},405,,,1,2337,7,465,8,465,9,324,10,324,,,,,
2481806,2381,8,6,{59003=26;gold=7770000;521=3;501=3},405,,,1,2360,7,469,8,469,9,327,10,327,,,,,
2481807,2381,8,7,{59003=28;gold=8630000;201=1;2153=1;211=1},405,,,1,2382,7,474,8,474,9,330,10,330,,,,,
2481808,2381,8,8,{59003=28;gold=9300000;19=150;521=8;2153=1;501=6},405,,,1,2405,7,478,8,478,9,333,10,333,<0>,{1=8%;7=8%;8=8%;9=8%;10=8%;13=8%},,,{effort=13;zawakeStage=708;nvalueSum=180;equipStarSum=20}
2491101,2391,1,1,{52391=4;59003=4;gold=230000},150,,,1,1322,7,263,8,263,9,183,10,183,,,,,
2491102,2391,1,2,{52391=4;59003=4;gold=270000},150,,,1,1335,7,266,8,266,9,185,10,185,,,,,
2491103,2391,1,3,{52391=5;59003=5;gold=320000},150,,,1,1348,7,268,8,268,9,187,10,187,,,,,
2491104,2391,1,4,{52391=5;59003=5;gold=360000},150,,,1,1362,7,271,8,271,9,188,10,188,<0>,{1=3%},,,
2491105,2391,1,5,{52391=6;59003=6;gold=410000},150,,,1,1375,7,274,8,274,9,190,10,190,,,,,
2491106,2391,1,6,{52391=6;gold=450000;501=1;59003=6},150,,,1,1388,7,276,8,276,9,192,10,192,,,,,
2491107,2391,1,7,{52391=7;gold=500000;501=1;59003=7},150,,,1,1401,7,279,8,279,9,194,10,194,,,,,
2491108,2391,1,8,{52391=7;gold=540000;501=1;59003=7},150,,,1,1415,7,281,8,281,9,196,10,196,<0>,{25=300;24=300},,,
2491201,2391,2,1,{52391=6;59003=6;gold=350000},180,,,1,1454,7,289,8,289,9,201,10,201,,,,,
2491202,2391,2,2,{52391=6;59003=6;gold=410000},180,,,1,1469,7,292,8,292,9,203,10,203,,,,,
2491203,2391,2,3,{52391=7;gold=480000;501=1;59003=7},180,,,1,1483,7,295,8,295,9,205,10,205,,,,,
2491204,2391,2,4,{52391=7;gold=540000;501=1;59003=7},180,,,1,1498,7,298,8,298,9,207,10,207,<0>,{7=3%;8=3%},,,
2491205,2391,2,5,{52391=8;gold=620000;501=1;59003=8},180,,,1,1512,7,301,8,301,9,209,10,209,,,,,
2491206,2391,2,6,{52391=8;gold=680000;501=1;59003=8},180,,,1,1527,7,304,8,304,9,211,10,211,,,,,
2491207,2391,2,7,{52391=9;gold=750000;501=1;59003=9},180,,,1,1541,7,307,8,307,9,213,10,213,,,,,
2491208,2391,2,8,{52391=9;59003=9;gold=810000},180,,,1,1556,7,310,8,310,9,215,10,215,,,79001,,{effort=7;zawakeStage=108;equipAwakeSum=2;equipStarSum=6}
2491301,2391,3,1,{52391=7;59003=7;gold=530000},210,,,1,1586,7,316,8,316,9,220,10,220,,,,,
2491302,2391,3,2,{52391=7;gold=620000;501=1;59003=7},210,,,1,1602,7,319,8,319,9,222,10,222,,,,,
2491303,2391,3,3,{52391=8;gold=720000;501=1;59003=8},210,,,1,1618,7,322,8,322,9,224,10,224,,,,,
2491304,2391,3,4,{52391=8;gold=810000;501=1;59003=8},210,,,1,1634,7,325,8,325,9,226,10,226,<2;12>,{25=500;24=500},,,
2491305,2391,3,5,{52391=9;gold=930000;501=1;59003=9},210,,,1,1650,7,328,8,328,9,228,10,228,,,,,
2491306,2391,3,6,{52391=9;gold=1020000;501=1;59003=9},210,,,1,1666,7,331,8,331,9,231,10,231,,,,,
2491307,2391,3,7,{52391=10;gold=1130000;59003=10;2152=1;501=2},210,,,1,1682,7,335,8,335,9,233,10,233,,,,,
2491308,2391,3,8,{59003=10;gold=1220000;501=2;222=1;52391=10;232=1},210,,,1,1697,7,338,8,338,9,235,10,235,,,79002,,{star=9;goodFeel=180;advance=15;zawakeStage=208}
2491401,2391,4,1,{52391=9;gold=800000;501=1;59003=9},240,,,1,1719,7,342,8,342,9,238,10,238,,,,,
2491402,2391,4,2,{52391=9;gold=930000;501=1;59003=9},240,,,1,1736,7,345,8,345,9,240,10,240,,,,,
2491403,2391,4,3,{52391=10;gold=1080000;501=2;59003=10},240,,,1,1753,7,349,8,349,9,243,10,243,,,,,
2491404,2391,4,4,{52391=10;gold=1220000;501=2;59003=10},240,,,1,1770,7,352,8,352,9,245,10,245,<0>,{14=300;16=300},,,
2491405,2391,4,5,{52391=11;gold=1400000;501=2;59003=11},240,,,1,1787,7,356,8,356,9,247,10,247,,,,,
2491406,2391,4,6,{52391=11;gold=1530000;59003=11;2152=1;501=2},240,,,1,1805,7,359,8,359,9,250,10,250,<0>,{91=300},,,
2491407,2391,4,7,{52391=12;gold=1700000;59003=12;2152=1;501=2},240,,,1,1822,7,362,8,362,9,252,10,252,,,,,
2491408,2391,4,8,{59003=12;gold=1830000;212=1;52391=12;202=1},240,,,1,1839,7,366,8,366,9,255,10,255,,,79004,,{effort=9;zawakeStage=308;nvalueSum=160;equipStarSum=12}
2491501,2391,5,1,{52391=10;gold=1200000;521=2;501=2;59003=10},300,,,1,1851,7,368,8,368,9,256,10,256,,,,,
2491502,2391,5,2,{52391=10;gold=1400000;521=2;501=2;59003=10},300,,,1,1869,7,372,8,372,9,259,10,259,,,,,
2491503,2391,5,3,{52391=11;gold=1620000;521=2;501=2;59003=11},300,,,1,1888,7,376,8,376,9,261,10,261,,,,,
2491504,2391,5,4,{52391=11;gold=1830000;521=2;501=2;59003=11},300,,,1,1906,7,379,8,379,9,264,10,264,<6;10>,{14=500;16=500},,,
2491505,2391,5,5,{52391=12;gold=2100000;521=2;501=2;59003=12},300,,,1,1925,7,383,8,383,9,266,10,266,,,,,
2491506,2391,5,6,{52391=12;gold=2300000;521=3;501=3;59003=12},300,,,1,1943,7,387,8,387,9,269,10,269,,,,,
2491507,2391,5,7,{52391=13;gold=2550000;521=3;501=3;59003=13},300,,,1,1962,7,390,8,390,9,272,10,272,,,,,
2491508,2391,5,8,{52391=13;gold=2750000;222=1;59003=13;232=1},300,,,1,1980,7,394,8,394,9,274,10,274,<0>,{22=300;23=300},,,
2491601,2391,6,1,{52391=11;gold=1800000;521=2;501=2;59003=11},375,,,1,1983,7,395,8,395,9,275,10,275,,,,,
2491602,2391,6,2,{52391=11;gold=2100000;521=2;501=2;59003=11},375,,,1,2003,7,398,8,398,9,277,10,277,,,,,
2491603,2391,6,3,{52391=12;gold=2430000;521=3;501=2;59003=12},375,,,1,2023,7,402,8,402,9,280,10,280,,,,,
2491604,2391,6,4,{52391=12;gold=2750000;521=3;501=2;59003=12},375,,,1,2042,7,406,8,406,9,283,10,283,<13>,{22=800;23=800},,,
2491605,2391,6,5,{52391=13;gold=3150000;521=3;501=3;59003=13},375,,,1,2062,7,410,8,410,9,285,10,285,,,,,
2491606,2391,6,6,{52391=13;gold=3450000;521=3;501=3;59003=13},375,,,1,2082,7,414,8,414,9,288,10,288,<0>,{13=3%},,,
2491607,2391,6,7,{59003=14;212=1;gold=3830000;52391=14;2153=1;202=1},375,,,1,2102,7,418,8,418,9,291,10,291,,,,,
2491608,2391,6,8,{59003=14;52391=14;gold=4130000;521=8;2153=1;501=6},375,,,1,2122,7,422,8,422,9,294,10,294,,,79003,,{effort=11;zawakeStage=508;equipAwakeSum=6;equipStarSum=18}
2491701,2391,7,1,{59003=22;gold=2700000;521=2;501=2},330,,,1,2115,7,421,8,421,9,293,10,293,,,,,
2491702,2391,7,2,{59003=22;gold=3150000;521=2;501=2},330,,,1,2136,7,425,8,425,9,296,10,296,,,,,
2491703,2391,7,3,{59003=23;gold=3650000;521=2;501=2},330,,,1,2158,7,429,8,429,9,299,10,299,,,,,
2491704,2391,7,4,{59003=23;gold=4130000;521=2;501=2},330,,,1,2179,7,433,8,433,9,302,10,302,<0>,{25=300;24=300},,,
2491705,2391,7,5,{59003=25;gold=4730000;521=2;501=2},330,,,1,2200,7,438,8,438,9,305,10,305,,,,,
2491706,2391,7,6,{59003=25;gold=5180000;521=3;501=3},330,,,1,2221,7,442,8,442,9,307,10,307,,,,,
2491707,2391,7,7,{59003=27;gold=5750000;521=3;501=3},330,,,1,2242,7,446,8,446,9,310,10,310,,,,,
2491708,2391,7,8,{59003=27;gold=6200000;222=1;232=1},330,,,1,2263,7,450,8,450,9,313,10,313,<0>,{22=500;23=500},,,
2491801,2391,8,1,{59003=23;gold=4050000;521=2;501=2},405,,,1,2247,7,447,8,447,9,311,10,311,,,,,
2491802,2391,8,2,{59003=23;gold=4730000;521=2;501=2},405,,,1,2270,7,452,8,452,9,314,10,314,,,,,
2491803,2391,8,3,{59003=24;gold=5480000;521=3;501=2},405,,,1,2292,7,456,8,456,9,317,10,317,,,,,
2491804,2391,8,4,{59003=24;gold=6200000;521=3;501=2},405,,,1,2315,7,461,8,461,9,320,10,320,<0>,{97=300;96=300},,,
2491805,2391,8,5,{59003=26;gold=7100000;521=3;501=3},405,,,1,2337,7,465,8,465,9,324,10,324,,,,,
2491806,2391,8,6,{59003=26;gold=7770000;521=3;501=3},405,,,1,2360,7,469,8,469,9,327,10,327,,,,,
2491807,2391,8,7,{59003=28;gold=8630000;212=1;2153=1;202=1},405,,,1,2382,7,474,8,474,9,330,10,330,,,,,
2491808,2391,8,8,{59003=28;gold=9300000;19=150;521=8;2153=1;501=6},405,,,1,2405,7,478,8,478,9,333,10,333,<0>,{1=8%;7=8%;8=8%;9=8%;10=8%;13=8%},,,{effort=13;zawakeStage=708;nvalueSum=180;equipStarSum=20}
2501101,2401,1,1,{52401=4;gold=150000;59002=4},75,,,1,974,7,194,8,194,9,135,10,135,,,,,
2501102,2401,1,2,{52401=4;gold=180000;59002=4},75,,,1,984,7,196,8,196,9,136,10,136,,,,,
2501103,2401,1,3,{52401=5;gold=210000;59002=5},75,,,1,993,7,198,8,198,9,138,10,138,,,,,
2501104,2401,1,4,{52401=5;gold=240000;59002=5},75,,,1,1003,7,200,8,200,9,139,10,139,<0>,{1=3%},,,
2501105,2401,1,5,{52401=6;gold=270000;59002=6},75,,,1,1013,7,202,8,202,9,140,10,140,,,,,
2501106,2401,1,6,{52401=6;gold=300000;59002=6},75,,,1,1023,7,204,8,204,9,142,10,142,,,,,
2501107,2401,1,7,{gold=330000;501=1;52401=7;59002=7},75,,,1,1032,7,206,8,206,9,143,10,143,,,,,
2501108,2401,1,8,{gold=360000;501=1;52401=7;59002=7},75,,,1,1042,7,208,8,208,9,144,10,144,<0>,{25=300;24=300},,,
2501201,2401,2,1,{52401=6;gold=230000;59002=6},90,,,1,1071,7,213,8,213,9,149,10,149,,,,,
2501202,2401,2,2,{52401=6;gold=270000;59002=6},90,,,1,1082,7,216,8,216,9,150,10,150,,,,,
2501203,2401,2,3,{52401=7;gold=320000;59002=7},90,,,1,1093,7,218,8,218,9,151,10,151,,,,,
2501204,2401,2,4,{52401=7;gold=360000;59002=7},90,,,1,1104,7,220,8,220,9,153,10,153,<0>,{7=3%;8=3%},,,
2501205,2401,2,5,{gold=410000;501=1;52401=8;59002=8},90,,,1,1114,7,222,8,222,9,154,10,154,,,,,
2501206,2401,2,6,{gold=450000;501=1;52401=8;59002=8},90,,,1,1125,7,224,8,224,9,156,10,156,,,,,
2501207,2401,2,7,{gold=500000;501=1;52401=9;59002=9},90,,,1,1136,7,226,8,226,9,157,10,157,,,,,
2501208,2401,2,8,{gold=540000;501=1;52401=9;59002=9},90,,,1,1146,7,228,8,228,9,159,10,159,,,79001,,{effort=7;zawakeStage=108;equipAwakeSum=2;equipStarSum=6}
2501301,2401,3,1,{52401=7;gold=350000;59002=7},105,,,1,1169,7,233,8,233,9,162,10,162,,,,,
2501302,2401,3,2,{52401=7;gold=410000;59002=7},105,,,1,1180,7,235,8,235,9,164,10,164,,,,,
2501303,2401,3,3,{gold=480000;501=1;52401=8;59002=8},105,,,1,1192,7,237,8,237,9,165,10,165,,,,,
2501304,2401,3,4,{gold=540000;501=1;52401=8;59002=8},105,,,1,1204,7,240,8,240,9,167,10,167,<2;12>,{25=500;24=500},,,
2501305,2401,3,5,{gold=620000;501=1;52401=9;59002=9},105,,,1,1216,7,242,8,242,9,168,10,168,,,,,
2501306,2401,3,6,{gold=680000;501=1;52401=9;59002=9},105,,,1,1227,7,244,8,244,9,170,10,170,,,,,
2501307,2401,3,7,{gold=750000;501=1;52401=10;59002=10},105,,,1,1239,7,247,8,247,9,172,10,172,,,,,
2501308,2401,3,8,{gold=810000;52401=10;501=1;59002=10;221=1},105,,,1,1251,7,249,8,249,9,173,10,173,,,79002,,{star=9;goodFeel=160;advance=15;zawakeStage=208}
2501401,2401,4,1,{52401=9;gold=530000;59002=9},120,,,1,1266,7,252,8,252,9,176,10,176,,,,,
2501402,2401,4,2,{52401=9;gold=620000;59002=9},120,,,1,1279,7,255,8,255,9,177,10,177,,,,,
2501403,2401,4,3,{gold=720000;501=1;52401=10;59002=10},120,,,1,1292,7,257,8,257,9,179,10,179,,,,,
2501404,2401,4,4,{gold=810000;501=1;52401=10;59002=10},120,,,1,1304,7,260,8,260,9,181,10,181,<0>,{14=300;16=300},,,
2501405,2401,4,5,{gold=930000;501=2;52401=11;59002=11},120,,,1,1317,7,262,8,262,9,183,10,183,,,,,
2501406,2401,4,6,{gold=1020000;501=2;52401=11;59002=11},120,,,1,1330,7,265,8,265,9,184,10,184,<0>,{91=300},,,
2501407,2401,4,7,{231=1;gold=1130000;52401=12;501=2;59002=12},120,,,1,1342,7,267,8,267,9,186,10,186,,,,,
2501408,2401,4,8,{gold=1220000;501=2;2152=1;52401=12;59002=12},120,,,1,1355,7,270,8,270,9,188,10,188,,,79004,,{effort=9;zawakeStage=308;nvalueSum=140;equipStarSum=9}
2501501,2401,5,1,{502=2;gold=800000;52401=10;59002=10},150,,,1,1364,7,272,8,272,9,189,10,189,,,,,
2501502,2401,5,2,{502=2;gold=930000;52401=10;59002=10},150,,,1,1377,7,274,8,274,9,191,10,191,,,,,
2501503,2401,5,3,{502=2;gold=1080000;52401=11;501=1;59002=11},150,,,1,1391,7,277,8,277,9,193,10,193,,,,,
2501504,2401,5,4,{502=2;gold=1220000;52401=11;501=2;59002=11},150,,,1,1405,7,280,8,280,9,195,10,195,<6;10>,{14=500;16=500},,,
2501505,2401,5,5,{502=2;gold=1400000;52401=12;501=2;59002=12},150,,,1,1418,7,282,8,282,9,197,10,197,,,,,
2501506,2401,5,6,{502=3;gold=1530000;52401=12;501=2;59002=12},150,,,1,1432,7,285,8,285,9,198,10,198,,,,,
2501507,2401,5,7,{502=3;gold=1700000;52401=13;501=2;59002=13},150,,,1,1445,7,288,8,288,9,200,10,200,,,,,
2501508,2401,5,8,{gold=1830000;201=1;52401=13;211=1;59002=13},150,,,1,1459,7,291,8,291,9,202,10,202,<0>,{22=300;23=300},,,
2501601,2401,6,1,{502=2;gold=1200000;52401=11;59002=11},188,,,1,1461,7,291,8,291,9,203,10,203,,,,,
2501602,2401,6,2,{502=2;gold=1400000;52401=11;59002=11},188,,,1,1476,7,294,8,294,9,205,10,205,,,,,
2501603,2401,6,3,{502=3;gold=1620000;52401=12;501=2;59002=12},188,,,1,1490,7,297,8,297,9,207,10,207,,,,,
2501604,2401,6,4,{502=3;gold=1830000;52401=12;501=2;59002=12},188,,,1,1505,7,300,8,300,9,209,10,209,<13>,{22=800;23=800},,,
2501605,2401,6,5,{502=3;gold=2100000;52401=13;501=3;59002=13},188,,,1,1519,7,303,8,303,9,211,10,211,,,,,
2501606,2401,6,6,{502=3;gold=2300000;52401=13;501=3;59002=13},188,,,1,1534,7,306,8,306,9,213,10,213,<0>,{13=3%},,,
2501607,2401,6,7,{502=4;gold=2550000;501=3;2152=1;52401=14;59002=14},188,,,1,1549,7,308,8,308,9,215,10,215,,,,,
2501608,2401,6,8,{502=4;gold=2750000;501=3;2152=1;52401=14;59002=14},188,,,1,1563,7,311,8,311,9,217,10,217,,,79003,,{effort=11;zawakeStage=508;equipAwakeSum=4;equipStarSum=12}
2501701,2401,7,1,{502=2;59002=22;gold=1800000},165,,,1,1558,7,310,8,310,9,216,10,216,,,,,
2501702,2401,7,2,{502=2;59002=22;gold=2100000},165,,,1,1574,7,314,8,314,9,218,10,218,,,,,
2501703,2401,7,3,{502=2;gold=2430000;501=1;59002=23},165,,,1,1590,7,317,8,317,9,220,10,220,,,,,
2501704,2401,7,4,{502=2;gold=2750000;501=2;59002=23},165,,,1,1605,7,320,8,320,9,222,10,222,<0>,{25=300;24=300},,,
2501705,2401,7,5,{502=2;gold=3150000;501=2;59002=25},165,,,1,1621,7,323,8,323,9,225,10,225,,,,,
2501706,2401,7,6,{502=3;gold=3450000;501=2;59002=25},165,,,1,1636,7,326,8,326,9,227,10,227,,,,,
