VariableName,gateID,_beizhu,itemMap,count,probability,itemCount
6531,60364,,{609=100;618=100;606=100;615=100;612=100},21,60,
6532,60364,,{607=100;616=100;613=100;610=100;619=100},3,60,
6533,60364,,{614=100;611=100;620=100;608=100;617=100},2,60,
6541,60365,,{609=100;618=100;606=100;615=100;612=100},24,60,
6542,60365,,{607=100;616=100;613=100;610=100;619=100},6,60,
6543,60365,,{614=100;611=100;620=100;608=100;617=100},2,60,
6551,60366,,{609=100;618=100;606=100;615=100;612=100},36,60,
6552,60366,,{607=100;616=100;613=100;610=100;619=100},6,60,
6553,60366,,{614=100;611=100;620=100;608=100;617=100},3,60,
6561,60367,,{609=100;618=100;606=100;615=100;612=100},45,60,
6562,60367,,{607=100;616=100;613=100;610=100;619=100},9,60,
6563,60367,,{614=100;611=100;620=100;608=100;617=100},3,60,
6601,60381,,{609=100;618=100;606=100;615=100;612=100},12,60,
6602,60381,,{607=100;616=100;613=100;610=100;619=100},2,60,
6603,60381,,{614=100;611=100;620=100;608=100;617=100},0,60,
6611,60382,,{609=100;618=100;606=100;615=100;612=100},24,60,
6612,60382,,{607=100;616=100;613=100;610=100;619=100},3,60,
6613,60382,,{614=100;611=100;620=100;608=100;617=100},0,60,
6621,60383,,{609=100;618=100;606=100;615=100;612=100},18,60,
6622,60383,,{607=100;616=100;613=100;610=100;619=100},0,60,
6623,60383,,{614=100;611=100;620=100;608=100;617=100},2,60,
6631,60384,,{609=100;618=100;606=100;615=100;612=100},21,60,
6632,60384,,{607=100;616=100;613=100;610=100;619=100},3,60,
6633,60384,,{614=100;611=100;620=100;608=100;617=100},2,60,
6641,60385,,{609=100;618=100;606=100;615=100;612=100},24,60,
6642,60385,,{607=100;616=100;613=100;610=100;619=100},6,60,
6643,60385,,{614=100;611=100;620=100;608=100;617=100},2,60,
6651,60386,,{609=100;618=100;606=100;615=100;612=100},36,60,
6652,60386,,{607=100;616=100;613=100;610=100;619=100},6,60,
6653,60386,,{614=100;611=100;620=100;608=100;617=100},3,60,
6661,60387,,{609=100;618=100;606=100;615=100;612=100},45,60,
6662,60387,,{607=100;616=100;613=100;610=100;619=100},9,60,
6663,60387,,{614=100;611=100;620=100;608=100;617=100},3,60,
6701,60401,,{609=100;618=100;606=100;615=100;612=100},12,60,
6702,60401,,{607=100;616=100;613=100;610=100;619=100},2,60,
6703,60401,,{614=100;611=100;620=100;608=100;617=100},0,60,
6711,60402,,{609=100;618=100;606=100;615=100;612=100},24,60,
6712,60402,,{607=100;616=100;613=100;610=100;619=100},3,60,
6713,60402,,{614=100;611=100;620=100;608=100;617=100},0,60,
6721,60403,,{609=100;618=100;606=100;615=100;612=100},18,60,
6722,60403,,{607=100;616=100;613=100;610=100;619=100},0,60,
6723,60403,,{614=100;611=100;620=100;608=100;617=100},2,60,
6731,60404,,{609=100;618=100;606=100;615=100;612=100},21,60,
6732,60404,,{607=100;616=100;613=100;610=100;619=100},3,60,
6733,60404,,{614=100;611=100;620=100;608=100;617=100},2,60,
6741,60405,,{609=100;618=100;606=100;615=100;612=100},24,60,
6742,60405,,{607=100;616=100;613=100;610=100;619=100},6,60,
6743,60405,,{614=100;611=100;620=100;608=100;617=100},2,60,
6751,60406,,{609=100;618=100;606=100;615=100;612=100},36,60,
6752,60406,,{607=100;616=100;613=100;610=100;619=100},6,60,
6753,60406,,{614=100;611=100;620=100;608=100;617=100},3,60,
6761,60407,,{609=100;618=100;606=100;615=100;612=100},45,60,
6762,60407,,{607=100;616=100;613=100;610=100;619=100},9,60,
6763,60407,,{614=100;611=100;620=100;608=100;617=100},3,60,
6801,60411,,{609=100;618=100;606=100;615=100;612=100},12,60,
6802,60411,,{607=100;616=100;613=100;610=100;619=100},2,60,
6803,60411,,{614=100;611=100;620=100;608=100;617=100},0,60,
6811,60412,,{609=100;618=100;606=100;615=100;612=100},24,60,
6812,60412,,{607=100;616=100;613=100;610=100;619=100},3,60,
6813,60412,,{614=100;611=100;620=100;608=100;617=100},0,60,
6821,60413,,{609=100;618=100;606=100;615=100;612=100},18,60,
6822,60413,,{607=100;616=100;613=100;610=100;619=100},0,60,
6823,60413,,{614=100;611=100;620=100;608=100;617=100},2,60,
6831,60414,,{609=100;618=100;606=100;615=100;612=100},21,60,
6832,60414,,{607=100;616=100;613=100;610=100;619=100},3,60,
6833,60414,,{614=100;611=100;620=100;608=100;617=100},2,60,
6841,60415,,{609=100;618=100;606=100;615=100;612=100},24,60,
6842,60415,,{607=100;616=100;613=100;610=100;619=100},6,60,
6843,60415,,{614=100;611=100;620=100;608=100;617=100},2,60,
6851,60416,,{609=100;618=100;606=100;615=100;612=100},36,60,
6852,60416,,{607=100;616=100;613=100;610=100;619=100},6,60,
6853,60416,,{614=100;611=100;620=100;608=100;617=100},3,60,
6861,60417,,{609=100;618=100;606=100;615=100;612=100},45,60,
6862,60417,,{607=100;616=100;613=100;610=100;619=100},9,60,
6863,60417,,{614=100;611=100;620=100;608=100;617=100},3,60,
6901,60421,,{609=100;618=100;606=100;615=100;612=100},12,60,
6902,60421,,{607=100;616=100;613=100;610=100;619=100},2,60,
6903,60421,,{614=100;611=100;620=100;608=100;617=100},0,60,
6911,60422,,{609=100;618=100;606=100;615=100;612=100},24,60,
6912,60422,,{607=100;616=100;613=100;610=100;619=100},3,60,
6913,60422,,{614=100;611=100;620=100;608=100;617=100},0,60,
6921,60423,,{609=100;618=100;606=100;615=100;612=100},18,60,
6922,60423,,{607=100;616=100;613=100;610=100;619=100},0,60,
6923,60423,,{614=100;611=100;620=100;608=100;617=100},2,60,
6931,60424,,{609=100;618=100;606=100;615=100;612=100},21,60,
6932,60424,,{607=100;616=100;613=100;610=100;619=100},3,60,
6933,60424,,{614=100;611=100;620=100;608=100;617=100},2,60,
6941,60425,,{609=100;618=100;606=100;615=100;612=100},24,60,
6942,60425,,{607=100;616=100;613=100;610=100;619=100},6,60,
6943,60425,,{614=100;611=100;620=100;608=100;617=100},2,60,
6951,60426,,{609=100;618=100;606=100;615=100;612=100},36,60,
6952,60426,,{607=100;616=100;613=100;610=100;619=100},6,60,
6953,60426,,{614=100;611=100;620=100;608=100;617=100},3,60,
6961,60427,,{609=100;618=100;606=100;615=100;612=100},45,60,
6962,60427,,{607=100;616=100;613=100;610=100;619=100},9,60,
6963,60427,,{614=100;611=100;620=100;608=100;617=100},3,60,
7001,60431,,{609=100;618=100;606=100;615=100;612=100},12,60,
7002,60431,,{607=100;616=100;613=100;610=100;619=100},2,60,
7003,60431,,{614=100;611=100;620=100;608=100;617=100},0,60,
7011,60432,,{609=100;618=100;606=100;615=100;612=100},24,60,
7012,60432,,{607=100;616=100;613=100;610=100;619=100},3,60,
7013,60432,,{614=100;611=100;620=100;608=100;617=100},0,60,
7021,60433,,{609=100;618=100;606=100;615=100;612=100},18,60,
7022,60433,,{607=100;616=100;613=100;610=100;619=100},0,60,
7023,60433,,{614=100;611=100;620=100;608=100;617=100},2,60,
7031,60434,,{609=100;618=100;606=100;615=100;612=100},21,60,
7032,60434,,{607=100;616=100;613=100;610=100;619=100},3,60,
7033,60434,,{614=100;611=100;620=100;608=100;617=100},2,60,
7041,60435,,{609=100;618=100;606=100;615=100;612=100},24,60,
7042,60435,,{607=100;616=100;613=100;610=100;619=100},6,60,
7043,60435,,{614=100;611=100;620=100;608=100;617=100},2,60,
7051,60436,,{609=100;618=100;606=100;615=100;612=100},36,60,
7052,60436,,{607=100;616=100;613=100;610=100;619=100},6,60,
7053,60436,,{614=100;611=100;620=100;608=100;617=100},3,60,
7061,60437,,{609=100;618=100;606=100;615=100;612=100},45,60,
7062,60437,,{607=100;616=100;613=100;610=100;619=100},9,60,
7063,60437,,{614=100;611=100;620=100;608=100;617=100},3,60,
7101,60441,,{609=100;618=100;606=100;615=100;612=100},12,60,
7102,60441,,{607=100;616=100;613=100;610=100;619=100},2,60,
7103,60441,,{614=100;611=100;620=100;608=100;617=100},0,60,
7111,60442,,{609=100;618=100;606=100;615=100;612=100},24,60,
7112,60442,,{607=100;616=100;613=100;610=100;619=100},3,60,
7113,60442,,{614=100;611=100;620=100;608=100;617=100},0,60,
7121,60443,,{609=100;618=100;606=100;615=100;612=100},18,60,
7122,60443,,{607=100;616=100;613=100;610=100;619=100},0,60,
7123,60443,,{614=100;611=100;620=100;608=100;617=100},2,60,
7131,60444,,{609=100;618=100;606=100;615=100;612=100},21,60,
7132,60444,,{607=100;616=100;613=100;610=100;619=100},3,60,
7133,60444,,{614=100;611=100;620=100;608=100;617=100},2,60,
7141,60445,,{609=100;618=100;606=100;615=100;612=100},24,60,
7142,60445,,{607=100;616=100;613=100;610=100;619=100},6,60,
7143,60445,,{614=100;611=100;620=100;608=100;617=100},2,60,
7151,60446,,{609=100;618=100;606=100;615=100;612=100},36,60,
7152,60446,,{607=100;616=100;613=100;610=100;619=100},6,60,
7153,60446,,{614=100;611=100;620=100;608=100;617=100},3,60,
7161,60447,,{609=100;618=100;606=100;615=100;612=100},45,60,
7162,60447,,{607=100;616=100;613=100;610=100;619=100},9,60,
7163,60447,,{614=100;611=100;620=100;608=100;617=100},3,60,
7201,60301,,{20163=100},,35,
7202,60301,,{20242=100},,35,
7203,60301,,{20333=100},,35,
7204,60301,,{20503=100},,75,
7205,60301,,{23663=100},,75,
7206,60301,,{20603=100},,75,
7211,60302,,{20163=100},,35,
7212,60302,,{20242=100},,35,
7213,60302,,{20333=100},,35,
7214,60302,,{20503=100},,75,
7215,60302,,{23663=100},,75,
7216,60302,,{20603=100},,75,
7221,60303,,{20163=100},,35,
7222,60303,,{20242=100},,35,
7223,60303,,{20333=100},,35,
7224,60303,,{20503=100},,75,
7225,60303,,{23663=100},,75,
7226,60303,,{20603=100},,75,
7231,60304,,{20163=100},,35,
7232,60304,,{20242=100},,35,
7233,60304,,{20333=100},,35,
7234,60304,,{20503=100},,75,
7235,60304,,{23663=100},,75,
7236,60304,,{20603=100},,75,
7241,60305,,{20163=100},,35,
7242,60305,,{20242=100},,35,
7243,60305,,{20333=100},,35,
7244,60305,,{20503=100},,75,
7245,60305,,{23663=100},,75,
7246,60305,,{20603=100},,75,
7251,60306,,{20163=100},,35,
7252,60306,,{20242=100},,35,
7253,60306,,{20333=100},,35,
7254,60306,,{20503=100},,75,
7255,60306,,{23663=100},,75,
7256,60306,,{20603=100},,75,
7261,60307,,{20163=100},,35,
7262,60307,,{20242=100},,35,
7263,60307,,{20333=100},,35,
7264,60307,,{20503=100},,75,
7265,60307,,{23663=100},,75,
7266,60307,,{20603=100},,75,
7301,60321,,{20741=100},,35,
7302,60321,,{20731=100},,35,
7303,60321,,{20712=100},,35,
7304,60321,,{20641=100},,75,
7305,60321,,{20631=100},,75,
7306,60321,,{20611=100},,75,
7311,60322,,{20741=100},,35,
7312,60322,,{20731=100},,35,
7313,60322,,{20712=100},,35,
7314,60322,,{20641=100},,75,
7315,60322,,{20631=100},,75,
7316,60322,,{20611=100},,75,
7321,60323,,{20741=100},,35,
7322,60323,,{20731=100},,35,
7323,60323,,{20712=100},,35,
7324,60323,,{20641=100},,75,
7325,60323,,{20631=100},,75,
7326,60323,,{20611=100},,75,
7331,60324,,{20741=100},,35,
7332,60324,,{20731=100},,35,
7333,60324,,{20712=100},,35,
7334,60324,,{20641=100},,75,
7335,60324,,{20631=100},,75,
7336,60324,,{20611=100},,75,
7341,60325,,{20741=100},,35,
7342,60325,,{20731=100},,35,
7343,60325,,{20712=100},,35,
7344,60325,,{20641=100},,75,
7345,60325,,{20631=100},,75,
7346,60325,,{20611=100},,75,
7351,60326,,{20741=100},,35,
7352,60326,,{20731=100},,35,
7353,60326,,{20712=100},,35,
7354,60326,,{20641=100},,75,
7355,60326,,{20631=100},,75,
7356,60326,,{20611=100},,75,
7361,60327,,{20741=100},,35,
7362,60327,,{20731=100},,35,
7363,60327,,{20712=100},,35,
7364,60327,,{20641=100},,75,
7365,60327,,{20631=100},,75,
7366,60327,,{20611=100},,75,
7401,60341,,{20863=100},,35,
7402,60341,,{20883=100},,35,
7403,60341,,{20972=100},,35,
7404,60341,,{21032=100},,75,
7405,60341,,{21071=100},,75,
7406,60341,,{21082=100},,75,
7411,60342,,{20863=100},,35,
7412,60342,,{20883=100},,35,
7413,60342,,{20972=100},,35,
7414,60342,,{21032=100},,75,
7415,60342,,{21071=100},,75,
7416,60342,,{21082=100},,75,
7421,60343,,{20863=100},,35,
7422,60343,,{20883=100},,35,
7423,60343,,{20972=100},,35,
7424,60343,,{21032=100},,75,
7425,60343,,{21071=100},,75,
7426,60343,,{21082=100},,75,
7431,60344,,{20863=100},,35,
7432,60344,,{20883=100},,35,
7433,60344,,{20972=100},,35,
7434,60344,,{21032=100},,75,
7435,60344,,{21071=100},,75,
7436,60344,,{21082=100},,75,
7441,60345,,{20863=100},,35,
7442,60345,,{20883=100},,35,
7443,60345,,{20972=100},,35,
7444,60345,,{21032=100},,75,
7445,60345,,{21071=100},,75,
7446,60345,,{21082=100},,75,
7451,60346,,{20863=100},,35,
7452,60346,,{20883=100},,35,
7453,60346,,{20972=100},,35,
7454,60346,,{21032=100},,75,
7455,60346,,{21071=100},,75,
7456,60346,,{21082=100},,75,
7461,60347,,{20863=100},,35,
7462,60347,,{20883=100},,35,
7463,60347,,{20972=100},,35,
7464,60347,,{21032=100},,75,
7465,60347,,{21071=100},,75,
7466,60347,,{21082=100},,75,
7501,60361,,{21612=100},,35,
7502,60361,,{21381=100},,35,
7503,60361,,{21303=100},,35,
7504,60361,,{21293=100},,75,
7505,60361,,{21253=100},,75,
7506,60361,,{21221=100},,75,
7511,60362,,{21612=100},,35,
7512,60362,,{21381=100},,35,
7513,60362,,{21303=100},,35,
7514,60362,,{21293=100},,75,
7515,60362,,{21253=100},,75,
7516,60362,,{21221=100},,75,
7521,60363,,{21612=100},,35,
7522,60363,,{21381=100},,35,
7523,60363,,{21303=100},,35,
7524,60363,,{21293=100},,75,
7525,60363,,{21253=100},,75,
7526,60363,,{21221=100},,75,
7531,60364,,{21612=100},,35,
7532,60364,,{21381=100},,35,
7533,60364,,{21303=100},,35,
7534,60364,,{21293=100},,75,
7535,60364,,{21253=100},,75,
7536,60364,,{21221=100},,75,
7541,60365,,{21612=100},,35,
7542,60365,,{21381=100},,35,
7543,60365,,{21303=100},,35,
7544,60365,,{21293=100},,75,
7545,60365,,{21253=100},,75,
7546,60365,,{21221=100},,75,
7551,60366,,{21612=100},,35,
7552,60366,,{21381=100},,35,
7553,60366,,{21303=100},,35,
7554,60366,,{21293=100},,75,
7555,60366,,{21253=100},,75,
7556,60366,,{21221=100},,75,
7561,60367,,{21612=100},,35,
7562,60367,,{21381=100},,35,
7563,60367,,{21303=100},,35,
7564,60367,,{21293=100},,75,
7565,60367,,{21253=100},,75,
7566,60367,,{21221=100},,75,
7601,60381,,{20163=100},,35,
7602,60381,,{21772=100},,35,
7603,60381,,{21813=100},,35,
7604,60381,,{20641=100},,75,
7605,60381,,{21841=100},,75,
7606,60381,,{21903=100},,75,
7611,60382,,{20163=100},,35,
7612,60382,,{21772=100},,35,
7613,60382,,{21813=100},,35,
7614,60382,,{20641=100},,75,
7615,60382,,{21841=100},,75,
7616,60382,,{21903=100},,75,
7621,60383,,{20163=100},,35,
7622,60383,,{21772=100},,35,
7623,60383,,{21813=100},,35,
7624,60383,,{20641=100},,75,
7625,60383,,{21841=100},,75,
7626,60383,,{21903=100},,75,
7631,60384,,{20163=100},,35,
7632,60384,,{21772=100},,35,
7633,60384,,{21813=100},,35,
7634,60384,,{20641=100},,75,
7635,60384,,{21841=100},,75,
7636,60384,,{21903=100},,75,
7641,60385,,{20163=100},,35,
7642,60385,,{21772=100},,35,
7643,60385,,{21813=100},,35,
7644,60385,,{20641=100},,75,
7645,60385,,{21841=100},,75,
7646,60385,,{21903=100},,75,
7651,60386,,{20163=100},,35,
7652,60386,,{21772=100},,35,
7653,60386,,{21813=100},,35,
7654,60386,,{20641=100},,75,
7655,60386,,{21841=100},,75,
7656,60386,,{21903=100},,75,
7661,60387,,{20163=100},,35,
7662,60387,,{21772=100},,35,
7663,60387,,{21813=100},,35,
7664,60387,,{20641=100},,75,
7665,60387,,{21841=100},,75,
7666,60387,,{21903=100},,75,
7701,60401,,{20741=100},,35,
7702,60401,,{21931=100},,35,
7703,60401,,{21911=100},,35,
7704,60401,,{21032=100},,75,
7705,60401,,{23152=100},,75,
7706,60401,,{23003=100},,75,
7711,60402,,{20741=100},,35,
7712,60402,,{21931=100},,35,
7713,60402,,{21911=100},,35,
7714,60402,,{21032=100},,75,
7715,60402,,{23152=100},,75,
7716,60402,,{23003=100},,75,
7721,60403,,{20741=100},,35,
7722,60403,,{21931=100},,35,
7723,60403,,{21911=100},,35,
7724,60403,,{21032=100},,75,
7725,60403,,{23152=100},,75,
7726,60403,,{23003=100},,75,
7731,60404,,{20741=100},,35,
7732,60404,,{21931=100},,35,
7733,60404,,{21911=100},,35,
7734,60404,,{21032=100},,75,
7735,60404,,{23152=100},,75,
7736,60404,,{23003=100},,75,
7741,60405,,{20741=100},,35,
7742,60405,,{21931=100},,35,
7743,60405,,{21911=100},,35,
7744,60405,,{21032=100},,75,
7745,60405,,{23152=100},,75,
7746,60405,,{23003=100},,75,
7751,60406,,{20741=100},,35,
7752,60406,,{21931=100},,35,
7753,60406,,{21911=100},,35,
7754,60406,,{21032=100},,75,
7755,60406,,{23152=100},,75,
7756,60406,,{23003=100},,75,
7761,60407,,{20741=100},,35,
7762,60407,,{21931=100},,35,
7763,60407,,{21911=100},,35,
7764,60407,,{21032=100},,75,
7765,60407,,{23152=100},,75,
7766,60407,,{23003=100},,75,
7801,60411,,{22723=100},,35,
7802,60411,,{22242=100},,35,
7803,60411,,{22033=100},,35,
7804,60411,,{23161=100},,75,
7805,60411,,{21841=100},,75,
7806,60411,,{23181=100},,75,
7811,60412,,{22723=100},,35,
7812,60412,,{22242=100},,35,
7813,60412,,{22033=100},,35,
7814,60412,,{23161=100},,75,
7815,60412,,{21841=100},,75,
7816,60412,,{23181=100},,75,
7821,60413,,{22723=100},,35,
7822,60413,,{22242=100},,35,
7823,60413,,{22033=100},,35,
7824,60413,,{23161=100},,75,
7825,60413,,{21841=100},,75,
7826,60413,,{23181=100},,75,
7831,60414,,{22723=100},,35,
7832,60414,,{22242=100},,35,
7833,60414,,{22033=100},,35,
7834,60414,,{23161=100},,75,
7835,60414,,{21841=100},,75,
7836,60414,,{23181=100},,75,
7841,60415,,{22723=100},,35,
7842,60415,,{22242=100},,35,
7843,60415,,{22033=100},,35,
7844,60415,,{23161=100},,75,
7845,60415,,{21841=100},,75,
7846,60415,,{23181=100},,75,
7851,60416,,{22723=100},,35,
7852,60416,,{22242=100},,35,
7853,60416,,{22033=100},,35,
7854,60416,,{23161=100},,75,
7855,60416,,{21841=100},,75,
7856,60416,,{23181=100},,75,
7861,60417,,{22723=100},,35,
7862,60417,,{22242=100},,35,
7863,60417,,{22033=100},,35,
7864,60417,,{23161=100},,75,
7865,60417,,{21841=100},,75,
7866,60417,,{23181=100},,75,
7901,60421,,{23251=100},,35,
7902,60421,,{23543=100},,35,
7903,60421,,{23592=100},,35,
7904,60421,,{23663=100},,75,
7905,60421,,{20631=100},,75,
7906,60421,,{21082=100},,75,
7911,60422,,{23251=100},,35,
7912,60422,,{23543=100},,35,
7913,60422,,{23592=100},,35,
7914,60422,,{23663=100},,75,
7915,60422,,{20631=100},,75,
7916,60422,,{21082=100},,75,
7921,60423,,{23251=100},,35,
7922,60423,,{23543=100},,35,
7923,60423,,{23592=100},,35,
7924,60423,,{23663=100},,75,
7925,60423,,{20631=100},,75,
7926,60423,,{21082=100},,75,
7931,60424,,{23251=100},,35,
7932,60424,,{23543=100},,35,
7933,60424,,{23592=100},,35,
7934,60424,,{23663=100},,75,
7935,60424,,{20631=100},,75,
7936,60424,,{21082=100},,75,
7941,60425,,{23251=100},,35,
7942,60425,,{23543=100},,35,
7943,60425,,{23592=100},,35,
7944,60425,,{23663=100},,75,
7945,60425,,{20631=100},,75,
7946,60425,,{21082=100},,75,
7951,60426,,{23251=100},,35,
7952,60426,,{23543=100},,35,
7953,60426,,{23592=100},,35,
7954,60426,,{23663=100},,75,
7955,60426,,{20631=100},,75,
7956,60426,,{21082=100},,75,
7961,60427,,{23251=100},,35,
7962,60427,,{23543=100},,35,
7963,60427,,{23592=100},,35,
7964,60427,,{23663=100},,75,
7965,60427,,{20631=100},,75,
7966,60427,,{21082=100},,75,
8001,60431,,{20242=100},,35,
8002,60431,,{20712=100},,35,
8003,60431,,{20972=100},,35,
8004,60431,,{20631=100},,75,
8005,60431,,{21381=100},,75,
8006,60431,,{21903=100},,75,
8011,60432,,{20242=100},,35,
8012,60432,,{20712=100},,35,
8013,60432,,{20972=100},,35,
8014,60432,,{20631=100},,75,
8015,60432,,{21381=100},,75,
8016,60432,,{21903=100},,75,
8021,60433,,{20242=100},,35,
8022,60433,,{20712=100},,35,
8023,60433,,{20972=100},,35,
8024,60433,,{20631=100},,75,
8025,60433,,{21381=100},,75,
8026,60433,,{21903=100},,75,
8031,60434,,{20242=100},,35,
8032,60434,,{20712=100},,35,
8033,60434,,{20972=100},,35,
8034,60434,,{20631=100},,75,
8035,60434,,{21381=100},,75,
8036,60434,,{21903=100},,75,
8041,60435,,{20242=100},,35,
8042,60435,,{20712=100},,35,
8043,60435,,{20972=100},,35,
8044,60435,,{20631=100},,75,
8045,60435,,{21381=100},,75,
8046,60435,,{21903=100},,75,
8051,60436,,{20242=100},,35,
