VariableName,type,desc,desc_cn,desc_vn,desc_en,desc_th,desc_in,desc_ph,desc_ma,icon,title_cn,title,title_vn,title_en,title_th,title_in,title_ph,title_ma,targetType,targetArg,targetArg2,targetDisplay,levelReq,vipReq,vipReq_tw,vipReq_en,vipReq_kr,languages,sortWeight,group,rankInGroup,point,awardArgs,goToPanel
Defaults,0,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",1,,,"""""",1,0,0,0,0,<cn;tw;en;vn;th;kr;in;ma;ph>,0,0,0,0,{},
任务ID,任务类型,任务描述,任务描述,desc_vn,desc_en,desc_th,desc_in,desc_ph,desc_ma,任务图标,任务标题,任务标题,title_vn,title_en,title_th,title_in,title_ph,title_ma,任务目标类型,任务目标参数,任务目标参数2,任务目标显示参数,等级限制,vip限制,vip限制,vip限制,vip限制,语言区域,顺序,任务组,任务组排序,活跃度点数,奖励物品表,前往类型枚举:5位数关卡ID-关卡10000为主线不限关10100为主线第一章20000为困难不限关  gainWay获得途径   shop商店activity活动界面roleLogo头像界面figure个人形象界面gainGold点金界面recharge充值界面gainStamina购买体力friend好友界面cardBag背包界面strengthen还有培养界面handbook图鉴界面任意英文-数字表示其页签
5914,1,Log in daily to claim Super Universal Shards,,Đăng nhập mỗi ngày để nhận Mảnh Vạn Năng Siêu Cấp,Log in daily to claim Super Universal Shards,เข้าสู่ระบบทุกวันเพื่อรับเศษรวมพลังสุดยอด,Login setiap hari untuk mendapatkan Pecahan Super Universal,Mag-login araw-araw para makuha ang Super Universal Shard,Log masuk setiap hari untuk dapatkan Serpihan Super Universal,config/item/icon_szq.png,,Super Universal Shard,Mảnh Vạn Năng Siêu Cấp,Super Universal Shard,เศษรวมพลังสุดยอด,Pecahan Super Universal,Super Universal Shard,Serpihan Super Universal,15,1,,1,,19,,,,,109,5914,12,,{499=2},
5915,1,Log in daily to claim the Extraordinary Core,,Đăng nhập mỗi ngày để nhận Lõi Siêu Phàm,Log in daily to claim the Extraordinary Core,เข้าสู่ระบบทุกวันเพื่อรับแกนพลังเหนือระดับ,Login setiap hari untuk mendapatkan Inti Luar Biasa,Mag-login araw-araw para makuha ang Extraordinary Core,Log masuk setiap hari untuk dapatkan Teras Luar Biasa,config/item/qingming/icon_dhdj2.png,,Extraordinary Core,Lõi Siêu Phàm,Extraordinary Core,แกนพลังเหนือระดับ,Inti Luar Biasa,Extraordinary Core,Teras Luar Biasa,15,1,,1,,20,,,,,110,5915,13,,{6071=1},
11001,,Commander level reaches 102,,Cấp độ chỉ huy đạt 102,Commander level reaches 102,ระดับผู้บัญชาการถึง 102,Level komandan mencapai 102,Umabot sa Commander level 102,Tahap komander mencapai 102,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,102,,102,,,,,,,13,1000,102,,{rmb=30;gold=10000},10000
11002,,Commander level reaches 103,,Cấp độ chỉ huy đạt 103,Commander level reaches 103,ระดับผู้บัญชาการถึง 103,Level komandan mencapai 103,Umabot sa Commander level 103,Tahap komander mencapai 103,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,103,,103,,,,,,,14,1000,103,,{rmb=30;gold=10000},10000
11003,,Commander level reaches 104,,Cấp độ chỉ huy đạt 104,Commander level reaches 104,ระดับผู้บัญชาการถึง 104,Level komandan mencapai 104,Umabot sa Commander level 104,Tahap komander mencapai 104,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,104,,104,,,,,,,15,1000,104,,{rmb=30;gold=10000},10000
11004,,Commander level reaches 105,,Cấp độ chỉ huy đạt 105,Commander level reaches 105,ระดับผู้บัญชาการถึง 105,Level komandan mencapai 105,Umabot sa Commander level 105,Tahap komander mencapai 105,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,105,,105,,,,,,,16,1000,105,,{rmb=30;gold=10000},10000
11005,,Commander level reaches 106,,Cấp độ chỉ huy đạt 106,Commander level reaches 106,ระดับผู้บัญชาการถึง 106,Level komandan mencapai 106,Umabot sa Commander level 106,Tahap komander mencapai 106,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,106,,106,,,,,,,17,1000,106,,{rmb=30;gold=10000},10000
11006,,Commander level reaches 107,,Cấp độ chỉ huy đạt 107,Commander level reaches 107,ระดับผู้บัญชาการถึง 107,Level komandan mencapai 107,Umabot sa Commander level 107,Tahap komander mencapai 107,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,107,,107,,,,,,,18,1000,107,,{rmb=30;gold=10000},10000
11007,,Commander level reaches 108,,Cấp độ chỉ huy đạt 108,Commander level reaches 108,ระดับผู้บัญชาการถึง 108,Level komandan mencapai 108,Umabot sa Commander level 108,Tahap komander mencapai 108,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,108,,108,,,,,,,19,1000,108,,{rmb=30;gold=10000},10000
11008,,Commander level reaches 109,,Cấp độ chỉ huy đạt 109,Commander level reaches 109,ระดับผู้บัญชาการถึง 109,Level komandan mencapai 109,Umabot sa Commander level 109,Tahap komander mencapai 109,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,109,,109,,,,,,,20,1000,109,,{rmb=30;gold=10000},10000
11009,,Commander level reaches 110,,Cấp độ chỉ huy đạt 110,Commander level reaches 110,ระดับผู้บัญชาการถึง 110,Level komandan mencapai 110,Umabot sa Commander level 110,Tahap komander mencapai 110,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,110,,110,,,,,,,,1000,110,,{rmb=30;gold=10000},10000
11010,,Commander level reaches 111,,Cấp độ chỉ huy đạt 111,Commander level reaches 111,ระดับผู้บัญชาการถึง 111,Level komandan mencapai 111,Umabot sa Commander level 111,Tahap komander mencapai 111,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,111,,111,,,,,,,1,1000,111,,{rmb=30;gold=10000},10000
11011,,Commander level reaches 112,,Cấp độ chỉ huy đạt 112,Commander level reaches 112,ระดับผู้บัญชาการถึง 112,Level komandan mencapai 112,Umabot sa Commander level 112,Tahap komander mencapai 112,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,112,,112,,,,,,,2,1000,112,,{rmb=30;gold=10000},10000
11012,,Commander level reaches 113,,Cấp độ chỉ huy đạt 113,Commander level reaches 113,ระดับผู้บัญชาการถึง 113,Level komandan mencapai 113,Umabot sa Commander level 113,Tahap komander mencapai 113,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,113,,113,,,,,,,3,1000,113,,{rmb=30;gold=10000},10000
11013,,Commander level reaches 114,,Cấp độ chỉ huy đạt 114,Commander level reaches 114,ระดับผู้บัญชาการถึง 114,Level komandan mencapai 114,Umabot sa Commander level 114,Tahap komander mencapai 114,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,114,,114,,,,,,,4,1000,114,,{rmb=30;gold=10000},10000
11014,,Commander level reaches 115,,Cấp độ chỉ huy đạt 115,Commander level reaches 115,ระดับผู้บัญชาการถึง 115,Level komandan mencapai 115,Umabot sa Commander level 115,Tahap komander mencapai 115,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,115,,115,,,,,,,5,1000,115,,{rmb=30;gold=10000},10000
11015,,Commander level reaches 116,,Cấp độ chỉ huy đạt 116,Commander level reaches 116,ระดับผู้บัญชาการถึง 116,Level komandan mencapai 116,Umabot sa Commander level 116,Tahap komander mencapai 116,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,116,,116,,,,,,,6,1000,116,,{rmb=30;gold=10000},10000
11016,,Commander level reaches 117,,Cấp độ chỉ huy đạt 117,Commander level reaches 117,ระดับผู้บัญชาการถึง 117,Level komandan mencapai 117,Umabot sa Commander level 117,Tahap komander mencapai 117,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,117,,117,,,,,,,7,1000,117,,{rmb=30;gold=10000},10000
11017,,Commander level reaches 118,,Cấp độ chỉ huy đạt 118,Commander level reaches 118,ระดับผู้บัญชาการถึง 118,Level komandan mencapai 118,Umabot sa Commander level 118,Tahap komander mencapai 118,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,118,,118,,,,,,,8,1000,118,,{rmb=30;gold=10000},10000
11018,,Commander level reaches 119,,Cấp độ chỉ huy đạt 119,Commander level reaches 119,ระดับผู้บัญชาการถึง 119,Level komandan mencapai 119,Umabot sa Commander level 119,Tahap komander mencapai 119,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,119,,119,,,,,,,9,1000,119,,{rmb=30;gold=10000},10000
11019,,Commander level reaches 120,,Cấp độ chỉ huy đạt 120,Commander level reaches 120,ระดับผู้บัญชาการถึง 120,Level komandan mencapai 120,Umabot sa Commander level 120,Tahap komander mencapai 120,city/task/icon_actionup.png,,Growth Rewards,Thưởng Tăng Trưởng,Growth Rewards,รางวัลการเติบโต,Hadiah Pertumbuhan,Gantimpala sa Paglago,Ganjaran Pertumbuhan,,120,,120,,,,,,,10,1000,120,,{rmb=30;gold=10000},10000
