VariableName,name,name_vn,name_en,name_th,name_in,name_ph,name_ma,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,extraOverlayLimit
2841112,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,,,,castBuff,,,2,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{caster=2;cfgId=2841113;lifeRound=1;holder=1;prob=(holder:curSkill():preCalSkillDamageCsvTarget(caster,holder:selectCsvTarget() ) and 1 or 0)}>;<{cfgId=2841117;caster=2;value=<0;0;0>;lifeRound=1;holder=1;prob=(holder:curSkill():preCalSkillDamageCsvTarget(caster,holder:selectCsvTarget() ) and 1 or 0)}>;<{caster=2;cfgId=2841114;lifeRound=1;holder=5;prob=moreThan(countObjByBuff(target:force(),{2841117}),0) and 1 or 0}>>;nodeId=1;triggerPoint=24}>",,2,,,,,,,,,,,,,
2841113,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,,,,canelToAttack,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=0;triggerPoint=1};{effectFuncs=<castBuff>;funcArgs=<<{cfgId=2841119;caster=2;value=-(self:flagZ3() and 700 or 500);lifeRound=1;holder=2;prob=moreEqualThan(self:star(),11) and 1 or 0}>>;nodeId=1;triggerPoint=19}>",,,,,,,,,,,,,,,
2841114,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{effectFuncs=<castBuff>;funcArgs=<<{cfgId=2841116;caster=2;value=0;lifeRound=1;holder=5;prob=1}>>;nodeId=1;triggerPoint=5}>,,,,,,,,,,,,,,,
2841115,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,,,,transferBuffToOther,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,<2>,,,,"<{nodeId=0;triggerPoint=5};{effectFuncs=<castBuff>;funcArgs=<<{cfgId=2841118;caster=2;value=self:flag(99) and self:hpMax()*0.01 or self:hpMax()*(self:flagZ4() and 0.2 or 0.1);lifeRound=1;holder=2;prob=moreEqualThan(self:star(),8) and 1 or 0}>>;onSomeFlag=<buff:getTransferBuffState()>;nodeId=1;triggerPoint=5};{effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=0;lifeRound=1;holder=1;cfgId=1050012}>>;nodeId=2;triggerPoint=28}>",,,,,,,,,,,,,,,
2841116,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,,,,,,,,,,,,<2841112;2841113>,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841117,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,,,,stealth,,,2,106,,,,,,1,1,,,,,buff/heidong/heidong.skel,<xiaoshi>,,,,,,,,,,,,,,,{aniName=chuxian;res=buff/heidong/heidong.skel},{typ=opacity;args=0},,,,,,,,,,,,,,,,,,,,,,,
2841118,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,,,,addHP,,,2,,,,,,,1,1,,,,1,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,
2841119,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,,,,addMp1,,,2,109,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqjd.png,,,,,,,,,,,,,,,,,,,,,,
2841120,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,Gothita,,,,specialDamage,,,,1202,,,,,,1,1,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,,,,,,,,
2871221,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,,,,freeze,,,2,26,,,,,,1,1,,,battle/buff_icon/logo_bd.png,,buff/bingdong/bingdong.skel,<bingdong_loop>,,,,,,,,,,,,,,,{aniName=bingdong_end;pos=0;res=buff/bingdong/bingdong.skel},{typ=pause},battle/txt/txt_bd.png,11,,,,,,,,,,,,,,,,,,,,,
2871222,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=0;lifeRound=1;holder=1;cfgId=2871223}>>;nodeId=1;triggerPoint=14}>,,,,,,,,,,,,,,,
2871223,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,,,,,,,,,,,,,,2,99,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871224,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{funcArgs=<<{caster=2;value=target:specialDamage()*0.4;lifeRound=1;holder=1;cfgId=2871226}>>;triggerTimes=<1;2>;effectFuncs=<castBuff>;onSomeFlag=<moreThan(target:getBuffOverlayCount(2871223),1)>;nodeId=1;triggerPoint=10}>",,,,,,,,,,,,,,,
2871225,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{funcArgs=<<{caster=2;value=target:specialDamage()*0.8;lifeRound=1;holder=1;cfgId=2871226}>>;triggerTimes=<1;1>;effectFuncs=<castBuff>;onSomeFlag=<moreThan(target:getBuffOverlayCount(2871223),3)>;nodeId=1;triggerPoint=10}>",,,,,,,,,,,,,,,
2871226,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,,,,buffDamage,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,<{damageType=1;processId=3}>,,,,,,,,,,,,,,,,,,,
2871227,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{funcArgs=<<{caster=2;value=self:specialDamage()*(0.8+0.0002*(skillLv(28716,28726,28736)or 0));lifeRound=2;holder=1;cfgId=2871228}>;<{caster=2;value=self:hpMax()*(0.08+0.0002*(skillLv(28716,28726,28736 )or 0));lifeRound=2;holder=1;cfgId=2871229}>>;triggerTimes=<1;1>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<lessThan(target:hp()/target:hpMax(),0.3)>;nodeId=1;triggerPoint=18}>",,,,,,,,,,,,,,,
2871228,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,,,,shield,,,,11,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871229,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,,,,addHP,,,,1411,,,,,,1,1,,,battle/buff_icon/logo_cxzl.png,,buff/zhiliao/zhiliao.skel,<chixuzhiliao_loop>,,,2,,,,,,,,,,,,,,,,,,,,,<{nodeId=0;triggerPoint=5}>,,,,,,,,,,,,,,,
2871231,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,,,,copyCasterBuffsToHolder,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,<2>,,,,<{nodeId=0;triggerPoint=1};{effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=0;lifeRound=1;holder=1;cfgId=1050002}>>;nodeId=1;triggerPoint=28}>,,,,,,,,,,,,,,,
2871232,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,,,,,,,2,1303,,,,,,1,1,,,battle/buff_icon/logo_shjm_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bsxys.png,,,,,,,<{effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=3000;lifeRound=1;holder=1;cfgId=2871233}>>;onSomeFlag=<(target:attackerSkill():getNatureType()==6) or false>;nodeId=1;triggerPoint=14}>,,,,,,,,,,,,,,,
2871233,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,,,,damageDeepen,,,2,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{delSelfWhenTriggered=2;nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,
2871234,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,Vanillite,,,,specialDamage,,,,1212,,,,,,1,1,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,,,,,,,,
2891221,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,,,,specialDefenceIgnore,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891222,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,,,,silence,,,2,27,,,,,,1,1,,,battle/buff_icon/logo_mb.png,,buff/mabi/mabi.skel,<mabi_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_mb.png,,,<0;1>,,,,,,,,,,,,,,,,,,,
2891223,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,,,,damage,,,2,,,,,,,,,,,battle/buff_icon/logo_wg_down.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgjd.png,,,,,,,,,,,,,,,,,,,,,,
2891311,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{effectFuncs=<castBuff;castBuff>;funcArgs=<<{cfgId=2891312;caster=2;value=0;lifeRound=1;holder=8;prob=self:flagZ2() and 0.35 or 0.25}>;<{caster=2;value=0;lifeRound=1;holder=2;cfgId=2891315}>>;nodeId=1;triggerPoint=8}>,,,,,,,,,,,,,,,
2891312,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,,,,silence,,,2,27,,,,,,1,1,,,battle/buff_icon/logo_mb.png,,buff/mabi/mabi.skel,<mabi_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_mb.png,,,<0;1>,,,,,,,,,,,,,,,,,,,
2891313,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,,,,addMp1,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,,,,,,,,,,,,,,,,
2891314,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,,,,electricityDamageAdd,,,,,,,,,,1,1,,FALSE,battle/buff_icon/logo_shjc_up.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891315,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,,,,,,,2,,,,,<2891311>,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891316,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{effectFuncs=<castBuff;castBuff>;funcArgs=<<{caster=2;value=self:speed()*(0.05+fromSkillLevel*0.0005-0.0005);lifeRound=99;holder=2;cfgId=2891317}>;<{caster=2;value=(500+fromSkillLevel*5-5);lifeRound=99;holder=2;cfgId=2891318}>>;nodeId=1;triggerPoint=8}>,,,,,,,,,,,,,,,
2891317,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,,,,speed,,,,1211,102,,,,,1,1,,,battle/buff_icon/logo_sd_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,,,,,,,,
2891318,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,,,,damageAdd,,,,1202,102,,,,,1,1,,,battle/buff_icon/logo_shjc_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,,,,,,,,
2891319,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,Emolga,,,,specialDamage,,,,1202,,,,,,1,1,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,,,,,,,,
2921221,Frillish (cái),Frillish (cái),Frillish (female)  ,Frillish (เพศเมีย)  ,Frillish (betina)  ,Frillish (babae)  ,Frillish (betina)  ,,,,buffDamage,,,2,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,<{damageType=2;processId=15}>,,,,,,,,,,,,,,,,,,,
2921222,Frillish (cái),Frillish (cái),Frillish (female)  ,Frillish (เพศเมีย)  ,Frillish (betina)  ,Frillish (babae)  ,Frillish (betina)  ,,,,addHP,,,2,,,,,,,1,1,,,,1,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921223,Frillish (cái),Frillish (cái),Frillish (female)  ,Frillish (เพศเมีย)  ,Frillish (betina)  ,Frillish (babae)  ,Frillish (betina)  ,,,,addHP,,,2,,,,,,,1,1,,,,1,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,
2921224,Frillish (cái),Frillish (cái),Frillish (female)  ,Frillish (เพศเมีย)  ,Frillish (betina)  ,Frillish (babae)  ,Frillish (betina)  ,,,,healAdd,,,,1013,102,,,,,1,1,,,battle/buff_icon/logo_zll_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_zlltg.png,,,,,,,,,,,,,,,,,,,,,,
2921225,Frillish (cái),Frillish (cái),Frillish (female)  ,Frillish (เพศเมีย)  ,Frillish (betina)  ,Frillish (babae)  ,Frillish (betina)  ,,,,healAdd,,,,1013,,,,,,1,1,,,battle/buff_icon/logo_zll_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_zlltg.png,,,,,,,,,,,,,,,,,,,,,,
2921226,Frillish (cái),Frillish (cái),Frillish (female)  ,Frillish (เพศเมีย)  ,Frillish (betina)  ,Frillish (babae)  ,Frillish (betina)  ,,,,addHP,,,2,,,,,,,1,1,,,,1,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,
2922221,Frillish (đực),Frillish (đực),Frillish (male)  ,Frillish (เพศผู้)  ,Frillish (jantan)  ,Frillish (lalaki)  ,Frillish (jantan)  ,,,,buffDamage,,,2,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,<{damageType=1;processId=3}>,,,,,,,,,,,,,,,,,,,
2922222,Frillish (đực),Frillish (đực),Frillish (male)  ,Frillish (เพศผู้)  ,Frillish (jantan)  ,Frillish (lalaki)  ,Frillish (jantan)  ,,,,addHpMax,,,,,,,,,,1,1,,,battle/buff_icon/logo_smsx_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_smsxtg.png,,,,,,,,,,,,,,,,,,,,,,
2922223,Frillish (đực),Frillish (đực),Frillish (male),Frillish (เพศผู้),Frillish (jantan),Frillish (lalaki),Frillish (jantan),,,,addHpMax,,,,,,,,,,1,1,,,battle/buff_icon/logo_smsx_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_smsxtg.png,,,,,,,,,,,,,,,,,,,,,,
2922224,Alomomola,Alomomola,Alomomola,Alomomola,Alomomola,Alomomola,Alomomola,,,,specialDamage,,,,1202,,,,,,1,1,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,,,,,,,,
2961221,Klink,Klink,Klink,Klink,Klink,Klink,Klink,,,,defence,,,,1203,,,,,,1,1,,,battle/buff_icon/logo_wf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wftg.png,,,,,,,,,,,,,,,,,,,,,,
2961222,Klink,Klink,Klink,Klink,Klink,Klink,Klink,,,,defence,,,,1203,102,,,,,1,1,,,battle/buff_icon/logo_wf_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_wftg.png,,,,,,,,,2,,,,,,,,,,,,,
2961223,Klink,Klink,Klink,Klink,Klink,Klink,Klink,,,,addMp1,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,,,,,,,,,,,,,,,,
2961224,Klink,Klink,Klink,Klink,Klink,Klink,Klink,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=50;lifeRound=1;holder=11;cfgId=2961223}>>;onSomeFlag=<lessE(getNowRound(),3)>;nodeId=1;triggerPoint=3}>",,,,,,,,,,,,,,,
2961225,Klink,Klink,Klink,Klink,Klink,Klink,Klink,,,,defence,,,2,1203,,,,,,1,1,,,battle/buff_icon/logo_wf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wftg.png,,,,,,,,,,,,,,,,,,,,,,
2991111,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,reborn,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=0;triggerPoint=12};{effectFuncs=<castBuff>;funcArgs=<<{bond=1;caster=2;value=1;lifeRound=1;holder=1;cfgId=2991113}>>;nodeId=1;triggerPoint=28};{effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{caster=2;value=1;lifeRound=1;holder=1;cfgId=2991112}>;<{caster=2;value=<2>;lifeRound=1;holder=1;cfgId=2991114}>;<{caster=2;value=1;lifeRound=1;holder=2;cfgId=2991122}>;<{cfgId=2991124;caster=2;value=self:specialDamage()*0.3;lifeRound=1;holder=1;prob=moreEqualThan(self:star(),8) and 1 or 0}>;<{cfgId=2991125;caster=2;value=3000;lifeRound=1;holder=1;prob=moreEqualThan(self:star(),8) and 1 or 0}>>;nodeId=2;triggerPoint=26}>",,,,,TRUE,,<{type=1;limit=1}>,1,,,,,,,
2991112,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,,,,,80008,,,,,,1,1,yuannian,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_fh.png,,,,,,,,,,,,TRUE,,,,,,,,,,
2991113,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,egg,,,,80005,,,,<1271245>,,1,1,,,,,buff/fuhuo/guihuoyujin.skel,,,,,,,,,,,,,,,,,{typ=hide},,,,,,,,,,2,,,TRUE,,,1,,,,,,,
2991114,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,immuneDamage,,,,80008,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
2991115,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,kill,,,2,,,,,,,1,1,,FALSE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991116,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,specialDamage,,,,1212,,,,,,1,1,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,,,,,,,,
2991117,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,addMp1,,,2,1581,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqjd.png,,,,,,,,,,,,,,,,,,,,,,
2991118,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,addMp1,,,,1581,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqjd.png,,,,,,,,,,,,,,,,,,,,,,
2991119,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,lockMp1Add,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991120,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,,,,2,,,,,<2991119>,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991121,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,addMp1,,,2,109,,,,,,1,1,,,battle/buff_icon/logo_nqhf_down.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqjd.png,,,,,,,<{nodeId=0;triggerPoint=5};{effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=1;lifeRound=1;holder=2;cfgId=2991126}>>;nodeId=1;triggerPoint=5}>,,,,,,,,,,,,,,,
2991122,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,,,,2,80008,,,,,,1,1,,,,,,,,,,,,,buff/fuhuo/guihuoyujin.skel,,,,,,,,,,,,,,,,,<{effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=1;lifeRound=1;holder=1;cfgId=2991115}>>;nodeId=1;triggerPoint=19}>,,2,,,TRUE,,,,,,,,,,
2991123,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991124,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,specialDamage,,,,1212,102,,,,,1,1,,,battle/buff_icon/logo_tg_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,2,,,TRUE,,,,,,,,,,
2991125,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,strike,,,,1212,102,,,,,1,1,,,battle/buff_icon/logo_bjl_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,2,,,TRUE,,,,,,,,,,
2991126,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,,,,,109,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqjd.png,,,,,,,,,,,,,,,,,,,,,,
2991127,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,Litwick,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003111,Axew,Axew,Axew,Axew,Axew,Axew,Axew,,,,,,,2,,,,,,,2,5,,FALSE,battle/buff_icon/logo_shjm_down.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_ys.png,,,,,,,,,,,,,,,,,,,,,,
3003112,Axew,Axew,Axew,Axew,Axew,Axew,Axew,,,,,,,,,,,,<3003111>,,1,1,,FALSE,,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_qs.png,,,,,,,,,,,,,,,,,,,,,,
3003113,Axew,Axew,Axew,Axew,Axew,Axew,Axew,,,,defence,,,2,1313,,,,,,2,3,,,battle/buff_icon/logo_wf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wfjd.png,,,,,,,,,,,,,,,,,,,,,,
3003114,Axew,Axew,Axew,Axew,Axew,Axew,Axew,,,,damageSub,,,,,,,,,,1,1,,FALSE,battle/buff_icon/logo_zs.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003115,Axew,Axew,Axew,Axew,Axew,Axew,Axew,,,,,,,2,,,,,,,1,1,,FALSE,battle/buff_icon/logo_zs.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003116,Axew,Axew,Axew,Axew,Axew,Axew,Axew,,,,defence,,,2,1313,,,,,,2,5,,,battle/buff_icon/logo_wf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wfjd.png,,,,,,,,,,,,,,,,,,,,,,
3003117,Axew,Axew,Axew,Axew,Axew,Axew,Axew,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=self:Bdamage()*(moreEqualThan(self:star(),11) and 0.5 or 0.25);lifeRound=99;holder=2;cfgId=3003118}>>;nodeId=1;triggerPoint=13}>",,,,,,,,,,,,,,,
3003118,Axew,Axew,Axew,Axew,Axew,Axew,Axew,,,,damage,,,,1212,102,,,,,2,4,,,battle/buff_icon/logo_wg_up.png,1,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,
3003119,Axew,Axew,Axew,Axew,Axew,Axew,Axew,,,,comboAttack,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{triggerPoint=7;nodeId=0;buffValueUpdatePoint=7}>,,,,,,,,,,,,,,,
3003120,Axew,Axew,Axew,Axew,Axew,Axew,Axew,,,,qusan,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{effectFuncs=<castBuff>;onSkillType=1;funcArgs=<<{caster=2;value=0;lifeRound=1;holder=1;cfgId=3003122}>>;nodeId=1;triggerPoint=8}>,,,,,,,,,,,,,,,
3003121,Axew,Axew,Axew,Axew,Axew,Axew,Axew,,,,qusan,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{effectFuncs=<castBuff>;onSkillType=3;funcArgs=<<{caster=2;value=0;lifeRound=1;holder=1;cfgId=3003122}>>;nodeId=1;triggerPoint=8}>,,,,,,,,,,,,,,,
3003122,Axew,Axew,Axew,Axew,Axew,Axew,Axew,,,,qusan,,,,,,,,<3003115>,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003123,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{effectFuncs=<castBuff>;triggerTimes=<1;1>;funcArgs=<<{caster=2;value=<0.3+(skillLv(30016,30026,30036)or 0)*0.002-0.002+(self:hasBuff(3003115) and 0.2 or 0)+(moreE(self:star(),8) and 0.1 or 0)+0.4+(self:flagZ3() and 1 or 0)>;lifeRound=1;holder=2;cfgId=3003124}>>;nodeId=1;triggerPoint=1}>",,,,,TRUE,,,1,,,,,,,
3003124,Axew,Axew,Axew,Axew,Axew,Axew,Axew,,,,comboAttack,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=0;triggerPoint=7}>,,,,,,,,,,,,,,,
