VariableName,markID,level,addType,addScene,natureType,desc_cn,desc_tw,desc,desc_vn,desc_ma,desc_en,desc_in,desc_th,desc_ph,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,attrType6,attrNum6
284002,2843,40,1,,,,,%s,%s,%s,%s,%s,%s,%s,1,3%,,,,,,,,,,
284003,2843,60,1,,,,,%s,%s,%s,%s,%s,%s,%s,14,300,15,300,,,,,,,,
284004,2843,80,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,0.50%,8,0.50%,1,0.50%,9,0.50%,10,0.50%,13,0.50%
284005,2843,100,1,,,,,%s,%s,%s,%s,%s,%s,%s,7,3%,8,3%,,,,,,,,
284006,2843,150,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,7,0.50%,8,0.50%,,,,,,,,
284007,2843,200,1,,,,,%s,%s,%s,%s,%s,%s,%s,17,300,19,300,,,,,,,,
284008,2843,250,1,,,,,%s,%s,%s,%s,%s,%s,%s,9,3%,10,3%,,,,,,,,
284009,2843,300,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,1,0.50%,,,,,,,,,,
284010,2843,350,1,,,,,%s,%s,%s,%s,%s,%s,%s,11,300,12,300,,,,,,,,
284011,2843,400,1,,,,,%s,%s,%s,%s,%s,%s,%s,22,300,23,300,,,,,,,,
284012,2843,450,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,7,0.50%,8,0.50%,,,,,,,,
284013,2843,500,1,,,,,%s,%s,%s,%s,%s,%s,%s,24,500,,,,,,,,,,
287001,2871,20,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,1%,8,1%,1,1%,9,1%,10,1%,13,1%
287002,2871,40,1,,,,,%s,%s,%s,%s,%s,%s,%s,1,3%,,,,,,,,,,
287003,2871,60,1,,,,,%s,%s,%s,%s,%s,%s,%s,14,300,15,300,,,,,,,,
287004,2871,80,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,0.50%,8,0.50%,1,0.50%,9,0.50%,10,0.50%,13,0.50%
287005,2871,100,1,,,,,%s,%s,%s,%s,%s,%s,%s,7,3%,8,3%,,,,,,,,
287006,2871,150,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,7,0.50%,8,0.50%,,,,,,,,
287007,2871,200,1,,,,,%s,%s,%s,%s,%s,%s,%s,17,300,19,300,,,,,,,,
287008,2871,250,1,,,,,%s,%s,%s,%s,%s,%s,%s,9,3%,10,3%,,,,,,,,
287009,2871,300,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,1,0.50%,,,,,,,,,,
287010,2871,350,1,,,,,%s,%s,%s,%s,%s,%s,%s,11,300,12,300,,,,,,,,
287011,2871,400,1,,,,,%s,%s,%s,%s,%s,%s,%s,22,300,23,300,,,,,,,,
287012,2871,450,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,9,0.50%,10,0.50%,,,,,,,,
287013,2871,500,1,,,,,%s,%s,%s,%s,%s,%s,%s,24,500,,,,,,,,,,
289001,2891,20,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,1%,8,1%,1,1%,9,1%,10,1%,13,1%
289002,2891,40,1,,,,,%s,%s,%s,%s,%s,%s,%s,1,3%,,,,,,,,,,
289003,2891,60,1,,,,,%s,%s,%s,%s,%s,%s,%s,14,300,15,300,,,,,,,,
289004,2891,80,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,0.50%,8,0.50%,1,0.50%,9,0.50%,10,0.50%,13,0.50%
289005,2891,100,1,,,,,%s,%s,%s,%s,%s,%s,%s,7,3%,8,3%,,,,,,,,
289006,2891,150,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,7,0.50%,8,0.50%,,,,,,,,
289007,2891,200,1,,,,,%s,%s,%s,%s,%s,%s,%s,17,300,19,300,,,,,,,,
289008,2891,250,1,,,,,%s,%s,%s,%s,%s,%s,%s,9,3%,10,3%,,,,,,,,
289009,2891,300,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,1,0.50%,,,,,,,,,,
289010,2891,350,1,,,,,%s,%s,%s,%s,%s,%s,%s,11,300,12,300,,,,,,,,
289011,2891,400,1,,,,,%s,%s,%s,%s,%s,%s,%s,22,300,23,300,,,,,,,,
289012,2891,450,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,9,0.50%,10,0.50%,,,,,,,,
289013,2891,500,1,,,,,%s,%s,%s,%s,%s,%s,%s,24,500,,,,,,,,,,
292001,2921,20,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,1%,8,1%,1,1%,9,1%,10,1%,13,1%
292002,2921,40,1,,,,,%s,%s,%s,%s,%s,%s,%s,1,3%,,,,,,,,,,
292003,2921,60,1,,,,,%s,%s,%s,%s,%s,%s,%s,14,300,15,300,,,,,,,,
292004,2921,80,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,0.50%,8,0.50%,1,0.50%,9,0.50%,10,0.50%,13,0.50%
292005,2921,100,1,,,,,%s,%s,%s,%s,%s,%s,%s,7,3%,8,3%,,,,,,,,
292006,2921,150,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,1,0.50%,,,,,,,,,,
292007,2921,200,1,,,,,%s,%s,%s,%s,%s,%s,%s,17,300,19,300,,,,,,,,
292008,2921,250,1,,,,,%s,%s,%s,%s,%s,%s,%s,9,3%,10,3%,,,,,,,,
292009,2921,300,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,9,0.50%,10,0.50%,,,,,,,,
292010,2921,350,1,,,,,%s,%s,%s,%s,%s,%s,%s,11,300,12,300,,,,,,,,
292011,2921,400,1,,,,,%s,%s,%s,%s,%s,%s,%s,22,300,23,300,,,,,,,,
292012,2921,450,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,7,0.50%,8,0.50%,,,,,,,,
292013,2921,500,1,,,,,%s,%s,%s,%s,%s,%s,%s,24,500,,,,,,,,,,
292101,2922,20,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,1%,8,1%,1,1%,9,1%,10,1%,13,1%
292102,2922,40,1,,,,,%s,%s,%s,%s,%s,%s,%s,1,3%,,,,,,,,,,
292103,2922,60,1,,,,,%s,%s,%s,%s,%s,%s,%s,14,300,15,300,,,,,,,,
292104,2922,80,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,0.50%,8,0.50%,1,0.50%,9,0.50%,10,0.50%,13,0.50%
292105,2922,100,1,,,,,%s,%s,%s,%s,%s,%s,%s,7,3%,8,3%,,,,,,,,
292106,2922,150,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,9,0.50%,10,0.50%,,,,,,,,
292107,2922,200,1,,,,,%s,%s,%s,%s,%s,%s,%s,17,300,19,300,,,,,,,,
292108,2922,250,1,,,,,%s,%s,%s,%s,%s,%s,%s,9,3%,10,3%,,,,,,,,
292109,2922,300,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,7,0.50%,8,0.50%,,,,,,,,
292110,2922,350,1,,,,,%s,%s,%s,%s,%s,%s,%s,11,300,12,300,,,,,,,,
292111,2922,400,1,,,,,%s,%s,%s,%s,%s,%s,%s,22,300,23,300,,,,,,,,
292112,2922,450,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,7,0.50%,8,0.50%,,,,,,,,
292113,2922,500,1,,,,,%s,%s,%s,%s,%s,%s,%s,24,500,,,,,,,,,,
296001,2963,20,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,1%,8,1%,1,1%,9,1%,10,1%,13,1%
296002,2963,40,1,,,,,%s,%s,%s,%s,%s,%s,%s,1,3%,,,,,,,,,,
296003,2963,60,1,,,,,%s,%s,%s,%s,%s,%s,%s,14,300,15,300,,,,,,,,
296004,2963,80,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,0.50%,8,0.50%,1,0.50%,9,0.50%,10,0.50%,13,0.50%
296005,2963,100,1,,,,,%s,%s,%s,%s,%s,%s,%s,7,3%,8,3%,,,,,,,,
296006,2963,150,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,9,0.50%,10,0.50%,,,,,,,,
296007,2963,200,1,,,,,%s,%s,%s,%s,%s,%s,%s,17,300,19,300,,,,,,,,
296008,2963,250,1,,,,,%s,%s,%s,%s,%s,%s,%s,9,3%,10,3%,,,,,,,,
296009,2963,300,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,7,0.50%,8,0.50%,,,,,,,,
296010,2963,350,1,,,,,%s,%s,%s,%s,%s,%s,%s,11,300,12,300,,,,,,,,
296011,2963,400,1,,,,,%s,%s,%s,%s,%s,%s,%s,22,300,23,300,,,,,,,,
296012,2963,450,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,7,0.50%,8,0.50%,,,,,,,,
296013,2963,500,1,,,,,%s,%s,%s,%s,%s,%s,%s,24,500,,,,,,,,,,
299001,2991,20,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,1%,8,1%,1,1%,9,1%,10,1%,13,1%
299002,2991,40,1,,,,,%s,%s,%s,%s,%s,%s,%s,1,3%,,,,,,,,,,
299003,2991,60,1,,,,,%s,%s,%s,%s,%s,%s,%s,14,300,15,300,,,,,,,,
299004,2991,80,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,0.60%,8,0.60%,1,0.60%,9,0.60%,10,0.60%,13,0.60%
299005,2991,100,1,,,,,%s,%s,%s,%s,%s,%s,%s,7,3%,8,3%,,,,,,,,
299006,2991,150,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,1,0.60%,,,,,,,,,,
299007,2991,200,1,,,,,%s,%s,%s,%s,%s,%s,%s,17,300,19,300,,,,,,,,
299008,2991,250,1,,,,,%s,%s,%s,%s,%s,%s,%s,9,3%,10,3%,,,,,,,,
299009,2991,300,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,9,0.60%,10,0.60%,,,,,,,,
299010,2991,350,1,,,,,%s,%s,%s,%s,%s,%s,%s,11,300,12,300,,,,,,,,
299011,2991,400,1,,,,,%s,%s,%s,%s,%s,%s,%s,22,300,23,300,,,,,,,,
299012,2991,450,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,9,0.60%,10,0.60%,,,,,,,,
299013,2991,500,1,,,,,%s,%s,%s,%s,%s,%s,%s,24,500,,,,,,,,,,
300001,3003,20,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,1%,8,1%,1,1%,9,1%,10,1%,13,1%
300002,3003,40,1,,,,,%s,%s,%s,%s,%s,%s,%s,1,3%,,,,,,,,,,
300003,3003,60,1,,,,,%s,%s,%s,%s,%s,%s,%s,14,300,15,300,,,,,,,,
300004,3003,80,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,0.60%,8,0.60%,1,0.60%,9,0.60%,10,0.60%,13,0.60%
300005,3003,100,1,,,,,%s,%s,%s,%s,%s,%s,%s,7,3%,8,3%,,,,,,,,
300006,3003,150,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,7,0.60%,8,0.60%,,,,,,,,
300007,3003,200,1,,,,,%s,%s,%s,%s,%s,%s,%s,17,300,19,300,,,,,,,,
300008,3003,250,1,,,,,%s,%s,%s,%s,%s,%s,%s,9,3%,10,3%,,,,,,,,
300009,3003,300,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,1,0.60%,,,,,,,,,,
300010,3003,350,1,,,,,%s,%s,%s,%s,%s,%s,%s,11,300,12,300,,,,,,,,
300011,3003,400,1,,,,,%s,%s,%s,%s,%s,%s,%s,22,300,23,300,,,,,,,,
300012,3003,450,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,9,0.60%,10,0.60%,,,,,,,,
300013,3003,500,1,,,,,%s,%s,%s,%s,%s,%s,%s,24,500,,,,,,,,,,
301001,3011,20,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,1%,8,1%,1,1%,9,1%,10,1%,13,1%
301002,3011,40,1,,,,,%s,%s,%s,%s,%s,%s,%s,1,3%,,,,,,,,,,
301003,3011,60,1,,,,,%s,%s,%s,%s,%s,%s,%s,14,300,15,300,,,,,,,,
301004,3011,80,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,0.50%,8,0.50%,1,0.50%,9,0.50%,10,0.50%,13,0.50%
301005,3011,100,1,,,,,%s,%s,%s,%s,%s,%s,%s,7,3%,8,3%,,,,,,,,
301006,3011,150,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,9,0.50%,10,0.50%,,,,,,,,
301007,3011,200,1,,,,,%s,%s,%s,%s,%s,%s,%s,17,300,19,300,,,,,,,,
301008,3011,250,1,,,,,%s,%s,%s,%s,%s,%s,%s,9,3%,10,3%,,,,,,,,
301009,3011,300,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,7,0.50%,8,0.50%,,,,,,,,
301010,3011,350,1,,,,,%s,%s,%s,%s,%s,%s,%s,11,300,12,300,,,,,,,,
301011,3011,400,1,,,,,%s,%s,%s,%s,%s,%s,%s,22,300,23,300,,,,,,,,
301012,3011,450,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,1,0.50%,,,,,,,,,,
301013,3011,500,1,,,,,%s,%s,%s,%s,%s,%s,%s,24,500,,,,,,,,,,
302001,3021,20,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,1%,8,1%,1,1%,9,1%,10,1%,13,1%
302002,3021,40,1,,,,,%s,%s,%s,%s,%s,%s,%s,1,3%,,,,,,,,,,
302003,3021,60,1,,,,,%s,%s,%s,%s,%s,%s,%s,14,300,15,300,,,,,,,,
302004,3021,80,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,0.60%,8,0.60%,1,0.60%,9,0.60%,10,0.60%,13,0.60%
302005,3021,100,1,,,,,%s,%s,%s,%s,%s,%s,%s,7,3%,8,3%,,,,,,,,
302006,3021,150,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,7,0.60%,8,0.60%,,,,,,,,
302007,3021,200,1,,,,,%s,%s,%s,%s,%s,%s,%s,17,300,19,300,,,,,,,,
302008,3021,250,1,,,,,%s,%s,%s,%s,%s,%s,%s,9,3%,10,3%,,,,,,,,
302009,3021,300,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,1,0.60%,,,,,,,,,,
302010,3021,350,1,,,,,%s,%s,%s,%s,%s,%s,%s,11,300,12,300,,,,,,,,
302011,3021,400,1,,,,,%s,%s,%s,%s,%s,%s,%s,22,300,23,300,,,,,,,,
302012,3021,450,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,1,0.60%,,,,,,,,,,
302013,3021,500,1,,,,,%s,%s,%s,%s,%s,%s,%s,24,500,,,,,,,,,,
314001,3143,20,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,1%,8,1%,1,1%,9,1%,10,1%,13,1%
314002,3143,40,1,,,,,%s,%s,%s,%s,%s,%s,%s,1,3%,,,,,,,,,,
314003,3143,60,1,,,,,%s,%s,%s,%s,%s,%s,%s,14,300,15,300,,,,,,,,
314004,3143,80,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,0.60%,8,0.60%,1,0.60%,9,0.60%,10,0.60%,13,0.60%
314005,3143,100,1,,,,,%s,%s,%s,%s,%s,%s,%s,7,3%,8,3%,,,,,,,,
314006,3143,150,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,7,0.60%,8,0.60%,,,,,,,,
314007,3143,200,1,,,,,%s,%s,%s,%s,%s,%s,%s,17,300,19,300,,,,,,,,
314008,3143,250,1,,,,,%s,%s,%s,%s,%s,%s,%s,9,3%,10,3%,,,,,,,,
314009,3143,300,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,1,0.60%,,,,,,,,,,
314010,3143,350,1,,,,,%s,%s,%s,%s,%s,%s,%s,11,300,12,300,,,,,,,,
314011,3143,400,1,,,,,%s,%s,%s,%s,%s,%s,%s,22,300,23,300,,,,,,,,
314012,3143,450,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,9,0.60%,10,0.60%,,,,,,,,
314013,3143,500,1,,,,,%s,%s,%s,%s,%s,%s,%s,24,500,,,,,,,,,,
315001,3152,20,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,1%,8,1%,1,1%,9,1%,10,1%,13,1%
315002,3152,40,1,,,,,%s,%s,%s,%s,%s,%s,%s,1,3%,,,,,,,,,,
315003,3152,60,1,,,,,%s,%s,%s,%s,%s,%s,%s,14,300,15,300,,,,,,,,
315004,3152,80,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,0.60%,8,0.60%,1,0.60%,9,0.60%,10,0.60%,13,0.60%
315005,3152,100,1,,,,,%s,%s,%s,%s,%s,%s,%s,7,3%,8,3%,,,,,,,,
315006,3152,150,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,7,0.60%,8,0.60%,,,,,,,,
315007,3152,200,1,,,,,%s,%s,%s,%s,%s,%s,%s,17,300,19,300,,,,,,,,
315008,3152,250,1,,,,,%s,%s,%s,%s,%s,%s,%s,9,3%,10,3%,,,,,,,,
315009,3152,300,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,1,0.60%,,,,,,,,,,
315010,3152,350,1,,,,,%s,%s,%s,%s,%s,%s,%s,11,300,12,300,,,,,,,,
315011,3152,400,1,,,,,%s,%s,%s,%s,%s,%s,%s,22,300,23,300,,,,,,,,
315012,3152,450,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,9,0.60%,10,0.60%,,,,,,,,
315013,3152,500,1,,,,,%s,%s,%s,%s,%s,%s,%s,24,500,,,,,,,,,,
316001,3161,20,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,1%,8,1%,1,1%,9,1%,10,1%,13,1%
316002,3161,40,1,,,,,%s,%s,%s,%s,%s,%s,%s,1,3%,,,,,,,,,,
316003,3161,60,1,,,,,%s,%s,%s,%s,%s,%s,%s,14,300,15,300,,,,,,,,
316004,3161,80,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,0.60%,8,0.60%,1,0.60%,9,0.60%,10,0.60%,13,0.60%
316005,3161,100,1,,,,,%s,%s,%s,%s,%s,%s,%s,7,3%,8,3%,,,,,,,,
316006,3161,150,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,9,0.60%,10,0.60%,,,,,,,,
316007,3161,200,1,,,,,%s,%s,%s,%s,%s,%s,%s,17,300,19,300,,,,,,,,
316008,3161,250,1,,,,,%s,%s,%s,%s,%s,%s,%s,9,3%,10,3%,,,,,,,,
316009,3161,300,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,7,0.60%,8,0.60%,,,,,,,,
316010,3161,350,1,,,,,%s,%s,%s,%s,%s,%s,%s,11,300,12,300,,,,,,,,
316011,3161,400,1,,,,,%s,%s,%s,%s,%s,%s,%s,22,300,23,300,,,,,,,,
316012,3161,450,3,,,,,All heroes %s,Tất cả anh hùng %s,Semua wira %s,All heroes %s,Semua pahlawan %s,ฮีโร่ทั้งหมด %s,Lahat ng mga bayani %s,1,0.60%,,,,,,,,,,
316013,3161,500,1,,,,,%s,%s,%s,%s,%s,%s,%s,24,500,,,,,,,,,,
317001,3171,20,1,,,,,All basic attributes %s,Tất cả các thuộc tính cơ bản %s,Semua atribut asas %s,All basic attributes %s,Semua atribut dasar %s,คุณสมบัติพื้นฐานทั้งหมด %s,Lahat ng pangunahing katangian %s,7,1%,8,1%,1,1%,9,1%,10,1%,13,1%
317002,3171,40,1,,,,,%s,%s,%s,%s,%s,%s,%s,1,3%,,,,,,,,,,
317003,3171,60,1,,,,,%s,%s,%s,%s,%s,%s,%s,14,300,15,300,,,,,,,,
