VariableName,eventID,_name,delay,sound,damageSeg,hpSeg,segInterval,shaker,music,zOrder ,move,show,effectType,effectRes,effectArgs,otherEventIDs,follow,onlyTargetShow,jumpFlag,control,confuseIt,zOrder
201231,201231,,,,<0.2;0.1;0.2;0.15;0.2;0.15>,,<0;400;400;400;400;400>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
201311,201311,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
201321,201321,,,,<0.3;0.3;0.4>,,<0;233.3;266.6>,,,,,,,,,,,,,{lifeBar={show=True}},,
201331,201331,,,,<0.15;0.2;0.2;0.15;0.15;0.15>,,<0;100;100;100;100;100>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
202111,202111,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;200;200;200;200>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
202121,202121,,,,<1>,,<0>,,,,,,,,,,,,,{lifeBar={show=True}},,
202131,202131,,,,<0.5;0.5>,,<0;330>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
202211,202211,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
202221,202221,,,,<0.25;0.25;0.25;0.25>,,<0;250;250;250>,,,,,,,,,,,,,{lifeBar={show=True}},,
202231,202231,,,,<0.25;0.25;0.25;0.25>,,<0;200;200;200>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
202232,202232,,,,,,,,,,,,,,,<90;391091>,,,,,,
202233,202233,,,,,,,,,,,,1,koudai_beijing/moren_bj.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=menghuohou_skill2;offsetX=0;lastTime=5347;zorder=99},,,,,,,
202311,202311,,,,<0.5;0.5>,,<0;330>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
202321,202321,,,,<0.25;0.25;0.25;0.25>,,<0;130;130;130>,,,,,,,,,,,,,{lifeBar={show=True}},,
202331,202331,,,,<0.15;0.2;0.2;0.15;0.15;0.15>,,<0;500;133.3;133.3;133.3;133.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
203111,203111,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
203121,203121,,,,<1>,,<0>,,,,,,,,,,,,,{lifeBar={show=True}},,
203131,203131,,,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;166.6;166.6;166.6;166.6;166.6;166.6>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
203211,203211,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
203221,203221,,,,<1>,,<0>,,,,,,,,,,,,,{lifeBar={show=True}},,
203231,203231,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;166.6;166.6;166.6;166.6;166.6>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
203232,203232,,,,,,,,,,,<{hide=True;lastTime=5533.3;delay=0}>,,,,<90;394092;394093;394094>,,,,,,
203233,203233,,,,,,,,,,,,1,koudai_beijing/hailang.skel,{scale=0.6;screenPos=0;offsetY=-200;addTolayer=1;aniLoop=False;aniName=bohuangzi_skill2_qian;offsetX=-450;lastTime=7400;zorder=99},,,,,,,
203234,203234,,,,,,,,,,,,1,koudai_beijing/hailang.skel,{scale=0.67;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=bohuangzi_skill2_hou;offsetX=-530;lastTime=7400;zorder=-1},,,,,,,
203235,203235,,,,,,,,,,,,1,koudai_beijing/sudu_bj_guang.skel,{scale=1;screenPos=1;offsetY=0;addTolayer=-1;aniLoop=False;aniName=bohuangzi_skill2;offsetX=-450;lastTime=7400;zorder=-2},,,,,,,
203311,203311,,,,<0.3;0.3;0.4>,,<0;5;5>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
203321,203321,,,,<0.25;0.25;0.25;0.25>,,<0;20;20;20>,,,,,,,,,,,,,{lifeBar={show=True}},,
203331,203331,,,,<0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.6>,,<0;150;150;150;150;150;150;150;300>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
207111,207111,,,,<0.3;0.3;0.4>,,<0;166.67;300>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
207121,207121,,,,<1>,,<0>,,,,,,,,,,,,,{lifeBar={show=True}},,
207131,207131,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;100;100;100;100;100;100;100;100;100>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
207211,207211,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
207221,207221,,,,<1>,,<0>,,,,,,,,,,,,,{lifeBar={show=True}},,
207231,207231,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
207311,207311,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
207321,207321,,,,<1>,,<0>,,,,,,,,,,,,,{lifeBar={show=True}},,
207331,207331,,,,<0.2;0.2;0.2;0.1;0.1;0.1;0.1>,,<0;150;150;150;150;150;150>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
223111,223111,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;366.67;200;300;500>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
223121,223121,,,,<0.5;0.5>,,<0;700>,,,,,,,,,,,,,{lifeBar={show=True}},,
223131,223131,,,,<0.3;0.3;0.4>,,<0;200;200>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
223132,223132,,,,,,,,,,<{absY=500;t=0;delay=0};{t=0;x=-200;delay=0};{t=0;scale=1.3;delay=0;rot=-10};{t=533.33;x=500;delay=5666.67};{absY=700;t=533.33;delay=5666.667};{t=533.33;scale=0.3;delay=5666.67};{t=533.33;rot=-30;delay=5666.67}>,<{hide=True;lastTime=5666.67;delay=0}>,,,,<90;443092;443093>,,,,,,
223133,223133,,,,,,,,,,,,1,koudai_beijing/tiankong.skel,{scale=0.75;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=yuanlusha_skill2;offsetX=0;lastTime=7033.33;zorder=-1000},,,,,,,
223134,223134,,,,,,,,,,,,1,koudai_beijing/huangtu.skel,{scale=0.75;screenPos=0;offsetY=-50;addTolayer=-1;aniLoop=False;aniName=yuanlusha_skill2;offsetX=-200;lastTime=7033.33;zorder=-100},,,,,,,
223211,223211,,,,<0.3;0.3;0.4>,,<0;233.3;500>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
223221,223221,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;200;200;200;200>,,,,,,,,,,,,,{lifeBar={show=True}},,
223231,223231,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;200;200;300;300>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
223232,223232,,,,,,,,,,<{t=0;scale=1.5;delay=0;x=-500};{absY=500;scale=1.5;delay=0;t=0}>,<{hide=True;lastTime=5400;delay=0}>,,,,<90;444052;444053>,,,,,,<{zorder=-999;lastTime=7700;delay=0}>
223233,223233,,,,,,,,,,,,1,koudai_beijing/tiankong.skel,{scale=0.75;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;zorder=-1000;offsetX=0;delay=0;aniName=jianyalusha_skill2;lastTime=5333.33},,,,,,,
223234,223234,,,,,,,,,,,,1,koudai_beijing/moren_bj.skel,{scale=0.75;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;zorder=-200;offsetX=0;delay=0;aniName=jianyalusha_skill2;lastTime=6900},,,,,,,
223311,223311,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
223321,223321,,,,<0.25;0.25;0.25;0.25>,,<0;200;200;200>,,,,,,,,,,,,,{lifeBar={show=True}},,
223331,223331,,,,<0.25;0.25;0.25;0.25>,,<0;300;300;300>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
224111,224111,,,,<1>,,<1>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
224121,224121,,,,<0.5;0.5>,,<0;800>,,,,,,,,,,,,,{lifeBar={show=True}},,
224131,224131,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.4>,,<0;166.6;166.6;166.6;166.6;166.6;1333.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
224211,224211,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
224221,224221,,,,<0.5;0.5>,,<0;300>,,,,,,,,,,,,,{lifeBar={show=True}},,
224231,224231,,,,<0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125>,,<0;150;150;150;150;150;150;150>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
224311,224311,,,,<0.25;0.25;0.25;0.25>,,<0;220;220;220>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
224321,224321,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;120;120;120;390>,,,,<{t=120;x=50;delay=600;y=400};{t=130;x=120;delay=720;y=450};{t=220;x=30;delay=870;y=0}>,,,,,,,,,{lifeBar={show=True}},,
224331,224331,,,,<0.3;0.3;0.4>,,<0;200;250>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
224332,224332,,,,,,,,,,,,,,,<90;448191>,,,,,,<{zorder=999;lastTime=12000;delay=0}>
224333,224333,,,,,,,,,,,,1,koudai_lukaliou_pifu/hero_lukaliou_pifu.skel,{scale=0.75;screenPos=0;offsetY=0;addTolayer=1;aniLoop=False;zorder=500;offsetX=0;delay=0;aniName=skill2_qian;lastTime=10396},,,,,,,
227111,227111,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
227121,227121,,,,<1>,,<0>,,,,,,,,,,,,,{lifeBar={show=True}},,
227131,227131,,,,<0.5;0.3;0.2>,,<0;266.67;100>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
227211,227211,,,,<0.5;0.5>,,<0;400>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
227221,227221,,,,<1>,,<0>,,,,,,,,,,,,,{lifeBar={show=True}},,
227231,227231,,,,<0.2;0.2;0.3;0.1;0.1;0.1>,,<0;433.33;466.67;500;1866.67;133.33>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
230111,230111,,,,<0.5;0.5>,,<0;466.6>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
230121,230121,,,,<1>,,<0>,,,,,,,,,,,,,{lifeBar={show=True}},,
230131,230131,,,,<0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125>,,<0;533.3;533.3;533.3;533.3;533.3;533.3;533.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
230211,230211,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
230221,230221,,,,<1>,,<0>,,,,,,,,,,,,,{lifeBar={show=True}},,
230231,230231,,,,<0.25;0.25;0.25;0.25>,,<0;166.6;166.6;166.6>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
230311,230311,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
230321,230321,,,,<1>,,<0>,,,,,,,,,,,,,{lifeBar={show=True}},,
230331,230331,,,,<0.25;0.25;0.25;0.25>,,<0;166.6;166.6;166.6>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
230332,230332,,,,,,,,,,<{t=0;x=-600;delay=10000;y=-200;scale=0.6}>,<{hide=True;lastTime=10833.3;delay=0}>,,,,<90;460192;460193;460194>,,,,,,<{zorder=999;lastTime=10000;delay=10000}>
230333,230333,,,,,,,,,,,,1,koudai_baoxuewangmega/hero_baoxuewangmega.skel,{scale=0.88;screenPos=0;offsetY=-400;addTolayer=1;aniLoop=False;aniName=skill2_qian;offsetX=0;delay=0;zorder=99;lastTime=12333.3},,,,,,,
230334,230334,,,,,,,,,,,,1,koudai_beijing/xuedi.skel,{scale=0.66;screenPos=0;offsetY=-170;addTolayer=1;aniLoop=False;aniName=baoxuewangmega_skill2_qian;offsetX=0;delay=0;zorder=50;lastTime=12333.3},,,,,,,
230335,230335,,,,,,,,,,,,1,koudai_beijing/xuedi.skel,{scale=0.66;screenPos=0;offsetY=-170;addTolayer=-1;aniLoop=False;aniName=baoxuewangmega_skill2_hou;offsetX=0;delay=0;zorder=-20;lastTime=12333.3},,,,,,,
235111,235111,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
235121,235121,,,,<0.25;0.25;0.25;0.25>,,<0;20;20;20>,,,,,,,,,,,,,{lifeBar={show=True}},,
235131,235131,,,,<0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125>,,<0;250;250;250;250;250;250;250>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
236111,236111,,,,<0.5;0.5>,,<0;700>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
236121,236121,,,,<0.3;0.3;0.4>,,<0;200;200>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
236131,236131,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;400;500;500;800;800;1000;350;350;350>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
238111,238111,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
238121,238121,,,,<0.25;0.25;0.25;0.25>,,<0;150;150;150>,,,,,,1,yaerbeide/effect_yaerbeide_1.json,{scale=0.5;screenPos=1;offsetY=150;addTolayer=1;aniLoop=True;zorder=99;offsetX=0;delay=0;aniName=skill1;lastTime=1500},,,,,{lifeBar={show=True}},,
238131,238131,,,,<0.3;0.3;0.4>,,<0;150;150>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
239111,239111,,,,<0.25;0.25;0.25;0.25>,,<0;650;300;400>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
239121,239121,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;220;220;220;220>,,,,,,,,,,,,,{lifeBar={show=True}},,
239131,239131,,,,<0.1;0.1;0.1;0.1;0.4;0.1;0.1>,,<0;800;400;800;2300;300;300>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
239211,239211,,,,<0.25;0.25;0.25;0.25>,,<0;650;300;400>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
239221,1,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;220;220;220;220>,,,,,,,,,,,,,{lifeBar={show=True}},,
239231,1,,,,<0.1;0.1;0.1;0.1;0.4;0.1;0.1>,,<0;800;400;800;2300;300;300>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
240111,240111,,,,<0.3;0.3;0.4>,,<0;250;300>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,1,yueyetu/effect_yueyetu_0.json,{scale=0.7;screenPos=1;offsetY=0;addTolayer=1;aniLoop=False;zorder=99;offsetX=0;delay=0;aniName=skill0_loop;lastTime=500},,,,,{lifeBar={show=True}},,
240121,240121,,,,,<0.5;0.5>,<0;200>,,,,,,,,,,,,,{lifeBar={show=True}},,
240131,240131,,,,,<0.2;0.3;0.3;0.2>,<0;200;333.3;333.3>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
243111,243111,,,,<0.2;0.8>,,<0;500>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
243121,243121,,,,<0.25;0.25;0.25;0.25>,,<0;200;200;200>,,,,,,,,,,,,,{lifeBar={show=True}},,
243131,243131,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;200;200;450;450;450;1500;400;400;400>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
243211,243211,,,,<0.2;0.8>,,<0;858>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
243221,243221,,,,<1>,,<0>,,,,,,,,,,,,,{lifeBar={show=True}},,
243231,243231,,,,<0.1;0.1;0.1;0.7>,,<0;160;160;924>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
243232,243232,,,,,,,,,,,,,,,<90;491191>,,,,,,<{zorder=9999;lastTime=24090;delay=0}>
243233,243233,,,,,,,,,,,,1,koudai_dakelaiyi_guaidao/hero_dakelaiyi_guaidao.skel,{scale=0.66;screenPos=0;offsetY=-150;addTolayer=1;aniLoop=False;aniName=skill2_2;offsetX=-160;delay=0;zorder=999;lastTime=24090},,,,,,,
244111,244111,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
244121,244121,,,,<1>,,<0>,,,,,,,,,,,,,{lifeBar={show=True}},,
244131,244131,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
244132,244132,,,,,,,,,,,,,,,,,,,,,
244133,244133,,,,,<1>,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
244134,244134,,,,,<0.7>,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
244135,244135,,,,,<0.49>,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
244136,244136,,,,,<0.343>,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
244137,244137,,,,,,,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
244138,244138,,,,,,,,,,,<{hide=True;lastTime=7266.6;delay=0}>,,,,<90;492092;492093>,,,,,,
244139,244139,,,,,,,,,,,,1,koudai_beijing/huahai.skel,{scale=0.7;screenPos=0;offsetY=-20;addTolayer=-1;aniLoop=False;aniName=xiemi_ludi_skill2;offsetX=0;delay=0;zorder=-30;lastTime=9500},,,,,,,
244140,244140,,,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=xiemi_ludi_skill2;offsetX=0;delay=0;zorder=-40;lastTime=9500},,,,,,,
244211,244211,,,,<0.5;0.5>,,<0;866.6>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
244221,244221,,,,<0.25;0.25;0.25;0.25>,,<0;133.3;133.3;100>,,,,,,,,,,,,,{lifeBar={show=True}},,
244231,244231,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
244232,244232,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
244233,244233,,,,<1>,,<8777.7>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,1,koudai_jiemitiankong/hero_jiemitiankong.skel,{scale=1;screenPos=0;offsetY=-50;addTolayer=-1;aniLoop=False;aniName=skill2_2;offsetX=0;delay=0;zorder=-20;lastTime=11166.6},,,,,,,
244234,244234,,,,,,,,,,,,,,,<90;492192;492193>,,,,,,
244235,244235,,,,,,,,,,,,1,koudai_beijing/huahai.skel,{scale=0.7;screenPos=0;offsetY=-100;addTolayer=-1;aniLoop=False;aniName=xiemi_tiankong_skill2;offsetX=130;delay=0;zorder=-30;lastTime=11166.6},,,,,,,
244236,244236,,,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=xiemi_tiankong_skill2;offsetX=0;delay=0;zorder=-40;lastTime=11166.6},,,,,,,
246211,246211,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
246212,246212,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
246213,246213,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
246311,246311,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
246312,246312,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
246313,246313,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
246321,246321,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=20;disx=15;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
246322,246322,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=20;disx=15;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
246331,246331,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
246332,246332,,,,,,,,,,,<{hide=True;lastTime=15533.3;delay=0}>,,,,<90;494292;494293>,,,,,,
246333,246333,,,,,,,,,,,,1,koudai_beijing/huoshan_mega.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=biketinipifu_skill2;offsetX=0;delay=0;zorder=60;lastTime=16800},,,,,,,
246334,246334,,,,,,,,,,,,1,koudai_beijing/cloud.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=False;aniName=biketinipifu_skill2;offsetX=0;delay=0;zorder=50;lastTime=16800},,,,,,,
246391,246391,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
246392,246392,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
246393,246393,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
247111,247111,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
247121,247121,,,,<0.3;0.3;0.4>,,<0;233.3;866.6>,,,,,,,,,,,,,{lifeBar={show=True}},,
247131,247131,,,,<0.2;0.2;0.6>,,<0;100;166.6>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
247211,247211,,,,<0.3;0.3;0.4>,,<0;33.3;66.6>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
247221,247221,,,,<1>,,<0>,,,,,,,,,,,,,{lifeBar={show=True}},,
247231,247231,,,,<1>,,<0>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
247232,247232,,,,,,,,,,<{absY=440;absX=1400;delay=0;teamClose=1.8;t=0}>,<{hide=True;lastTime=4666.6;delay=0}>,,,,<90;496092>,,,,,,
247233,247233,,,,,,,,,,,,1,koudai_beijing/sudu_bj.skel,{scale=0.65;screenPos=0;offsetY=-50;addTolayer=-1;aniLoop=False;zorder=-1;offsetX=0;delay=0;aniName=qingtengshe_skill2;lastTime=7000},,,,,,,
247311,247311,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;66.6;100;66.6;66.6;66.6;100;233.3;200;66.6>,{isRepeat=True;endT=100;beginT=0;count=1;disy=10;disx=10;interval=0},,,,,,,,,,,,{lifeBar={show=True}},,
247321,247321,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;100;166.6;166.6;200;233.3>,,,,,,,,,,,,,{lifeBar={show=True}},,
247331,247331,,,,<0.3;0.3;0.4>,,<0;1533.3;166.6>,{isRepeat=True;endT=100;beginT=0;count=1;disy=30;disx=20;interval=0},,,,,,,,,,,,,,
247332,247332,,,,,,,,,,<{absY=800;x=200;delay=0;teamClose=1.8;t=0}>,<{hide=True;lastTime=4666.6;delay=0}>,,,,<90;497092;497093;497094>,,,,,,
