VariableName,typeID,star,attrTarget,attrNatureType,attrNum,effectDesc_cn,effectDesc_tw,effectDesc,effectDesc_my,effectDesc_in,effectDesc_th,effectDesc_en,effectDesc_ph
244019,2441,19,,,{7=20%;8=20%},,,,,,,,
244020,2441,20,,,{10=30%;9=30%},,,,,,,,
244021,2441,21,,,{28=1500;12=2000},,,,,,,,
244022,2441,22,,,{14=1000;25=2000},,,,,,,,
244023,2441,23,,,{17=2000;19=2000},,,,,,,,
244024,2441,24,,,{15=2000;21=3000},,,,,,,,
246002,2461,2,,,{7=120;8=120},,,,,,,,
246003,2461,3,,,{24=300},,,,,,,,
246004,2461,4,,,{7=8%;8=8%},,,,,,,,
246005,2461,5,,,{1=8%},,,,,,,,
246006,2461,6,,,{10=8%;9=8%},,,,,,,,
246007,2461,7,,,{16=500},,,Mở khóa kỹ năng bị động tăng sát thương PVP,Mở khóa kỹ năng bị động tăng sát thương PVP,Mở khóa kỹ năng bị động tăng sát thương PVP,Mở khóa kỹ năng bị động tăng sát thương PVP,Mở khóa kỹ năng bị động tăng sát thương PVP,Mở khóa kỹ năng bị động tăng sát thương PVP
246008,2461,8,,,{1=15%},,,,,,,,
246009,2461,9,,,{7=15%;8=15%},,,,,,,,
246010,2461,10,,,{16=1000},,,Mở khóa kỹ năng bị động giảm sát thương PVP,Mở khóa kỹ năng bị động giảm sát thương PVP,Mở khóa kỹ năng bị động giảm sát thương PVP,Mở khóa kỹ năng bị động giảm sát thương PVP,Mở khóa kỹ năng bị động giảm sát thương PVP,Mở khóa kỹ năng bị động giảm sát thương PVP
246011,2461,11,,,{22=1500},,,,,,,,
246012,2461,12,,,{23=1500},,,,,,,,
246013,2461,13,,,{10=20%;9=20%},,,,,,,,
246014,2461,14,,,{28=10%;12=15%},,,,,,,,
246015,2461,15,,,{14=1500;25=1000},,,,,,,,
246016,2461,16,,,{17=1500;19=1000},,,,,,,,
246017,2461,17,,,{14=1000;21=1500},,,,,,,,
246018,2461,18,,,{1=20%;30=2000},,,,,,,,
246019,2461,19,,,{7=20%;8=20%},,,,,,,,
246020,2461,20,,,{10=30%;9=30%},,,,,,,,
246021,2461,21,,,{28=1500;12=2000},,,,,,,,
246022,2461,22,,,{14=1000;25=2000},,,,,,,,
246023,2461,23,,,{17=2000;19=2000},,,,,,,,
246024,2461,24,,,{15=2000;21=3000},,,,,,,,
247002,2471,2,,,{7=80;8=80},,,,,,,,
247003,2471,3,,,{24=200},,,,,,,,
247004,2471,4,,,{7=6%;8=6%},,,,,,,,
247005,2471,5,,,{1=6%},,,,,,,,
247006,2471,6,,,{7=6%;8=6%},,,,,,,,
247007,2471,7,,,{90=400},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,Buka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,Buka skill pasif untuk meningkatkan damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,Unlock passive skill to increase PVP damage,I-unlock ang passive skill na nagpapataas ng PVP damage
247008,2471,8,,,{1=12%},,,,,,,,
247009,2471,9,,,{7=12%;8=12%},,,,,,,,
247010,2471,10,,,{90=800},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,Buka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,Buka skill pasif untuk mengurangi damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,Unlock passive skill to reduce PVP damage,I-unlock ang passive skill na nagpapababa ng PVP damage
247011,2471,11,,,{22=1200},,,,,,,,
247012,2471,12,,,{23=1200},,,,,,,,
247013,2471,13,,,{10=20%;9=20%},,,,,,,,
247014,2471,14,,,{28=10%;12=15%},,,,,,,,
247015,2471,15,,,{14=1500;25=1000},,,,,,,,
247016,2471,16,,,{17=1500;19=1000},,,,,,,,
247017,2471,17,,,{14=1000;21=1500},,,,,,,,
247018,2471,18,,,{1=20%;30=2000},,,,,,,,
247019,2471,19,,,{7=20%;8=20%},,,,,,,,
247020,2471,20,,,{10=30%;9=30%},,,,,,,,
247021,2471,21,,,{28=1500;12=2000},,,,,,,,
247022,2471,22,,,{14=1000;25=2000},,,,,,,,
247023,2471,23,,,{17=2000;19=2000},,,,,,,,
247024,2471,24,,,{15=2000;21=3000},,,,,,,,
248002,2481,2,,,{7=80;8=80},,,,,,,,
248003,2481,3,,,{24=200},,,,,,,,
248004,2481,4,,,{7=5%;8=5%},,,,,,,,
248005,2481,5,,,{1=5%},,,,,,,,
248006,2481,6,,,{7=5%;8=5%},,,,,,,,
248007,2481,7,,,{11=300},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,Buka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,Buka skill pasif untuk meningkatkan damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,Unlock passive skill to increase PVP damage,I-unlock ang passive skill na nagpapataas ng PVP damage
248008,2481,8,,,{1=10%},,,,,,,,
248009,2481,9,,,{7=10%;8=10%},,,,,,,,
248010,2481,10,,,{11=600},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,Buka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,Buka skill pasif untuk mengurangi damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,Unlock passive skill to reduce PVP damage,I-unlock ang passive skill na nagpapababa ng PVP damage
248011,2481,11,,,{22=1000},,,,,,,,
248012,2481,12,,,{23=1000},,,,,,,,
248013,2481,13,,,{10=20%;9=20%},,,,,,,,
248014,2481,14,,,{28=10%;12=15%},,,,,,,,
248015,2481,15,,,{14=1500;25=1000},,,,,,,,
248016,2481,16,,,{17=1500;19=1000},,,,,,,,
248017,2481,17,,,{14=1000;21=1500},,,,,,,,
248018,2481,18,,,{1=20%;30=2000},,,,,,,,
248019,2481,19,,,{7=20%;8=20%},,,,,,,,
248020,2481,20,,,{10=30%;9=30%},,,,,,,,
248021,2481,21,,,{28=1500;12=2000},,,,,,,,
248022,2481,22,,,{14=1000;25=2000},,,,,,,,
248023,2481,23,,,{17=2000;19=2000},,,,,,,,
248024,2481,24,,,{15=2000;21=3000},,,,,,,,
249001,2491,2,,,{7=120;8=120},,,,,,,,
249002,2491,3,,,{24=300},,,,,,,,
249003,2491,4,,,{7=8%;8=8%},,,,,,,,
249004,2491,5,,,{1=8%},,,,,,,,
249005,2491,6,,,{10=8%;9=8%},,,,,,,,
249006,2491,7,,,{16=500},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,Buka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,Buka skill pasif untuk meningkatkan damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,Unlock passive skill to increase PVP damage,I-unlock ang passive skill na nagpapataas ng PVP damage
249007,2491,8,,,{1=15%},,,,,,,,
249008,2491,9,,,{7=15%;8=15%},,,,,,,,
249009,2491,10,,,{16=1000},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,Buka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,Buka skill pasif untuk mengurangi damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,Unlock passive skill to reduce PVP damage,I-unlock ang passive skill na nagpapababa ng PVP damage
249010,2491,11,,,{22=1500},,,,,,,,
249011,2491,12,,,{23=1500},,,,,,,,
249012,2491,13,,,{10=20%;9=20%},,,,,,,,
249013,2491,14,,,{28=10%;12=15%},,,,,,,,
249014,2491,15,,,{14=1500;25=1000},,,,,,,,
249015,2491,16,,,{17=1500;19=1000},,,,,,,,
249016,2491,17,,,{14=1000;21=1500},,,,,,,,
249017,2491,18,,,{1=20%;30=2000},,,,,,,,
249018,2491,19,,,{7=20%;8=20%},,,,,,,,
249019,2491,20,,,{10=30%;9=30%},,,,,,,,
249020,2491,21,,,{28=1500;12=2000},,,,,,,,
249021,2491,22,,,{14=1000;25=2000},,,,,,,,
249022,2491,23,,,{17=2000;19=2000},,,,,,,,
249023,2491,24,,,{15=2000;21=3000},,,,,,,,
259002,2591,2,,,{10=80;9=80},,,,,,,,
259003,2591,3,,,{25=200},,,,,,,,
259004,2591,4,,,{10=5%;9=5%},,,,,,,,
259005,2591,5,,,{1=5%},,,,,,,,
259006,2591,6,,,{10=5%;9=5%},,,,,,,,
259007,2591,7,,,{25=300},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,Buka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,Buka skill pasif untuk mengurangi damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,Unlock passive skill to reduce PVP damage,I-unlock ang passive skill na nagpapababa ng PVP damage
259008,2591,8,,,{1=10%},,,,,,,,
259009,2591,9,,,{10=10%;9=10%},,,,,,,,
259010,2591,10,,,{25=600},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,Buka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,Buka skill pasif untuk meningkatkan damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,Unlock passive skill to increase PVP damage,I-unlock ang passive skill na nagpapataas ng PVP damage
259011,2591,11,,,{22=1000},,,,,,,,
259012,2591,12,,,{23=1000},,,,,,,,
259013,2591,13,,,{10=20%;9=20%},,,,,,,,
259014,2591,14,,,{28=10%;12=15%},,,,,,,,
259015,2591,15,,,{14=1500;25=1000},,,,,,,,
259016,2591,16,,,{17=1500;19=1000},,,,,,,,
259017,2591,17,,,{14=1000;21=1500},,,,,,,,
259018,2591,18,,,{1=20%;30=2000},,,,,,,,
259019,2591,19,,,{7=20%;8=20%},,,,,,,,
259020,2591,20,,,{10=30%;9=30%},,,,,,,,
259021,2591,21,,,{28=1500;12=2000},,,,,,,,
259022,2591,22,,,{14=1000;25=2000},,,,,,,,
259023,2591,23,,,{17=2000;19=2000},,,,,,,,
259024,2591,24,,,{15=2000;21=3000},,,,,,,,
261002,2611,2,,,{7=80;8=80},,,,,,,,
261003,2611,3,,,{24=200},,,,,,,,
261004,2611,4,,,{7=5%;8=5%},,,,,,,,
261005,2611,5,,,{1=5%},,,,,,,,
261006,2611,6,,,{7=5%;8=5%},,,,,,,,
261007,2611,7,,,{24=300},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,Buka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,Buka skill pasif untuk meningkatkan damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,Unlock passive skill to increase PVP damage,I-unlock ang passive skill na nagpapataas ng PVP damage
261008,2611,8,,,{1=10%},,,,,,,,
261009,2611,9,,,{7=10%;8=10%},,,,,,,,
261010,2611,10,,,{24=600},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,Buka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,Buka skill pasif untuk mengurangi damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,Unlock passive skill to reduce PVP damage,I-unlock ang passive skill na nagpapababa ng PVP damage
261011,2611,11,,,{22=1000},,,,,,,,
261012,2611,12,,,{23=1000},,,,,,,,
261013,2611,13,,,{10=20%;9=20%},,,,,,,,
261014,2611,14,,,{28=10%;12=15%},,,,,,,,
261015,2611,15,,,{14=1500;25=1000},,,,,,,,
261016,2611,16,,,{17=1500;19=1000},,,,,,,,
261017,2611,17,,,{14=1000;21=1500},,,,,,,,
261018,2611,18,,,{1=20%;30=2000},,,,,,,,
261019,2611,19,,,{7=20%;8=20%},,,,,,,,
261020,2611,20,,,{10=30%;9=30%},,,,,,,,
261021,2611,21,,,{28=1500;12=2000},,,,,,,,
261022,2611,22,,,{14=1000;25=2000},,,,,,,,
261023,2611,23,,,{17=2000;19=2000},,,,,,,,
261024,2611,24,,,{15=2000;21=3000},,,,,,,,
263002,2631,2,,,{1=300},,,,,,,,
263003,2631,3,,,{25=200},,,,,,,,
263004,2631,4,,,{10=5%;9=5%},,,,,,,,
263005,2631,5,,,{1=5%},,,,,,,,
263006,2631,6,,,{7=5%;8=5%},,,,,,,,
263007,2631,7,,,{91=300},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,Buka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,Buka skill pasif untuk mengurangi damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,Unlock passive skill to reduce PVP damage,I-unlock ang passive skill na nagpapababa ng PVP damage
263008,2631,8,,,{1=10%},,,,,,,,
263009,2631,9,,,{10=10%;9=10%},,,,,,,,
263010,2631,10,,,{91=600},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,Buka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,Buka skill pasif untuk meningkatkan damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,Unlock passive skill to increase PVP damage,I-unlock ang passive skill na nagpapataas ng PVP damage
263011,2631,11,,,{22=1000},,,,,,,,
263012,2631,12,,,{23=1000},,,,,,,,
263013,2631,13,,,{10=20%;9=20%},,,,,,,,
263014,2631,14,,,{28=10%;12=15%},,,,,,,,
263015,2631,15,,,{14=1500;25=1000},,,,,,,,
263016,2631,16,,,{17=1500;19=1000},,,,,,,,
263017,2631,17,,,{14=1000;21=1500},,,,,,,,
263018,2631,18,,,{1=20%;30=2000},,,,,,,,
263019,2631,19,,,{7=20%;8=20%},,,,,,,,
263020,2631,20,,,{10=30%;9=30%},,,,,,,,
263021,2631,21,,,{28=1500;12=2000},,,,,,,,
263022,2631,22,,,{14=1000;25=2000},,,,,,,,
263023,2631,23,,,{17=2000;19=2000},,,,,,,,
263024,2631,24,,,{15=2000;21=3000},,,,,,,,
268002,2681,2,,,{7=80;8=80},,,,,,,,
268003,2681,3,,,{24=200},,,,,,,,
268004,2681,4,,,{7=5%;8=5%},,,,,,,,
268005,2681,5,,,{1=5%},,,,,,,,
268006,2681,6,,,{7=5%;8=5%},,,,,,,,
268007,2681,7,,,{24=300},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,Buka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,Buka skill pasif untuk meningkatkan damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,Unlock passive skill to increase PVP damage,I-unlock ang passive skill na nagpapataas ng PVP damage
268008,2681,8,,,{1=10%},,,,,,,,
268009,2681,9,,,{7=10%;8=10%},,,,,,,,
268010,2681,10,,,{24=600},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,Buka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,Buka skill pasif untuk mengurangi damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,Unlock passive skill to reduce PVP damage,I-unlock ang passive skill na nagpapababa ng PVP damage
268011,2681,11,,,{22=1000},,,,,,,,
268012,2681,12,,,{23=1000},,,,,,,,
268013,2681,13,,,{10=20%;9=20%},,,,,,,,
268014,2681,14,,,{28=10%;12=15%},,,,,,,,
268015,2681,15,,,{14=1500;25=1000},,,,,,,,
268016,2681,16,,,{17=1500;19=1000},,,,,,,,
268017,2681,17,,,{14=1000;21=1500},,,,,,,,
268018,2681,18,,,{1=20%;30=2000},,,,,,,,
268019,2681,19,,,{7=20%;8=20%},,,,,,,,
268020,2681,20,,,{10=30%;9=30%},,,,,,,,
268021,2681,21,,,{28=1500;12=2000},,,,,,,,
268022,2681,22,,,{14=1000;25=2000},,,,,,,,
268023,2681,23,,,{17=2000;19=2000},,,,,,,,
268024,2681,24,,,{15=2000;21=3000},,,,,,,,
272002,2721,2,,,{7=80;8=80},,,,,,,,
272003,2721,3,,,{24=200},,,,,,,,
272004,2721,4,,,{7=6%;8=6%},,,,,,,,
272005,2721,5,,,{1=6%},,,,,,,,
272006,2721,6,,,{7=6%;8=6%},,,,,,,,
272007,2721,7,,,{11=400},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,Buka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,Buka skill pasif untuk meningkatkan damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,Unlock passive skill to increase PVP damage,I-unlock ang passive skill na nagpapataas ng PVP damage
272008,2721,8,,,{1=12%},,,,,,,,
272009,2721,9,,,{7=12%;8=12%},,,,,,,,
272010,2721,10,,,{11=800},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,Buka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,Buka skill pasif untuk mengurangi damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,Unlock passive skill to reduce PVP damage,I-unlock ang passive skill na nagpapababa ng PVP damage
272011,2721,11,,,{22=1200},,,,,,,,
272012,2721,12,,,{23=1200},,,,,,,,
272013,2721,13,,,{10=20%;9=20%},,,,,,,,
272014,2721,14,,,{28=10%;12=15%},,,,,,,,
272015,2721,15,,,{14=1500;25=1000},,,,,,,,
272016,2721,16,,,{17=1500;19=1000},,,,,,,,
272017,2721,17,,,{14=1000;21=1500},,,,,,,,
272018,2721,18,,,{1=20%;30=2000},,,,,,,,
272019,2721,19,,,{7=20%;8=20%},,,,,,,,
272020,2721,20,,,{10=30%;9=30%},,,,,,,,
272021,2721,21,,,{28=1500;12=2000},,,,,,,,
272022,2721,22,,,{14=1000;25=2000},,,,,,,,
272023,2721,23,,,{17=2000;19=2000},,,,,,,,
272024,2721,24,,,{15=2000;21=3000},,,,,,,,
282002,2821,2,,,{7=80;8=80},,,,,,,,
282003,2821,3,,,{24=200},,,,,,,,
282004,2821,4,,,{7=6%;8=6%},,,,,,,,
282005,2821,5,,,{1=6%},,,,,,,,
282006,2821,6,,,{7=6%;8=6%},,,,,,,,
282007,2821,7,,,{24=400},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,Buka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,Buka skill pasif untuk meningkatkan damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,Unlock passive skill to increase PVP damage,I-unlock ang passive skill na nagpapataas ng PVP damage
282008,2821,8,,,{1=12%},,,,,,,,
282009,2821,9,,,{7=12%;8=12%},,,,,,,,
282010,2821,10,,,{24=800},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,Buka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,Buka skill pasif untuk mengurangi damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,Unlock passive skill to reduce PVP damage,I-unlock ang passive skill na nagpapababa ng PVP damage
282011,2821,11,,,{22=1200},,,,,,,,
282012,2821,12,,,{23=1200},,,,,,,,
282013,2821,13,,,{10=20%;9=20%},,,,,,,,
282014,2821,14,,,{28=10%;12=15%},,,,,,,,
282015,2821,15,,,{14=1500;25=1000},,,,,,,,
282016,2821,16,,,{17=1500;19=1000},,,,,,,,
282017,2821,17,,,{14=1000;21=1500},,,,,,,,
282018,2821,18,,,{1=20%;30=2000},,,,,,,,
282019,2821,19,,,{7=20%;8=20%},,,,,,,,
282020,2821,20,,,{10=30%;9=30%},,,,,,,,
282021,2821,21,,,{28=1500;12=2000},,,,,,,,
282022,2821,22,,,{14=1000;25=2000},,,,,,,,
282023,2821,23,,,{17=2000;19=2000},,,,,,,,
282024,2821,24,,,{15=2000;21=3000},,,,,,,,
284002,2841,2,,,{10=80;9=80},,,,,,,,
284003,2841,3,,,{25=200},,,,,,,,
284004,2841,4,,,{10=5%;9=5%},,,,,,,,
284005,2841,5,,,{1=5%},,,,,,,,
284006,2841,6,,,{10=5%;9=5%},,,,,,,,
284007,2841,7,,,{25=300},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,Buka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,Buka skill pasif untuk mengurangi damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,Unlock passive skill to reduce PVP damage,I-unlock ang passive skill na nagpapababa ng PVP damage
284008,2841,8,,,{1=10%},,,,,,,,
284009,2841,9,,,{10=10%;9=10%},,,,,,,,
284010,2841,10,,,{25=600},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,Buka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,Buka skill pasif untuk meningkatkan damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,Unlock passive skill to increase PVP damage,I-unlock ang passive skill na nagpapataas ng PVP damage
284011,2841,11,,,{22=1000},,,,,,,,
284012,2841,12,,,{23=1000},,,,,,,,
284013,2841,13,,,{10=20%;9=20%},,,,,,,,
284014,2841,14,,,{28=10%;12=15%},,,,,,,,
284015,2841,15,,,{14=1500;25=1000},,,,,,,,
284016,2841,16,,,{17=1500;19=1000},,,,,,,,
284017,2841,17,,,{14=1000;21=1500},,,,,,,,
284018,2841,18,,,{1=20%;30=2000},,,,,,,,
284019,2841,19,,,{7=20%;8=20%},,,,,,,,
284020,2841,20,,,{10=30%;9=30%},,,,,,,,
284021,2841,21,,,{28=1500;12=2000},,,,,,,,
284022,2841,22,,,{14=1000;25=2000},,,,,,,,
284023,2841,23,,,{17=2000;19=2000},,,,,,,,
284024,2841,24,,,{15=2000;21=3000},,,,,,,,
287002,2871,2,,,{7=80;8=80},,,,,,,,
287003,2871,3,,,{24=200},,,,,,,,
287004,2871,4,,,{7=5%;8=5%},,,,,,,,
287005,2871,5,,,{1=5%},,,,,,,,
287006,2871,6,,,{10=5%;9=5%},,,,,,,,
287007,2871,7,,,{25=300},,,\nMở khóa kỹ năng bị động tăng sát thương PVP,Buka kunci kemahiran pasif untuk meningkatkan kerosakan PVP,Buka skill pasif untuk meningkatkan damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อเพิ่มความเสียหายในการต่อสู้ PVP,Unlock passive skill to increase PVP damage,I-unlock ang passive skill na nagpapataas ng PVP damage
287008,2871,8,,,{1=10%},,,,,,,,
287009,2871,9,,,{7=10%;8=10%},,,,,,,,
287010,2871,10,,,{25=600},,,\nMở khóa kỹ năng bị động giảm sát thương PVP,Buka kunci kemahiran pasif untuk mengurangkan kerosakan PVP,Buka skill pasif untuk mengurangi damage PVP,ปลดล็อกสกิลพาสซีฟเพื่อลดความเสียหายในการต่อสู้ PVP,Unlock passive skill to reduce PVP damage,I-unlock ang passive skill na nagpapababa ng PVP damage
287011,2871,11,,,{22=1000},,,,,,,,
287012,2871,12,,,{23=1000},,,,,,,,
287013,2871,13,,,{10=20%;9=20%},,,,,,,,
287014,2871,14,,,{28=10%;12=15%},,,,,,,,
287015,2871,15,,,{14=1500;25=1000},,,,,,,,
287016,2871,16,,,{17=1500;19=1000},,,,,,,,
287017,2871,17,,,{14=1000;21=1500},,,,,,,,
287018,2871,18,,,{1=20%;30=2000},,,,,,,,
287019,2871,19,,,{7=20%;8=20%},,,,,,,,
287020,2871,20,,,{10=30%;9=30%},,,,,,,,
287021,2871,21,,,{28=1500;12=2000},,,,,,,,
