VariableName,scene_id,_name,round,monsters,bossMark,showInfo,posAdjust,bossLifeCount,rebornSeq,hpC,speedC,damageC,specialDamageC,defenceC,specialDefenceC,bkCsv,storys,winStories,failStories,storyNames,storyNames_vn,storyNames_tw,storyNames_en,weatherTypeId
80339,80045,,3,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80340,80045,,4,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80341,80045,,5,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80342,80045,,6,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80343,80045,,7,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80344,80045,,8,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80345,80045,,9,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80346,80045,,10,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80347,80045,,11,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80348,80045,,12,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80349,80046,,1,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80350,80046,,2,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80351,80046,,3,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80352,80046,,4,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80353,80046,,5,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80354,80046,,6,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80355,80046,,7,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80356,80046,,8,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80357,80046,,9,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80358,80046,,10,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80359,80046,,11,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80360,80046,,12,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80361,80051,,1,<292723;292033;291503;293353;300442;293143>,,,,,,,,,,,,stage/s.csv,,,,,,,,
80362,80051,,2,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80363,80051,,3,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80364,80051,,4,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80365,80051,,5,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80366,80051,,6,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80367,80051,,7,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80368,80051,,8,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80369,80051,,9,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80370,80051,,10,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80371,80051,,11,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80372,80051,,12,,,,,,,,,,,,,stage/s.csv,,,,,,,,
80373,80101,,1,<293543;293543;293543;293543;301331;293543>,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80374,80101,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80375,80101,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80376,80101,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80377,80101,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80378,80101,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80379,80101,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80380,80101,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80381,80101,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80382,80101,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80383,80101,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80384,80101,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80385,80102,,1,<291082;291082;291082;291082;301311;291082>,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80386,80102,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80387,80102,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80388,80102,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80389,80102,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80390,80102,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80391,80102,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80392,80102,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80393,80102,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80394,80102,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80395,80102,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80396,80102,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80397,80103,,1,<293543;293543;293543;293543;290641;293543>,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80398,80103,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80399,80103,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80400,80103,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80401,80103,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80402,80103,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80403,80103,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80404,80103,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80405,80103,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80406,80103,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80407,80103,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80408,80103,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80409,80104,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80410,80104,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80411,80104,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80412,80104,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80413,80104,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80414,80104,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80415,80104,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80416,80104,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80417,80104,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80418,80104,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80419,80104,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80420,80104,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80421,80105,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80422,80105,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80423,80105,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80424,80105,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80425,80105,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80426,80105,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80427,80105,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80428,80105,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80429,80105,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80430,80105,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80431,80105,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80432,80105,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80433,80106,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80434,80106,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80435,80106,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80436,80106,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80437,80106,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80438,80106,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80439,80106,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80440,80106,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80441,80106,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80442,80106,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80443,80106,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80444,80106,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80445,80111,,1,<290641;290641;290641;290641;290641;290641>,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80446,80111,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80447,80111,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80448,80111,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80449,80111,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80450,80111,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80451,80111,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80452,80111,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80453,80111,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80454,80111,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80455,80111,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80456,80111,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80457,80112,,1,<292401;292401;292401;292401;292401;292401>,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80458,80112,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80459,80112,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80460,80112,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80461,80112,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80462,80112,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80463,80112,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80464,80112,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80465,80112,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80466,80112,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80467,80112,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80468,80112,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80469,80113,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80470,80113,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80471,80113,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80472,80113,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80473,80113,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80474,80113,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80475,80113,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80476,80113,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80477,80113,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80478,80113,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80479,80113,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80480,80113,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80481,80114,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80482,80114,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80483,80114,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80484,80114,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80485,80114,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80486,80114,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80487,80114,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80488,80114,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80489,80114,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80490,80114,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80491,80114,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80492,80114,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80493,80115,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80494,80115,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80495,80115,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80496,80115,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80497,80115,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80498,80115,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80499,80115,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80500,80115,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80501,80115,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80502,80115,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80503,80115,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80504,80115,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80505,80116,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80506,80116,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80507,80116,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80508,80116,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80509,80116,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80510,80116,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80511,80116,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80512,80116,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80513,80116,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80514,80116,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80515,80116,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80516,80116,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80517,80121,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80518,80121,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80519,80121,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80520,80121,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80521,80121,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80522,80121,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80523,80121,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80524,80121,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80525,80121,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80526,80121,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80527,80121,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80528,80121,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80529,80122,,1,<290632;290632;290632;290632;290721;290632>,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80530,80122,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80531,80122,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80532,80122,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80533,80122,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80534,80122,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80535,80122,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80536,80122,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80537,80122,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80538,80122,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80539,80122,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80540,80122,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80541,80123,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80542,80123,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80543,80123,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80544,80123,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80545,80123,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80546,80123,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80547,80123,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80548,80123,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80549,80123,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80550,80123,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80551,80123,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80552,80123,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80553,80124,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80554,80124,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80555,80124,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80556,80124,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80557,80124,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80558,80124,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80559,80124,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80560,80124,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80561,80124,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80562,80124,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80563,80124,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80564,80124,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80565,80125,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80566,80125,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80567,80125,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80568,80125,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80569,80125,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80570,80125,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80571,80125,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80572,80125,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80573,80125,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80574,80125,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80575,80125,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80576,80125,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80577,80126,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80578,80126,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80579,80126,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80580,80126,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80581,80126,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80582,80126,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80583,80126,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80584,80126,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80585,80126,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80586,80126,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80587,80126,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80588,80126,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80589,80131,,1,<293021;293021;293021;291082;293021;291082>,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80590,80131,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80591,80131,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80592,80131,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80593,80131,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80594,80131,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80595,80131,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80596,80131,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80597,80131,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80598,80131,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80599,80131,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80600,80131,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80601,80132,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80602,80132,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80603,80132,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80604,80132,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80605,80132,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80606,80132,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80607,80132,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80608,80132,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80609,80132,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80610,80132,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80611,80132,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80612,80132,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80613,80133,,1,<290632;290632;290632;290632;301331;290632>,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80614,80133,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80615,80133,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80616,80133,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80617,80133,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80618,80133,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80619,80133,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80620,80133,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80621,80133,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80622,80133,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80623,80133,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80624,80133,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80625,80134,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80626,80134,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80627,80134,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80628,80134,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80629,80134,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80630,80134,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80631,80134,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80632,80134,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80633,80134,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80634,80134,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80635,80134,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80636,80134,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80637,80135,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80638,80135,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80639,80135,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80640,80135,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80641,80135,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80642,80135,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80643,80135,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80644,80135,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80645,80135,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80646,80135,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80647,80135,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80648,80135,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80649,80136,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80650,80136,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80651,80136,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80652,80136,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80653,80136,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80654,80136,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80655,80136,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80656,80136,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80657,80136,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80658,80136,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80659,80136,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80660,80136,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80661,80141,,1,<290632;290632;290632;292401;290641;292401>,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80662,80141,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80663,80141,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80664,80141,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80665,80141,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80666,80141,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80667,80141,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80668,80141,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80669,80141,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80670,80141,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80671,80141,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80672,80141,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80673,80142,,1,<291082;291082;291082;290721;301421;290721>,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80674,80142,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80675,80142,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80676,80142,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80677,80142,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80678,80142,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80679,80142,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80680,80142,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80681,80142,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80682,80142,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80683,80142,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80684,80142,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80685,80143,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80686,80143,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80687,80143,,3,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80688,80143,,4,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80689,80143,,5,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80690,80143,,6,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80691,80143,,7,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80692,80143,,8,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80693,80143,,9,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80694,80143,,10,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80695,80143,,11,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80696,80143,,12,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80697,80144,,1,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
80698,80144,,2,,,,,,,,,,,,,stage/qf.csv,,,,,,,,
