VariableName,type,targetType,targetType2,targetArg,targetArg2,yyID,point,award,isShow,sort,title_cn,title_tw,title,title_vn,title_en,title_th,title_in,title_ph,title_ma,desc_cn,desc_tw,desc,desc_vn,desc_en,desc_th,desc_in,desc_ph,desc_ma,jumpTo,languages
3048,3,23,23,6,5,,15,{rmb=20;2102=5},,2,,,Gear Level,Cấp độ Trang Bị,Gear Level,ระดับของอุปกรณ์,Level Peralatan,Antas ng Kagamitang Panlaban,Tahap Perkakas,,,Own 6 Supernatural gear level 5,Sở hữu 6 trang bị siêu phàm cấp 5,Own 6 Supernatural gear level 5,เป็นเจ้าของอุปกรณ์เทพ 6 ชิ้นระดับ 5,Memiliki 6 peralatan Supernatural level 5,May-ari ng 6 na Supernatural gear level 5,Miliki 6 peralatan Supernatural tahap 5,strengthen-1,
3049,3,23,23,6,10,,20,{rmb=20;2102=5},,3,,,Gear Level,Cấp độ Trang Bị,Gear Level,ระดับของอุปกรณ์,Level Peralatan,Antas ng Kagamitang Panlaban,Tahap Perkakas,,,Own 6 Supernatural gear level 10,Sở hữu 6 trang bị siêu phàm cấp 10,Own 6 Supernatural gear level 10,เป็นเจ้าของอุปกรณ์เทพ 6 ชิ้นระดับ 10,Memiliki 6 peralatan Supernatural level 10,May-ari ng 6 na Supernatural gear level 10,Miliki 6 peralatan Supernatural tahap 10,strengthen-1,
3050,3,23,23,6,20,,20,{rmb=30;2102=10},,4,,,Gear Level,Cấp độ Trang Bị,Gear Level,ระดับของอุปกรณ์,Level Peralatan,Antas ng Kagamitang Panlaban,Tahap Perkakas,,,Own 6 Supernatural gear level 20,Sở hữu 6 trang bị siêu phàm cấp 20,Own 6 Supernatural gear level 20,เป็นเจ้าของอุปกรณ์เทพ 6 ชิ้นระดับ 20,Memiliki 6 peralatan Supernatural level 20,May-ari ng 6 na Supernatural gear level 20,Miliki 6 peralatan Supernatural tahap 20,strengthen-1,
3051,3,23,23,6,30,,30,{rmb=30;2102=10},,5,,,Gear Level,Cấp độ Trang Bị,Gear Level,ระดับของอุปกรณ์,Level Peralatan,Antas ng Kagamitang Panlaban,Tahap Perkakas,,,Own 6 Supernatural gear level 30,Sở hữu 6 trang bị siêu phàm cấp 30,Own 6 Supernatural gear level 30,เป็นเจ้าของอุปกรณ์เทพ 6 ชิ้นระดับ 30,Memiliki 6 peralatan Supernatural level 30,May-ari ng 6 na Supernatural gear level 30,Miliki 6 peralatan Supernatural tahap 30,strengthen-1,
3052,3,24,24,1,3,,10,{rmb=50;2102=10},,,,,Gear Quality,Chất lượng Trang Bị,Gear Quality,คุณภาพของอุปกรณ์,Kualitas Peralatan,Kalidad ng Kagamitang Panlaban,Kualiti Perkakas,,,Own 1 Supernatural gear Blue quality,Sở hữu 1 trang bị siêu phàm phẩm chất Lam,Own 1 Supernatural gear Blue quality,เป็นเจ้าของอุปกรณ์เทพ 1 ชิ้นคุณภาพสีน้ำเงิน,Memiliki 1 peralatan Supernatural kualitas Biru,May-ari ng 1 na Supernatural gear kalidad Asul,Miliki 1 peralatan Supernatural kualiti Biru,strengthen-1,
3053,3,24,24,1,4,,30,{rmb=50;2102=10},,2,,,Gear Quality,Chất lượng Trang Bị,Gear Quality,คุณภาพของอุปกรณ์,Kualitas Peralatan,Kalidad ng Kagamitang Panlaban,Kualiti Perkakas,,,Own 1 Supernatural gear Purple quality,Sở hữu 1 trang bị siêu phàm phẩm chất Tím,Own 1 Supernatural gear Purple quality,เป็นเจ้าของอุปกรณ์เทพ 1 ชิ้นคุณภาพสีม่วง,Memiliki 1 peralatan Supernatural kualitas Ungu,May-ari ng 1 na Supernatural gear kalidad Lila,Miliki 1 peralatan Supernatural kualiti Ungu,strengthen-1,
3054,3,24,24,1,5,,50,{rmb=100;2506=1},,3,,,Gear Quality,Chất lượng Trang Bị,Gear Quality,คุณภาพของอุปกรณ์,Kualitas Peralatan,Kalidad ng Kagamitang Panlaban,Kualiti Perkakas,,,Own 1 Supernatural gear Orange quality,Sở hữu 1 trang bị siêu phàm phẩm chất Cam,Own 1 Supernatural gear Orange quality,เป็นเจ้าของอุปกรณ์เทพ 1 ชิ้นคุณภาพสีส้ม,Memiliki 1 peralatan Supernatural kualitas Jingga,May-ari ng 1 na Supernatural gear kalidad Kahel,Miliki 1 peralatan Supernatural kualiti Jingga,strengthen-1,
3055,3,25,25,6,50,,15,{602=5;rmb=50},,,,,Affection,Có Thiện Cảm,Affection,ความรู้สึกดีๆ,Ketertarikan,May Pagtingin,Perasaan Simpati,,,Any 6 heroes reach intimacy level 50,Bất kỳ 6 anh hùng có độ thân mật đạt cấp 50,Any 6 heroes reach intimacy level 50,ฮีโร่ใดก็ได้ 6 ตัวถึงระดับความสนิท 50,6 pahlawan mencapai tingkat keakraban 50,6 na bayani umabot sa antas ng intimacy 50,6 wira capai tahap keakraban 50,strengthen-1,
3056,3,25,25,6,150,,50,{602=5;rmb=50},,2,,,Starting to Like You,Bắt Đầu Thích Bạn,Starting to Like You,เริ่มรู้สึกชอบ,Baru Mulai Suka,Nagsisimulang Magustuhan ka,Mula Suka,,,Any 6 heroes reach intimacy level 150,Bất kỳ 6 anh hùng có độ thân mật đạt cấp 150,Any 6 heroes reach intimacy level 150,ฮีโร่ใดก็ได้ 6 ตัวถึงระดับความสนิท 150,6 pahlawan mencapai tingkat keakraban 150,6 na bayani umabot sa antas ng intimacy 150,6 wira capai tahap keakraban 150,strengthen-1,
3057,3,25,25,6,300,,50,{602=5;rmb=50},,3,,,Admiration,Tình Cảm Mến Mộ,Admiration,ความหลงใหล,Kekaguman,Hanga,Pengaguman,,,Any 6 heroes reach intimacy level 300,Bất kỳ 6 anh hùng có độ thân mật đạt cấp 300,Any 6 heroes reach intimacy level 300,ฮีโร่ใดก็ได้ 6 ตัวถึงระดับความสนิท 300,6 pahlawan mencapai tingkat keakraban 300,6 na bayani umabot sa antas ng intimacy 300,6 wira capai tahap keakraban 300,strengthen-1,
4001,4,26,26,200,,,15,{rmb=50;gold=20000},,,,,Stage Challenge,Thử Thách Ải,Stage Challenge,ท้าทายด่าน,Tantangan Level,Hamon sa Yugto,Cabaran Peringkat,,,Challenge story stage 200 times,Khiêu chiến 200 lần ải cốt truyện,Challenge story stage 200 times,ท้าทายด่านเนื้อเรื่อง 200 ครั้ง,Menantang stage cerita 200 kali,Hamunin ang stage ng kuwento ng 200 beses,Tantang peringkat cerita 200 kali,10000,
4002,4,26,26,500,,,20,{rmb=50;gold=20000},,2,,,Stage Challenge,Thử Thách Ải,Stage Challenge,ท้าทายด่าน,Tantangan Level,Hamon sa Yugto,Cabaran Peringkat,,,Challenge story stage 500 times,Khiêu chiến 500 lần ải cốt truyện,Challenge story stage 500 times,ท้าทายด่านเนื้อเรื่อง 500 ครั้ง,Menantang stage cerita 500 kali,Hamunin ang stage ng kuwento ng 500 beses,Tantang peringkat cerita 500 kali,10000,
4003,4,26,26,1000,,,20,{rmb=50;gold=20000},,3,,,Stage Challenge,Thử Thách Ải,Stage Challenge,ท้าทายด่าน,Tantangan Level,Hamon sa Yugto,Cabaran Peringkat,,,Challenge story stage 1000 times,Khiêu chiến 1000 lần ải cốt truyện,Challenge story stage 1000 times,ท้าทายด่านเนื้อเรื่อง 1000 ครั้ง,Menantang stage cerita 1000 kali,Hamunin ang stage ng kuwento ng 1000 beses,Tantang peringkat cerita 1000 kali,10000,
4004,4,26,26,2000,,,30,{rmb=50;gold=20000},,4,,,Stage Challenge,Thử Thách Ải,Stage Challenge,ท้าทายด่าน,Tantangan Level,Hamon sa Yugto,Cabaran Peringkat,,,Challenge story stage 2000 times,Khiêu chiến 2000 lần ải cốt truyện,Challenge story stage 2000 times,ท้าทายด่านเนื้อเรื่อง 2000 ครั้ง,Menantang stage cerita 2000 kali,Hamunin ang stage ng kuwento ng 2000 beses,Tantang peringkat cerita 2000 kali,10000,
4005,4,26,26,5000,,,30,{rmb=50;gold=20000},,5,,,Stage Challenge,Thử Thách Ải,Stage Challenge,ท้าทายด่าน,Tantangan Level,Hamon sa Yugto,Cabaran Peringkat,,,Challenge story stage 5000 times,Khiêu chiến 5000 lần ải cốt truyện,Challenge story stage 5000 times,ท้าทายด่านเนื้อเรื่อง 5000 ครั้ง,Menantang stage cerita 5000 kali,Hamunin ang stage ng kuwento ng 5000 beses,Tantang peringkat cerita 5000 kali,10000,
4006,4,26,26,10000,,,50,{rmb=50;2002=1;gold=20000},,6,,,Stage Challenge,Thử Thách Ải,Stage Challenge,ท้าทายด่าน,Tantangan Level,Hamon sa Yugto,Cabaran Peringkat,,,Challenge story stage 10000 times,Khiêu chiến 10000 lần ải cốt truyện,Challenge story stage 10000 times,ท้าทายด่านเนื้อเรื่อง 10000 ครั้ง,Menantang stage cerita 10000 kali,Hamunin ang stage ng kuwento ng 10000 beses,Tantang peringkat cerita 10000 kali,10000,
4007,4,29,29,200,,,15,{rmb=50;gold=20000},,,,,Elite Challenge,Thử Thách Tinh Anh,Elite Challenge,ท้าทายระดับสูง,Tantangan Elit,Hamon ng Elite,Cabaran Elit,,,Challenge hard stage 200 times,Khiêu chiến 200 lần ải khó,Challenge hard stage 200 times,ท้าทายด่านยาก 200 ครั้ง,Menantang stage sulit 200 kali,Hamunin ang mahirap na stage ng 200 beses,Tantang peringkat susah 200 kali,20000,
4008,4,29,29,500,,,20,{rmb=50;gold=20000},,2,,,Elite Challenge,Thử Thách Tinh Anh,Elite Challenge,ท้าทายระดับสูง,Tantangan Elit,Hamon ng Elite,Cabaran Elit,,,Challenge hard stage 500 times,Khiêu chiến 500 lần ải khó,Challenge hard stage 500 times,ท้าทายด่านยาก 500 ครั้ง,Menantang stage sulit 500 kali,Hamunin ang mahirap na stage ng 500 beses,Tantang peringkat susah 500 kali,20000,
4009,4,29,29,1000,,,20,{rmb=50;gold=20000},,3,,,Elite Challenge,Thử Thách Tinh Anh,Elite Challenge,ท้าทายระดับสูง,Tantangan Elit,Hamon ng Elite,Cabaran Elit,,,Challenge hard stage 1000 times,Khiêu chiến 1000 lần ải khó,Challenge hard stage 1000 times,ท้าทายด่านยาก 1000 ครั้ง,Menantang stage sulit 1000 kali,Hamunin ang mahirap na stage ng 1000 beses,Tantang peringkat susah 1000 kali,20000,
4010,4,29,29,2000,,,30,{rmb=50;gold=20000},,4,,,Elite Challenge,Thử Thách Tinh Anh,Elite Challenge,ท้าทายระดับสูง,Tantangan Elit,Hamon ng Elite,Cabaran Elit,,,Challenge hard stage 2000 times,Khiêu chiến 2000 lần ải khó,Challenge hard stage 2000 times,ท้าทายด่านยาก 2000 ครั้ง,Menantang stage sulit 2000 kali,Hamunin ang mahirap na stage ng 2000 beses,Tantang peringkat susah 2000 kali,20000,
4011,4,29,29,5000,,,30,{rmb=50;gold=20000},,5,,,Elite Challenge,Thử Thách Tinh Anh,Elite Challenge,ท้าทายระดับสูง,Tantangan Elit,Hamon ng Elite,Cabaran Elit,,,Challenge hard stage 5000 times,Khiêu chiến 5000 lần ải khó,Challenge hard stage 5000 times,ท้าทายด่านยาก 5000 ครั้ง,Menantang stage sulit 5000 kali,Hamunin ang mahirap na stage ng 5000 beses,Tantang peringkat susah 5000 kali,20000,
4012,4,29,29,10000,,,50,{rmb=50;gold=20000},,6,,,Elite Challenge,Thử Thách Tinh Anh,Elite Challenge,ท้าทายระดับสูง,Tantangan Elit,Hamon ng Elite,Cabaran Elit,,,Challenge hard stage 10000 times,Khiêu chiến 10000 lần ải khó,Challenge hard stage 10000 times,ท้าทายด่านยาก 10000 ครั้ง,Menantang stage sulit 10000 kali,Hamunin ang mahirap na stage ng 10000 beses,Tantang peringkat susah 10000 kali,20000,
4013,4,32,32,100,,,15,{rmb=50;gold=20000},,,,,Gold Dungeon,Phó Bản Vàng,Gold Dungeon,ดันเจี้ยนทองคำ,Ruang Emas,Dungeon ng Ginto,Penjara Emas,,,Accumulate clearing Gold dungeon 100 times regardless of difficulty,Ải phụ bản Vàng tích lũy vượt qua 100 lần bất kể độ khó,Accumulate clearing Gold dungeon 100 times regardless of difficulty,สะสมผ่านดันเจี้ยนทอง 100 ครั้งไม่จำกัดความยาก,Akumulasi menyelesaikan dungeon Emas 100 kali tanpa memandang kesulitan,Mag-ipon ng 100 beses na pag-clear ng Gold dungeon kahit ano ang hirap,Kumpul melewati dungeon Emas 100 kali tanpa mengira kesukaran,activityGate,
4014,4,32,32,500,,,20,{rmb=50;gold=20000},,2,,,Gold Dungeon,Phó Bản Vàng,Gold Dungeon,ดันเจี้ยนทองคำ,Ruang Emas,Dungeon ng Ginto,Penjara Emas,,,Accumulate clearing Gold dungeon 500 times regardless of difficulty,Ải phụ bản Vàng tích lũy vượt qua 500 lần bất kể độ khó,Accumulate clearing Gold dungeon 500 times regardless of difficulty,สะสมผ่านดันเจี้ยนทอง 500 ครั้งไม่จำกัดความยาก,Akumulasi menyelesaikan dungeon Emas 500 kali tanpa memandang kesulitan,Mag-ipon ng 500 beses na pag-clear ng Gold dungeon kahit ano ang hirap,Kumpul melewati dungeon Emas 500 kali tanpa mengira kesukaran,activityGate,
4015,4,32,32,1000,,,30,{rmb=50;gold=20000},,3,,,Gold Dungeon,Phó Bản Vàng,Gold Dungeon,ดันเจี้ยนทองคำ,Ruang Emas,Dungeon ng Ginto,Penjara Emas,,,Accumulate clearing Gold dungeon 1000 times regardless of difficulty,Ải phụ bản Vàng tích lũy vượt qua 1000 lần bất kể độ khó,Accumulate clearing Gold dungeon 1000 times regardless of difficulty,สะสมผ่านดันเจี้ยนทอง 1000 ครั้งไม่จำกัดความยาก,Akumulasi menyelesaikan dungeon Emas 1000 kali tanpa memandang kesulitan,Mag-ipon ng 1000 beses na pag-clear ng Gold dungeon kahit ano ang hirap,Kumpul melewati dungeon Emas 1000 kali tanpa mengira kesukaran,activityGate,
4016,4,33,33,100,,,15,{rmb=50;gold=20000},,,,,EXP Dungeon,Phó Bản Kinh Nghiệm,EXP Dungeon,ดันเจี้ยนประสบการณ์,Ruang EXP,Dungeon ng Karanasan,Penjara EXP,,,Accumulate clearing Experience dungeon 100 times regardless of difficulty,Ải phụ bản Kinh Nghiệm tích lũy vượt qua 100 lần bất kể độ khó,Accumulate clearing Experience dungeon 100 times regardless of difficulty,สะสมผ่านดันเจี้ยนประสบการณ์ 100 ครั้งไม่จำกัดความยาก,Akumulasi menyelesaikan dungeon Pengalaman 100 kali tanpa memandang kesulitan,Mag-ipon ng 100 beses na pag-clear ng Experience dungeon kahit ano ang hirap,Kumpul melewati dungeon Pengalaman 100 kali tanpa mengira kesukaran,activityGate,
4017,4,33,33,500,,,20,{rmb=50;gold=20000},,2,,,EXP Dungeon,Phó Bản Kinh Nghiệm,EXP Dungeon,ดันเจี้ยนประสบการณ์,Ruang EXP,Dungeon ng Karanasan,Penjara EXP,,,Accumulate clearing Experience dungeon 500 times regardless of difficulty,Ải phụ bản Kinh Nghiệm tích lũy vượt qua 500 lần bất kể độ khó,Accumulate clearing Experience dungeon 500 times regardless of difficulty,สะสมผ่านดันเจี้ยนประสบการณ์ 500 ครั้งไม่จำกัดความยาก,Akumulasi menyelesaikan dungeon Pengalaman 500 kali tanpa memandang kesulitan,Mag-ipon ng 500 beses na pag-clear ng Experience dungeon kahit ano ang hirap,Kumpul melewati dungeon Pengalaman 500 kali tanpa mengira kesukaran,activityGate,
4018,4,33,33,1000,,,30,{rmb=50;gold=20000},,3,,,EXP Dungeon,Phó Bản Kinh Nghiệm,EXP Dungeon,ดันเจี้ยนประสบการณ์,Ruang EXP,Dungeon ng Karanasan,Penjara EXP,,,Accumulate clearing Experience dungeon 1000 times regardless of difficulty,Ải phụ bản Kinh Nghiệm tích lũy vượt qua 1000 lần bất kể độ khó,Accumulate clearing Experience dungeon 1000 times regardless of difficulty,สะสมผ่านดันเจี้ยนประสบการณ์ 1000 ครั้งไม่จำกัดความยาก,Akumulasi menyelesaikan dungeon Pengalaman 1000 kali tanpa memandang kesulitan,Mag-ipon ng 1000 beses na pag-clear ng Experience dungeon kahit ano ang hirap,Kumpul melewati dungeon Pengalaman 1000 kali tanpa mengira kesukaran,activityGate,
4019,4,34,34,100,,,15,{rmb=50;gold=20000},,,,,Gift Dungeon,Phó Bản Quà Tặng,Gift Dungeon,ดันเจี้ยนของขวัญ,Ruang Hadiah,Dungeon ng Regalo,Penjara Hadiah,,,Accumulate clearing Gift dungeon 100 times regardless of difficulty,Ải phụ bản Quà tặng tích lũy vượt qua 100 lần bất kể độ khó,Accumulate clearing Gift dungeon 100 times regardless of difficulty,สะสมผ่านดันเจี้ยนของขวัญ 100 ครั้งไม่จำกัดความยาก,Akumulasi menyelesaikan dungeon Hadiah 100 kali tanpa memandang kesulitan,Mag-ipon ng 100 beses na pag-clear ng Gift dungeon kahit ano ang hirap,Kumpul melewati dungeon Hadiah 100 kali tanpa mengira kesukaran,activityGate,
4020,4,34,34,500,,,20,{rmb=50;gold=20000},,2,,,Gift Dungeon,Phó Bản Quà Tặng,Gift Dungeon,ดันเจี้ยนของขวัญ,Ruang Hadiah,Dungeon ng Regalo,Penjara Hadiah,,,Accumulate clearing Gift dungeon 500 times regardless of difficulty,Ải phụ bản Quà tặng tích lũy vượt qua 500 lần bất kể độ khó,Accumulate clearing Gift dungeon 500 times regardless of difficulty,สะสมผ่านดันเจี้ยนของขวัญ 500 ครั้งไม่จำกัดความยาก,Akumulasi menyelesaikan dungeon Hadiah 500 kali tanpa memandang kesulitan,Mag-ipon ng 500 beses na pag-clear ng Gift dungeon kahit ano ang hirap,Kumpul melewati dungeon Hadiah 500 kali tanpa mengira kesukaran,activityGate,
4021,4,34,34,1000,,,30,{rmb=50;gold=20000},,3,,,Gift Dungeon,Phó Bản Quà Tặng,Gift Dungeon,ดันเจี้ยนของขวัญ,Ruang Hadiah,Dungeon ng Regalo,Penjara Hadiah,,,Accumulate clearing Gift dungeon 1000 times regardless of difficulty,Ải phụ bản Quà tặng tích lũy vượt qua 1000 lần bất kể độ khó,Accumulate clearing Gift dungeon 1000 times regardless of difficulty,สะสมผ่านดันเจี้ยนของขวัญ 1000 ครั้งไม่จำกัดความยาก,Akumulasi menyelesaikan dungeon Hadiah 1000 kali tanpa memandang kesulitan,Mag-ipon ng 1000 beses na pag-clear ng Gift dungeon kahit ano ang hirap,Kumpul melewati dungeon Hadiah 1000 kali tanpa mengira kesukaran,activityGate,
4022,4,35,35,100,,,15,{rmb=50;gold=20000},,,,,Shard Dungeon,Phó Bản Mảnh Vỡ,Shard Dungeon,ดันเจี้ยนเศษ,Ruang Pecahan,Dungeon ng Piraso,Penjara Serpihan,,,Accumulate clearing Fragment dungeon 100 times regardless of difficulty,Ải phụ bản Mảnh tích lũy vượt qua 100 lần bất kể độ khó,Accumulate clearing Fragment dungeon 100 times regardless of difficulty,สะสมผ่านดันเจี้ยนเศษชิ้นส่วน 100 ครั้งไม่จำกัดความยาก,Akumulasi menyelesaikan dungeon Fragmen 100 kali tanpa memandang kesulitan,Mag-ipon ng 100 beses na pag-clear ng Fragment dungeon kahit ano ang hirap,Kumpul melewati dungeon Fragmen 100 kali tanpa mengira kesukaran,activityGate,
4023,4,35,35,500,,,20,{rmb=50;gold=20000},,2,,,Shard Dungeon,Phó Bản Mảnh Vỡ,Shard Dungeon,ดันเจี้ยนเศษ,Ruang Pecahan,Dungeon ng Piraso,Penjara Serpihan,,,Accumulate clearing Fragment dungeon 500 times regardless of difficulty,Ải phụ bản Mảnh tích lũy vượt qua 500 lần bất kể độ khó,Accumulate clearing Fragment dungeon 500 times regardless of difficulty,สะสมผ่านดันเจี้ยนเศษชิ้นส่วน 500 ครั้งไม่จำกัดความยาก,Akumulasi menyelesaikan dungeon Fragmen 500 kali tanpa memandang kesulitan,Mag-ipon ng 500 beses na pag-clear ng Fragment dungeon kahit ano ang hirap,Kumpul melewati dungeon Fragmen 500 kali tanpa mengira kesukaran,activityGate,
