VariableName,_beizhu,cardID,desc,groupID,starUnlock,addAttributes,unlockdesc1,unlockdesc2,unlockType,unlockTarget,lock,rarity,level,star,advance,skillLevels,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,zawake,hp,damage,specialDamage,defence,specialDefence,speed,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub,controlPer,immuneControl,suckBlood,rebound,languages
601423,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601441,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601442,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601443,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601501,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601502,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601503,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601611,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601612,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601771,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601801,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601802,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601811,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601812,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601813,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601841,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601851,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601852,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601853,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601861,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601862,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601863,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601891,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601892,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601893,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601901,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601902,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601903,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601911,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601921,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601931,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601941,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601951,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601961,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601971,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601981,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601982,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
601991,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602011,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602012,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602013,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602031,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602032,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602033,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602071,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602072,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602073,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602231,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602232,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602233,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602241,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602242,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602271,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602272,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602301,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602302,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602303,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602351,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602361,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602381,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602391,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602401,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602431,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602441,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602442,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602471,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602472,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602473,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602481,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602482,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602483,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602591,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602592,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602593,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602611,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602612,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602631,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602632,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602633,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602681,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602682,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602683,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602721,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602722,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602723,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602821,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602822,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602841,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602842,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602843,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602871,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602872,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602873,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602891,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602921,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602922,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602923,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602924,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602961,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602962,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602963,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602991,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602992,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
602993,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603001,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603002,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603003,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603011,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603012,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603021,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603141,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603142,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603143,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603151,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603152,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603161,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603171,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603181,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603211,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603221,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603241,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603251,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603261,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603281,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603282,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603283,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603291,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603292,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603293,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603301,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603302,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603303,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603341,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603342,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603351,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603352,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603353,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603411,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603412,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603413,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603431,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603432,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603471,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603472,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603501,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603502,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603511,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603541,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603542,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603543,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603561,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603562,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603591,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603592,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603611,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603631,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603641,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603642,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603661,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603662,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603663,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603771,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603772,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603841,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603842,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
603843,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
604131,,53,Batman,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
604132,,13,Mario,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
607001,,44,Gru,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
609001,,53,Batman,102,,,,,,,,3,,2,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
609002,,13,Mario,102,,,,,,,,3,,2,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
609003,,44,Gru,102,,,,,,,,3,,2,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
700001,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700002,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700003,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700004,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700011,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700012,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700013,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700014,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700015,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700021,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700022,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700023,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700024,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700031,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700033,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700041,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700044,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700051,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700052,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700053,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700061,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700062,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700071,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700072,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700081,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700082,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700091,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700092,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700093,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700101,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700102,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700111,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700112,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700113,,13,Mario,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700121,,44,Gru,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
700122,,53,Batman,103,,,,,,,,3,,,,,,,,,,,,,135%,135%,135%,135%,135%,135%,,,,,,,,,,,,,,,
