VariableName,vip,taskParam,huodongID,award,taskType,taskSpecialParam,desc,desc_vn
10673,,40000,10047,{14=70;gold=500000;501=5;2153=1},22,,Deposit 40000 Diamond.,Deposit 40000 Diamond.
10674,,50000,10047,{14=100;604=50;gold=1000000;521=30},22,,Deposit 50000 Diamond.,Deposit 50000 Diamond.
10680,,300,10048,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
10681,,1000,10048,{6185=10;gold=80000;5000=15},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
10682,,2000,10048,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
10683,,4000,10048,{6185=20;gold=100000;5000=15},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
10684,,7000,10048,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
10685,,10000,10048,{6185=30;gold=120000;5000=15},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
10686,,14000,10048,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
10687,,18000,10048,{6185=40;gold=160000;5000=20},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
10688,,22000,10048,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
10689,,25000,10048,{6185=50;gold=200000;5000=30},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
10690,,30000,10048,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
10691,,40000,10048,{6185=60;gold=300000;5000=50},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
10700,,300,10049,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
10701,,1000,10049,{6186=10;5000=15;gold=80000},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
10702,,2000,10049,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
10703,,4000,10049,{6186=20;5000=15;gold=100000},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
10704,,7000,10049,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
10705,,10000,10049,{6186=30;5000=15;gold=120000},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
10706,,14000,10049,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
10707,,18000,10049,{6186=40;5000=20;gold=160000},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
10708,,22000,10049,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
10709,,25000,10049,{6186=50;5000=30;gold=200000},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
10710,,30000,10049,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
10711,,40000,10049,{6186=60;5000=50;gold=300000},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
10720,,300,10050,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
10721,,1000,10050,{6187=10;5000=15;gold=80000},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
10722,,2000,10050,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
10723,,4000,10050,{6187=20;5000=15;gold=100000},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
10724,,7000,10050,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
10725,,10000,10050,{6187=30;5000=15;gold=120000},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
10726,,14000,10050,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
10727,,18000,10050,{6187=40;5000=20;gold=160000},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
10728,,22000,10050,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
10729,,25000,10050,{6187=50;5000=30;gold=200000},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
10730,,30000,10050,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
10731,,40000,10050,{6187=60;5000=50;gold=300000},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
10740,,300,10051,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
10741,,1000,10051,{6188=10;gold=80000;5000=15},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
10742,,2000,10051,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
10743,,4000,10051,{6188=20;gold=100000;5000=15},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
10744,,7000,10051,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
10745,,10000,10051,{6188=30;gold=120000;5000=15},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
10746,,14000,10051,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
10747,,18000,10051,{6188=40;gold=160000;5000=20},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
10748,,22000,10051,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
10749,,25000,10051,{6188=50;gold=200000;5000=30},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
10750,,30000,10051,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
10751,,40000,10051,{6188=60;gold=300000;5000=50},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
10760,,1,10052,{6324=10;519=2;gold=200000;rmb=50},17,,Login 1 day.,Login 1 day.
10761,,2,10052,{502=2;6324=10;gold=200000;rmb=50},17,,Login 2 days.,Login 2 days.
10762,,3,10052,{6324=10;519=2;gold=300000;rmb=100},17,,Login 3 days.,Login 3 days.
10763,,4,10052,{6324=10;gold=300000;501=1;rmb=50},17,,Login 4 days.,Login 4 days.
10764,,5,10052,{6324=10;519=2;gold=500000;rmb=100},17,,Login 5 days.,Login 5 days.
10770,,300,10053,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
10771,,1000,10053,{6189=10;gold=80000;5000=15},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
10772,,2000,10053,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
10773,,4000,10053,{6189=20;gold=100000;5000=15},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
10774,,7000,10053,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
10775,,10000,10053,{6189=30;gold=120000;5000=15},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
10776,,14000,10053,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
10777,,18000,10053,{6189=40;gold=160000;5000=20},21,,"Accumulated spending 18,000 Diamond.","Accumulated spending 18,000 Diamond."
10778,,22000,10053,{452=50;gold=180000;5000=25},21,,"Accumulated spending 22,000 Diamond.","Accumulated spending 22,000 Diamond."
10779,,25000,10053,{6189=50;gold=200000;5000=30},21,,"Accumulated spending 25,000 Diamond.","Accumulated spending 25,000 Diamond."
10780,,30000,10053,{452=60;gold=250000;5000=40},21,,"Accumulated spending 30,000 Diamond.","Accumulated spending 30,000 Diamond."
10781,,40000,10053,{6189=60;gold=300000;5000=50},21,,"Accumulated spending 40,000 Diamond.","Accumulated spending 40,000 Diamond."
10790,,300,10054,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
10791,,1000,10054,{6190=10;gold=80000;5000=15},21,,"Accumulated spending 1,000 Diamond.","Accumulated spending 1,000 Diamond."
10792,,2000,10054,{452=20;gold=80000;5000=10},21,,"Accumulated spending 2,000 Diamond.","Accumulated spending 2,000 Diamond."
10793,,4000,10054,{6190=20;gold=100000;5000=15},21,,"Accumulated spending 4,000 Diamond.","Accumulated spending 4,000 Diamond."
10794,,7000,10054,{452=30;gold=120000;5000=15},21,,"Accumulated spending 7,000 Diamond.","Accumulated spending 7,000 Diamond."
10795,,10000,10054,{6190=30;gold=120000;5000=15},21,,"Accumulated spending 10,000 Diamond.","Accumulated spending 10,000 Diamond."
10796,,14000,10054,{452=40;gold=140000;5000=20},21,,"Accumulated spending 14,000 Diamond.","Accumulated spending 14,000 Diamond."
10797,,18000,10054,{6190=40;gold=160000;5000=20},21,,"Accumulated spending 18,000 Diamond.","Accumulated spending 18,000 Diamond."
10798,,22000,10054,{452=50;gold=180000;5000=25},21,,"Accumulated spending 22,000 Diamond.","Accumulated spending 22,000 Diamond."
10799,,25000,10054,{6190=50;gold=200000;5000=30},21,,"Accumulated spending 25,000 Diamond.","Accumulated spending 25,000 Diamond."
10800,,30000,10054,{452=60;gold=250000;5000=40},21,,"Accumulated spending 30,000 Diamond.","Accumulated spending 30,000 Diamond."
10801,,40000,10054,{6190=60;gold=300000;5000=50},21,,"Accumulated spending 40,000 Diamond.","Accumulated spending 40,000 Diamond."
10810,,60,10055,{rmb=50;gold=60000},22,,Top up 60 Diamond.,Top up 60 Diamond.
10811,,300,10055,{rmb=150;gold=80000},22,,Deposit 300 Diamond.,Deposit 300 Diamond.
10812,,600,10055,{rmb=250;gold=100000},22,,Deposit 600 Diamond.,Deposit 600 Diamond.
10813,,980,10055,{rmb=350;gold=120000},22,,Deposit 980 Diamond.,Deposit 980 Diamond.
10814,,1980,10055,{rmb=400;gold=140000},22,,Deposit 1980 Diamond.,Deposit 1980 Diamond.
10815,,3280,10055,{rmb=650;gold=160000},22,,Deposit 3280 Diamond.,Deposit 3280 Diamond.
10816,,6480,10055,{rmb=1100;gold=180000},22,,Deposit 6480 Diamond.,Deposit 6480 Diamond.
10817,,9680,10055,{rmb=1300;gold=200000},22,,Deposit 9680 Diamond.,Deposit 9680 Diamond.
10818,,12000,10055,{rmb=1600;gold=220000},22,,Deposit 12000 Diamond.,Deposit 12000 Diamond.
10819,,15000,10055,{rmb=1600;gold=250000},22,,Deposit 15000 Diamond.,Deposit 15000 Diamond.
10820,,20000,10055,{rmb=2100;gold=300000},22,,Deposit 20000 Diamond.,Deposit 20000 Diamond.
10821,,25000,10055,{rmb=2300;gold=500000},22,,Deposit 25000 Diamond.,Deposit 25000 Diamond.
10822,,30000,10055,{rmb=2600;gold=500000},22,,Deposit 30000 Diamond.,Deposit 30000 Diamond.
10830,,300,10056,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
10831,,1000,10056,{6191=10;gold=80000;5000=15},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
10832,,2000,10056,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
10833,,4000,10056,{6191=20;gold=100000;5000=15},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
10834,,7000,10056,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
10835,,10000,10056,{6191=30;gold=120000;5000=15},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
10836,,14000,10056,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
10837,,18000,10056,{6191=40;gold=160000;5000=20},21,,"Accumulated spending 18,000 Diamond.","Accumulated spending 18,000 Diamond."
10838,,22000,10056,{452=50;gold=180000;5000=25},21,,"Accumulated spending 22,000 Diamond.","Accumulated spending 22,000 Diamond."
10839,,25000,10056,{6191=50;gold=200000;5000=30},21,,"Accumulated spending 25,000 Diamond.","Accumulated spending 25,000 Diamond."
10840,,30000,10056,{452=60;gold=250000;5000=40},21,,"Accumulated spending 30,000 Diamond.","Accumulated spending 30,000 Diamond."
10841,,40000,10056,{6191=60;gold=300000;5000=50},21,,"Accumulated spending 40,000 Diamond.","Accumulated spending 40,000 Diamond."
10850,,300,10057,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
10851,,1000,10057,{6192=10;gold=80000;5000=15},21,,"Accumulated spending 1,000 Diamond.","Accumulated spending 1,000 Diamond."
10852,,2000,10057,{452=20;gold=80000;5000=10},21,,"Accumulated spending 2,000 Diamond.","Accumulated spending 2,000 Diamond."
10853,,4000,10057,{6192=20;gold=100000;5000=15},21,,"Accumulated spending 4,000 Diamond.","Accumulated spending 4,000 Diamond."
10854,,7000,10057,{452=30;gold=120000;5000=15},21,,"Accumulated spending 7,000 Diamond.","Accumulated spending 7,000 Diamond."
10855,,10000,10057,{6192=30;gold=120000;5000=15},21,,"Accumulated spending 10,000 Diamond.","Accumulated spending 10,000 Diamond."
10856,,14000,10057,{452=40;gold=140000;5000=20},21,,"Accumulated spending 14,000 Diamond.","Accumulated spending 14,000 Diamond."
10857,,18000,10057,{6192=40;gold=160000;5000=20},21,,"Accumulated spending 18,000 Diamond.","Accumulated spending 18,000 Diamond."
10858,,22000,10057,{452=50;gold=180000;5000=25},21,,"Accumulated spending 22,000 Diamond.","Accumulated spending 22,000 Diamond."
10859,,25000,10057,{6192=50;gold=200000;5000=30},21,,"Accumulated spending 25,000 Diamond.","Accumulated spending 25,000 Diamond."
10860,,30000,10057,{452=60;gold=250000;5000=40},21,,"Accumulated spending 30,000 Diamond.","Accumulated spending 30,000 Diamond."
10861,,40000,10057,{6192=60;gold=300000;5000=50},21,,"Accumulated spending 40,000 Diamond.","Accumulated spending 40,000 Diamond."
10870,,60,10058,{14=10;gold=60000;2102=10;rmb=60},22,,Top up 60 Diamond.,Top up 60 Diamond.
10871,,300,10058,{14=10;5000=30;gold=60000;2102=10},22,,Deposit 300 Diamond.,Deposit 300 Diamond.
10872,,600,10058,{930=30;gold=60000;14=10;2102=10},22,,Deposit 600 Diamond.,Deposit 600 Diamond.
10873,,980,10058,{14=15;gold=80000;902=20;2103=10},22,,Deposit 980 Diamond.,Deposit 980 Diamond.
10874,,1980,10058,{502=15;gold=80000;14=15;2103=10},22,,Deposit 1980 Diamond.,Deposit 1980 Diamond.
10875,,3280,10058,{14=15;gold=100000;902=30;2103=10},22,,Deposit 3280 Diamond.,Deposit 3280 Diamond.
10876,,6480,10058,{502=30;6053=1;gold=100000;14=20},22,,Deposit 6480 Diamond.,Deposit 6480 Diamond.
10877,,9680,10058,{14=20;6052=1;gold=120000;501=5},22,,Deposit 9680 Diamond.,Deposit 9680 Diamond.
10878,,12000,10058,{14=30;6054=1;gold=120000;902=50},22,,Deposit 12000 Diamond.,Deposit 12000 Diamond.
10879,,15000,10058,{502=30;6051=1;gold=180000;14=30},22,,Deposit 15000 Diamond.,Deposit 15000 Diamond.
10880,,20000,10058,{14=50;942=1;gold=200000;902=50},22,,Deposit 20000 Diamond.,Deposit 20000 Diamond.
10881,,25000,10058,{14=50;604=50;gold=300000;521=30},22,,Deposit 25000 Diamond.,Deposit 25000 Diamond.
10882,,30000,10058,{14=70;gold=500000;963=2;902=50},22,,Deposit 30000 Diamond.,Deposit 30000 Diamond.
10883,,40000,10058,{14=70;gold=500000;501=5;2153=1},22,,Deposit 40000 Diamond.,Deposit 40000 Diamond.
10884,,50000,10058,{14=100;604=50;gold=1000000;521=30},22,,Deposit 50000 Diamond.,Deposit 50000 Diamond.
10890,,300,10059,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
10891,,1000,10059,{6193=10;gold=80000;5000=15},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
10892,,2000,10059,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
10893,,4000,10059,{6193=20;gold=100000;5000=15},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
10894,,7000,10059,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
10895,,10000,10059,{6193=30;gold=120000;5000=15},21,,"Accumulated spending 10,000 Diamond.","Accumulated spending 10,000 Diamond."
10896,,14000,10059,{452=40;gold=140000;5000=20},21,,"Accumulated spending 14,000 Diamond.","Accumulated spending 14,000 Diamond."
10897,,18000,10059,{6193=40;gold=160000;5000=20},21,,"Accumulated spending 18,000 Diamond.","Accumulated spending 18,000 Diamond."
10898,,22000,10059,{452=50;gold=180000;5000=25},21,,"Accumulated spending 22,000 Diamond.","Accumulated spending 22,000 Diamond."
10899,,25000,10059,{6193=50;gold=200000;5000=30},21,,"Accumulated spending 25,000 Diamond.","Accumulated spending 25,000 Diamond."
10900,,30000,10059,{452=60;gold=250000;5000=40},21,,"Accumulated spending 30,000 Diamond.","Accumulated spending 30,000 Diamond."
10901,,40000,10059,{6193=60;gold=300000;5000=50},21,,"Accumulated spending 40,000 Diamond.","Accumulated spending 40,000 Diamond."
10910,,300,10060,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
10911,,1000,10060,{6194=10;5000=15;gold=80000},21,,"Accumulated spending 1,000 Diamond.","Accumulated spending 1,000 Diamond."
10912,,2000,10060,{452=20;gold=80000;5000=10},21,,"Accumulated spending 2,000 Diamond.","Accumulated spending 2,000 Diamond."
10913,,4000,10060,{6194=20;5000=15;gold=100000},21,,"Accumulated spending 4,000 Diamond.","Accumulated spending 4,000 Diamond."
10914,,7000,10060,{452=30;gold=120000;5000=15},21,,"Accumulated spending 7,000 Diamond.","Accumulated spending 7,000 Diamond."
10915,,10000,10060,{6194=30;5000=15;gold=120000},21,,"Accumulated spending 10,000 Diamond.","Accumulated spending 10,000 Diamond."
10916,,14000,10060,{452=40;gold=140000;5000=20},21,,"Accumulated spending 14,000 Diamond.","Accumulated spending 14,000 Diamond."
10917,,18000,10060,{6194=40;5000=20;gold=160000},21,,"Accumulated spending 18,000 Diamond.","Accumulated spending 18,000 Diamond."
10918,,22000,10060,{452=50;gold=180000;5000=25},21,,"Accumulated spending 22,000 Diamond.","Accumulated spending 22,000 Diamond."
10919,,25000,10060,{6194=50;5000=30;gold=200000},21,,"Accumulated spending 25,000 Diamond.","Accumulated spending 25,000 Diamond."
10920,,30000,10060,{452=60;gold=250000;5000=40},21,,"Accumulated spending 30,000 Diamond.","Accumulated spending 30,000 Diamond."
10921,,40000,10060,{6194=60;5000=50;gold=300000},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
10930,,300,10061,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
10931,,1000,10061,{6195=10;5000=15;gold=80000},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
10932,,2000,10061,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
