VariableName,huodongID,costMap,items,exchangeTimes,limit,desc,desc_vn,desc_en,desc_th
2783,10238,{6302=4},{talent_point=2},3,,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,404,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2
2784,10238,{6302=6},{20721=5},50,,Phiếu mua sắm màu tím*6,Phiếu mua sắm màu tím*6,,Phiếu mua sắm màu tím*6
2785,10238,{6302=6},{23841=5},50,,Phiếu mua sắm màu tím*6,Phiếu mua sắm màu tím*6,,Phiếu mua sắm màu tím*6
2786,10238,{6302=6},{21921=5},50,,Phiếu mua sắm màu tím*6,Phiếu mua sắm màu tím*6,,Phiếu mua sắm màu tím*6
2787,10238,{6301=3;6302=3},{20601=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3
2788,10238,{6301=3;6302=3},{23141=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3
2789,10238,{6301=3;6302=3},{21391=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3
2790,10238,{6301=5},{22681=3},50,,Voucher mua sắm màu xanh*5,Voucher mua sắm màu xanh*5,,Voucher mua sắm màu xanh*5
2791,10238,{6301=5},{22871=3},50,,Voucher mua sắm màu xanh*5,Voucher mua sắm màu xanh*5,,Voucher mua sắm màu xanh*5
2792,10238,{6301=5},{23011=3},50,,Voucher mua sắm màu xanh*5,Voucher mua sắm màu xanh*5,,Voucher mua sắm màu xanh*5
2793,10238,{6301=5},{22301=3},50,,Voucher mua sắm màu xanh*5,Voucher mua sắm màu xanh*5,,Voucher mua sắm màu xanh*5
2794,10238,{6301=2},{19=1},5,,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,404,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1
2795,10238,{6302=2},{19=2},5,,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,404,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2
2796,10238,{6301=8;6302=8},{503=10},1,,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,404,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10
2797,10238,{6301=6},{2103=3},5,,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,404,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3
2798,10238,{6301=6},{5000=30},5,,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,404,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30
2799,10238,{6301=2},{gold=100000},10,,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,404,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000
2800,10238,{6301=2;6302=5},{501=1},3,,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,404,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1
2801,10238,{6301=20;6302=60},{942=1},2,,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,404,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1
2802,10238,{6301=15;6302=45},{6059=1},1,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1
2803,10238,{6301=10;6302=40},{6050=1},1,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1
2810,10239,{6071=20},{2152=1},4,,Mang theo tím chung*1,Mang theo tím chung*1,404,Mang theo tím chung*1
2811,10239,{6071=60},{945=1},2,,Người mang màu tím để chọn*1,Người mang màu tím để chọn*1,404,Người mang màu tím để chọn*1
2812,10239,{6071=120},{2153=1},3,,Màu cam với phổ biến * 1,Màu cam với phổ biến * 1,404,Màu cam với phổ biến * 1
2813,10239,{6071=240},{6249=1},1,,Mang màu cam*1,Mang màu cam*1,404,Mang màu cam*1
2814,10239,{6071=240},{6250=1},1,,Mang màu cam*1,Mang màu cam*1,404,Mang màu cam*1
2820,10240,{6301=2},{502=1},2,,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,404,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1
2821,10240,{6302=4},{502=2},3,,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,404,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2
2822,10240,{6301=2},{talent_point=1},2,,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,404,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1
2823,10240,{6302=4},{talent_point=2},3,,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,404,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2
2824,10240,{6302=6},{21891=5},50,,Phiếu mua sắm màu tím*6,Phiếu mua sắm màu tím*6,,Phiếu mua sắm màu tím*6
2825,10240,{6302=6},{21031=5},50,,Phiếu mua sắm màu tím*6,Phiếu mua sắm màu tím*6,,Phiếu mua sắm màu tím*6
2826,10240,{6302=6},{21231=5},50,,Phiếu mua sắm màu tím*6,Phiếu mua sắm màu tím*6,,Phiếu mua sắm màu tím*6
2827,10240,{6301=3;6302=3},{21311=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3
2828,10240,{6301=3;6302=3},{21811=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3
2829,10240,{6301=3;6302=3},{21081=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3
2830,10240,{6301=5},{22011=3},50,,Voucher mua sắm màu xanh*5,Voucher mua sắm màu xanh*5,,Voucher mua sắm màu xanh*5
2831,10240,{6301=5},{23471=3},50,,Voucher mua sắm màu xanh*5,Voucher mua sắm màu xanh*5,,Voucher mua sắm màu xanh*5
2832,10240,{6301=5},{20341=3},50,,Voucher mua sắm màu xanh*5,Voucher mua sắm màu xanh*5,,Voucher mua sắm màu xanh*5
2833,10240,{6301=5},{21861=3},50,,Voucher mua sắm màu xanh*5,Voucher mua sắm màu xanh*5,,Voucher mua sắm màu xanh*5
2834,10240,{6301=2},{19=1},5,,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,404,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1
2835,10240,{6302=2},{19=2},5,,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,404,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2
2836,10240,{6301=8;6302=8},{503=10},1,,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,404,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10
2837,10240,{6301=6},{2103=3},5,,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,404,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3
2838,10240,{6301=6},{5000=30},5,,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,404,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30
2839,10240,{6301=2},{gold=100000},10,,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,404,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000
2840,10240,{6301=2;6302=5},{501=1},3,,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,404,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1
2841,10240,{6301=20;6302=60},{942=1},2,,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,404,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1
2842,10240,{6301=15;6302=45},{6059=1},1,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1
2843,10240,{6301=10;6302=40},{6050=1},1,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1
2850,10241,{6071=20},{2152=1},4,,Mang theo tím chung*1,Mang theo tím chung*1,404,Mang theo tím chung*1
2851,10241,{6071=60},{945=1},2,,Người mang màu tím để chọn*1,Người mang màu tím để chọn*1,404,Người mang màu tím để chọn*1
2852,10241,{6071=120},{2153=1},4,,Màu cam với phổ biến * 1,Màu cam với phổ biến * 1,404,Màu cam với phổ biến * 1
2853,10241,{6071=240},{6900=1},1,,Mang màu cam*1,Mang màu cam*1,404,Mang màu cam*1
2854,10241,{6071=240},{6901=1},1,,Mang màu cam*1,Mang màu cam*1,404,Mang màu cam*1
2860,10242,{6301=2},{502=1},2,,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,404,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1
2861,10242,{6302=4},{502=2},3,,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,404,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2
2862,10242,{6301=2},{talent_point=1},2,,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,404,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1
2863,10242,{6302=4},{talent_point=2},3,,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,404,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2
2864,10242,{6302=6},{21241=5},50,,Phiếu mua sắm màu tím*6,Phiếu mua sắm màu tím*6,,Phiếu mua sắm màu tím*6
2865,10242,{6302=6},{24131=5},50,,Phiếu mua sắm màu tím*6,Phiếu mua sắm màu tím*6,,Phiếu mua sắm màu tím*6
2866,10242,{6302=6},{21901=5},50,,Phiếu mua sắm màu tím*6,Phiếu mua sắm màu tím*6,,Phiếu mua sắm màu tím*6
2867,10242,{6301=3;6302=3},{22721=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3
2868,10242,{6301=3;6302=3},{23351=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3
2869,10242,{6301=3;6302=3},{21501=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3
2870,10242,{6301=5},{22271=3},50,,Voucher mua sắm màu xanh*5,Voucher mua sắm màu xanh*5,,Voucher mua sắm màu xanh*5
2871,10242,{6301=5},{22611=3},50,,Voucher mua sắm màu xanh*5,Voucher mua sắm màu xanh*5,,Voucher mua sắm màu xanh*5
2872,10242,{6301=5},{22631=3},50,,Voucher mua sắm màu xanh*5,Voucher mua sắm màu xanh*5,,Voucher mua sắm màu xanh*5
2873,10242,{6301=5},{23341=3},50,,Voucher mua sắm màu xanh*5,Voucher mua sắm màu xanh*5,,Voucher mua sắm màu xanh*5
2874,10242,{6301=2},{19=1},5,,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,404,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1
2875,10242,{6302=2},{19=2},5,,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,404,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2
2876,10242,{6301=8;6302=8},{503=10},1,,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,404,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10
2877,10242,{6301=6},{2103=3},5,,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,404,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3
2878,10242,{6301=6},{5000=30},5,,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,404,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30
2879,10242,{6301=2},{gold=100000},10,,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,404,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000
2880,10242,{6301=2;6302=5},{501=1},3,,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,404,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1
2881,10242,{6301=20;6302=60},{942=1},2,,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,404,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1
2882,10242,{6301=15;6302=45},{6059=1},1,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp lựa chọn Awakening trang sức đổi*1 1
2883,10242,{6301=10;6302=40},{6050=1},1,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1
2890,10243,{6071=20},{2152=1},4,,Mang theo tím chung*1,Mang theo tím chung*1,404,Mang theo tím chung*1
2891,10243,{6071=60},{945=1},2,,Người mang màu tím để chọn*1,Người mang màu tím để chọn*1,404,Người mang màu tím để chọn*1
2892,10243,{6071=120},{2153=1},4,,Màu cam với phổ biến * 1,Màu cam với phổ biến * 1,404,Màu cam với phổ biến * 1
2893,10243,{6071=240},{6902=1},1,,Mang màu cam*1,Mang màu cam*1,404,Mang màu cam*1
2894,10243,{6071=240},{6903=1},1,,Mang màu cam*1,Mang màu cam*1,404,Mang màu cam*1
2900,10244,{6349=10},{2028=1},1,,61 hộp avatar*1,61 hộp avatar*1,,61 hộp avatar*1
2901,10244,{6349=20},{6351=1},1,,61 hộp quà*1,61 hộp quà*1,,61 hộp quà*1
2902,10244,{6349=20},{2417=1},1,,61 tiêu đề*1,61 tiêu đề*1,,61 tiêu đề*1
2903,10244,{6349=8},{2326=1},1,,61 avatar*1,61 avatar*1,,61 avatar*1
2904,10244,{6349=3},{2305=1},1,,61 Avatar kỳ lạ*1,61 Avatar kỳ lạ*1,,61 Avatar kỳ lạ*1
2905,10244,{6349=3},{2310=1},1,,61 Avatar kỳ lạ*1,61 Avatar kỳ lạ*1,,61 Avatar kỳ lạ*1
2906,10244,{6349=3},{2312=1},1,,61 Avatar kỳ lạ*1,61 Avatar kỳ lạ*1,,61 Avatar kỳ lạ*1
2907,10244,{6349=2},{850=20},20,,Đá tiềm năng màu xanh*20,Đá tiềm năng màu xanh*20,,Đá tiềm năng màu xanh*20
2908,10244,{6349=2},{5000=5},20,,Hộp pha lê * 5,Hộp pha lê * 5,,Hộp pha lê * 5
2909,10244,{6349=2},{930=5},20,,Thuốc năng lượng * 5,Thuốc năng lượng * 5,,Thuốc năng lượng * 5
2910,10244,{6349=2},{gold=50000},20,,Đồng xu Vàng*5W,Đồng xu Vàng*5W,,Đồng xu Vàng*5W
2920,10245,{6301=2},{502=1},2,,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,404,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1
2921,10245,{6302=4},{502=2},3,,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,404,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2
2922,10245,{6301=2},{talent_point=1},2,,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,404,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1
2923,10245,{6302=4},{talent_point=2},3,,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,404,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2
